PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AIZERMAN, MA; BRAVERMA.EM; ROZONOER, LI								THEORETICAL FOUNDATIONS OF POTENTIAL FUNCTION METHOD IN PATTERN RECOGNITION LEARNING								AUTOMATION AND REMOTE CONTROL				25	6			821	&					1965	1965																		0005-1179			WOS:A19656124600011		
J	ARONSZAJN, N								THEORY OF REPRODUCING KERNELS								TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY				68	MAY			337	404					1950	1950																		0002-9947			WOS:A1950UN76900001		
J	Bennett, KP						Scholkopf, B; Burges, CJC; Smola, AJ		Combining support vector and mathematical programming methods for classification								ADVANCES IN KERNEL METHODS								307	326					1999	1999																					CCC:000078344100019		
J	BUNCH, JR; KAUFMAN, L								SOME STABLE METHODS FOR CALCULATING INERTIA AND SOLVING SYMMETRIC LINEAR-SYSTEMS								MATHEMATICS OF COMPUTATION				31	137			163	179		10.2307/2005787			1977	1977																		0025-5718			WOS:A1977CX90100013		
J	BUNCH, JR; KAUFMAN, L; PARLETT, BN								DECOMPOSITION OF A SYMMETRIC MATRIX								NUMERISCHE MATHEMATIK				27	1			95	109		10.1007/BF01399088			1976	1976																		0029-599X			WOS:A1976CP27700009		
J	Burges, CJC						Scholkopf, B; Burges, CJC; Smola, AJ		Geometry and invariance in Kernel based methods								ADVANCES IN KERNEL METHODS								89	116					1999	1999																					CCC:000078344100007		
S	Burges, CJC; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013		Mozer, MC; Jordan, MI; Petsche, T		Improving the accuracy and speed of support vector machines								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 9: PROCEEDINGS OF THE 1996 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		9				375	381					1997	1997						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, CODENVER, CO									1049-5258		0-262-10065-7	WOS:A1997BH93C00053		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Chalimourda, A; Scholkopf, B; Smola, AJ				Scholkopf, Bernhard/A-7570-2013				Experimentally optimal nu in support vector regression for different noise models and parameter settings								NEURAL NETWORKS				17	1			127	141		10.1016/S0893-6080(03)00209-0			JAN 2004	2004																		0893-6080			WOS:000188041400011	14690713	
J	Chang, CC; Lin, CJ								Training nu-support vector classifiers: Theory and algorithms								NEURAL COMPUTATION				13	9			2119	2147		10.1162/089976601750399335			SEP 2001	2001																		0899-7667			WOS:000170542500009	11516360	
J	Chen, SSB; Donoho, DL; Saunders, MA								Atomic decomposition by basis pursuit								SIAM JOURNAL ON SCIENTIFIC COMPUTING				20	1			33	61		10.1137/S1064827596304010			1998	1998																		1064-8275			WOS:000075434800003		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	COX, DD; OSULLIVAN, F								ASYMPTOTIC ANALYSIS OF PENALIZED LIKELIHOOD AND RELATED ESTIMATORS								ANNALS OF STATISTICS				18	4			1676	1695		10.1214/aos/1176347872			DEC 1990	1990																		0090-5364			WOS:A1990EL12500008		
