PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Anderson, RP; Martinez-Meyer, E				Martinez-Meyer, Enrique/B-1464-2008	Martinez-Meyer, Enrique/0000-0003-1184-9264			Modeling species' geographic distributions for preliminary conservation assessments: an implementation with the spiny pocket mice (Heteromys) of Ecuador								BIOLOGICAL CONSERVATION				116	2			167	179		10.1016/S0006-3207(03)00187-3			APR 2004	2004																		0006-3207	1873-2917		WOS:000188084200002		
J	Anderson, RP; Lew, D; Peterson, AT				Peterson, A. Townsend/I-5697-2013	Peterson, A. Townsend/0000-0003-0243-2379			Evaluating predictive models of species' distributions: criteria for selecting optimal models								ECOLOGICAL MODELLING				162	3			211	232	PII S0304-3800(02)00349-6	10.1016/S0304-3800(02)00349-6			APR 15 2003	2003																		0304-3800	1872-7026		WOS:000182470200003		
J	Anderson, RP; Gomez-Laverde, M; Peterson, AT				Peterson, A. Townsend/I-5697-2013	Peterson, A. Townsend/0000-0003-0243-2379			Geographical distributions of spiny pocket mice in South America: insights from predictive models								GLOBAL ECOLOGY AND BIOGEOGRAPHY				11	2			131	141		10.1046/j.1466-822X.2002.00275.x			MAR 2002	2002																		1466-822X			WOS:000174711600004		
J	Anderson, RP								Real vs. artefactual absences in species distributions: tests for Oryzomys albigularis (Rodentia : Muridae) in Venezuela								JOURNAL OF BIOGEOGRAPHY				30	4			591	605					APR 2003	2003																		0305-0270	1365-2699		WOS:000182456800010		
J	Anderson, RP; Peterson, AT; Gomez-Laverde, M					Peterson, A. Townsend/0000-0003-0243-2379			Using niche-based GIS modeling to test geographic predictions of competitive exclusion and competitive release in South American pocket mice								OIKOS				98	1			3	16		10.1034/j.1600-0706.2002.t01-1-980116.x			JUL 2002	2002																		0030-1299			WOS:000177271600001		
J	Anderson, RP; Handley, CO								A new species of three-toed sloth (Mammalia : Xenarthra) from Panama, with a review of the genus Bradypus								PROCEEDINGS OF THE BIOLOGICAL SOCIETY OF WASHINGTON				114	1			1	33					APR 19 2001	2001																		0006-324X			WOS:000168465000001		
J	AOKI, I								HOLOLOGICAL STUDY OF LAKES FROM AN ENTROPY VIEWPOINT - LAKE MENDOTA								ECOLOGICAL MODELLING				45	2			81	93		10.1016/0304-3800(89)90085-9			APR 1989	1989																		0304-3800			WOS:A1989U850600001		
J	ASPINALL, R								AN INDUCTIVE MODELING PROCEDURE BASED ON BAYES THEOREM FOR ANALYSIS OF PATTERN IN SPATIAL DATA								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	2			105	121		10.1080/02693799208901899			MAR-APR 1992	1992																		0269-3798			WOS:A1992JA51100003		
J	Austin, MP				Austin, Mike/G-2199-2010				Spatial prediction of species distribution: an interface between ecological theory and statistical modelling								ECOLOGICAL MODELLING				157	2-3			101	118	PII S0304-3800(02)00205-3	10.1016/S0304-3800(02)00205-3			NOV 30 2002	2002																		0304-3800			WOS:000179241300002		
J	Baker, Robert J.; Phillips, Carleton J.; Bradley, Robert D.; Burns, John M.; Cooke, Daniel; Edson, Gary F.; Haragan, Donald R.; Jones, Clyde; Monk, R. Richard; Montford, John T.; Schmidly, David J.; Parker, Nick C.								Bioinformatics, museums and society: integrating biological data for knowledge-based decisions.								Occasional Papers Museum of Texas Tech University				187				1	4					21 December 1998	1998																		0149-175X			ZOOREC:ZOOR13500044139		
J	Berglund, B; Job, RFS								The psychology of reactions to environmental agents								ENVIRONMENT INTERNATIONAL				22	1			1	1		10.1016/0160-4120(95)00098-4			1996	1996																		0160-4120			WOS:A1996TT43000001		
J	Bisby, FA								The quiet revolution: Biodiversity informatics and the internet								SCIENCE				289	5488			2309	2312		10.1126/science.289.5488.2309			SEP 29 2000	2000																		0036-8075	1095-9203		WOS:000089593500040	11009408	
J	BUSBY, JR								A BIOGEOCLIMATIC ANALYSIS OF NOTHOFAGUS-CUNNINGHAMII (HOOK) OERST IN SOUTHEASTERN AUSTRALIA								AUSTRALIAN JOURNAL OF ECOLOGY				11	1			1	7		10.1111/j.1442-9993.1986.tb00912.x			MAR 1986	1986																		0307-692X			WOS:A1986D393500001		
J	CARPENTER, G; GILLISON, AN; WINTER, J								DOMAIN - A FLEXIBLE MODELING PROCEDURE FOR MAPPING POTENTIAL DISTRIBUTIONS OF PLANTS AND ANIMALS								BIODIVERSITY AND CONSERVATION				2	6			667	680		10.1007/BF00051966			DEC 1993	1993																		0960-3115			WOS:A1993MN29000009		
J	Corsi, F; Dupre, E; Boitani, L								A large-scale model of wolf distribution in Italy for conservation planning								CONSERVATION BIOLOGY				13	1			150	159		10.1046/j.1523-1739.1999.97269.x			FEB 1999	1999																		0888-8892	1523-1739		WOS:000078271000019		
J	Corsi, F; de Leeuw, J; Skidmore, A						Boitani, L; Fuller, TK		Modeling species distribution with GIS								RESEARCH TECHNIQUES IN ANIMAL ECOLOGY		METHODS AND CASES IN CONSERVATION SCIENCE						389	434					2000	2000																					CCC:000088178100012		
J	DELONG, ER; DELONG, DM; CLARKEPEARSON, DI								COMPARING THE AREAS UNDER 2 OR MORE CORRELATED RECEIVER OPERATING CHARACTERISTIC CURVES - A NONPARAMETRIC APPROACH								BIOMETRICS				44	3			837	845		10.2307/2531595			SEP 1988	1988																		0006-341X			WOS:A1988Q069100016	3203132	
B	Elith, Jane				Elith, Jane/F-2022-2015	Elith, Jane/0000-0002-8706-0326	Ferson, Scott; Burgman, Mark		Quantitative methods for modeling species habitat: Comparative performance and an application to Australian plants								Quantitative methods for conservation biology. Second Edition								39	58					2002	2002																				0-387-95486-4 (paper)	BCI:BCI200200520654		
J	Engler, R; Guisan, A; Rechsteiner, L				Guisan, Antoine/A-1057-2011; Engler, Robin/B-7912-2015	Guisan, Antoine/0000-0002-3998-4815; 			An improved approach for predicting the distribution of rare and endangered species from occurrence and pseudo-absence data								JOURNAL OF APPLIED ECOLOGY				41	2			263	274		10.1111/j.0021-8901.2004.00881.x			APR 2004	2004																		0021-8901			WOS:000220587800007		
J	Ferrier, S; Watson, G; Pearce, J; Drielsma, M				Ferrier, Simon/C-1490-2009	Ferrier, Simon/0000-0001-7884-2388			Extended statistical approaches to modelling spatial pattern in biodiversity in northeast New South Wales. I. Species-level modelling								BIODIVERSITY AND CONSERVATION				11	12			2275	2307		10.1023/A:1021302930424			DEC 2002	2002						Workshop on Regression Models for Spatial PredictionsWorkshop on Regression Models for Spatial Predictions	20012001		VILLA CASSEL, SWITZERLANDVILLA CASSEL, SWITZERLAND									0960-3115			WOS:000179636300010		
