PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Amari, S				Amari, Shun-ichi/A-5901-2016				Natural gradient works efficiently in learning								NEURAL COMPUTATION				10	2			251	276		10.1162/089976698300017746			FEB 15 1998	1998																		0899-7667	1530-888X		WOS:000071831400001		
J	Bach, Francis; Jenatton, Rodolphe; Mairal, Julien; Obozinski, Guillaume								Structured Sparsity through Convex Optimization								STATISTICAL SCIENCE				27	4			450	468		10.1214/12-STS394			NOV 2012	2012																		0883-4237			WOS:000313757900002		
J	BECKER, S; HINTON, GE				Becker, Suzanna/H-8197-2013				SELF-ORGANIZING NEURAL NETWORK THAT DISCOVERS SURFACES IN RANDOM-DOT STEREOGRAMS								NATURE				355	6356			161	163		10.1038/355161a0			JAN 9 1992	1992																		0028-0836			WOS:A1992GY62900058	1729650	
J	Belkin, M; Niyogi, P								Laplacian eigenmaps for dimensionality reduction and data representation								NEURAL COMPUTATION				15	6			1373	1396		10.1162/089976603321780317			JUN 2003	2003																		0899-7667			WOS:000182530600005		
J	Bell, AJ; Sejnowski, TJ								The ''independent components'' of natural scenes are edge filters								VISION RESEARCH				37	23			3327	3338		10.1016/S0042-6989(97)00121-1			DEC 1997	1997																		0042-6989			WOS:A1997YG15500011	9425547	
J	BENGIO, Y; SIMARD, P; FRASCONI, P				Frasconi, Paolo/G-2944-2010				LEARNING LONG-TERM DEPENDENCIES WITH GRADIENT DESCENT IS DIFFICULT								IEEE TRANSACTIONS ON NEURAL NETWORKS				5	2			157	166		10.1109/72.279181			MAR 1994	1994																		1045-9227	1941-0093		WOS:A1994NH76800002	18267787	
J	Bengio, Yoshua; Delalleau, Olivier; Simard, Clarence								DECISION TREES DO NOT GENERALIZE TO NEW VARIATIONS								COMPUTATIONAL INTELLIGENCE				26	4			449	467		10.1111/j.1467-8640.2010.00366.x			NOV 2010	2010																		0824-7935	1467-8640		WOS:000283948100004		
J	Bengio, Yoshua; Delalleau, Olivier								Justifying and Generalizing Contrastive Divergence								NEURAL COMPUTATION				21	6			1601	1621		10.1162/neco.2008.11-07-647			JUN 2009	2009																		0899-7667			WOS:000266359000005	19018704	
J	Bergstra, James; Bengio, Yoshua								Random Search for Hyper-Parameter Optimization								JOURNAL OF MACHINE LEARNING RESEARCH				13				281	305					FEB 2012	2012																		1532-4435			WOS:000303046000003		
J	Berkes, P; Wiskott, L								Slow feature analysis yields a rich repertoire of complex cell properties								JOURNAL OF VISION				5	6			579	602		10.1167/5.6.9			2005	2005																		1534-7362			WOS:000231109300009	16097870	
