PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Burges, CJC; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013		Mozer, MC; Jordan, MI; Petsche, T		Improving the accuracy and speed of support vector machines								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 9: PROCEEDINGS OF THE 1996 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		9				375	381					1997	1997						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, CODENVER, CO									1049-5258		0-262-10065-7	WOS:A1997BH93C00053		
J	FRIEDMAN, JH								MULTIVARIATE ADAPTIVE REGRESSION SPLINES								ANNALS OF STATISTICS				19	1			1	67		10.1214/aos/1176347963			MAR 1991	1991																		0090-5364			WOS:A1991FF04700001		
J	Kwok, JTY								The evidence framework applied to support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				11	5			1162	1173					SEP 2000	2000																		1045-9227			WOS:000089508300011	18249842	
J	MacKay, DJC								Comparison of approximate methods for handling hyperparameters								NEURAL COMPUTATION				11	5			1035	1068		10.1162/089976699300016331			JUL 1 1999	1999																		0899-7667			WOS:000080990000001		
J	MACKAY, DJC								THE EVIDENCE FRAMEWORK APPLIED TO CLASSIFICATION NETWORKS								NEURAL COMPUTATION				4	5			720	736		10.1162/neco.1992.4.5.720			SEP 1992	1992																		0899-7667			WOS:A1992JT00900010		
J	MACKAY, DJC								BAYESIAN INTERPOLATION								NEURAL COMPUTATION				4	3			415	447		10.1162/neco.1992.4.3.415			MAY 1992	1992																		0899-7667			WOS:A1992HZ47600010		
J	Ratsch, G; Onoda, T; Muller, KR				Ratsch, Gunnar/B-8182-2009; Muller, Klaus/C-3196-2013				Soft margins for AdaBoost								MACHINE LEARNING				42	3			287	320		10.1023/A:1007618119488			MAR 2001	2001																		0885-6125	1573-0565		WOS:000166612900005		
J	Scholkopf, B; Mika, S; Burges, CJC; Knirsch, P; Muller, KR; Ratsch, G; Smola, AJ				Ratsch, Gunnar/B-8182-2009; Muller, Klaus/C-3196-2013; Scholkopf, Bernhard/A-7570-2013				Input space versus feature space in kernel-based methods								IEEE TRANSACTIONS ON NEURAL NETWORKS				10	5			1000	1017		10.1109/72.788641			SEP 1999	1999																		1045-9227	1941-0093		WOS:000082372100003	18252603	
S	Seeger, M						Solla, SA; Leen, TK; Muller, KR		Bayesian model selection for Support Vector machines, Gaussian processes and other kernel classifiers								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 12		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		12				603	609					2000	2000						13th Annual Conference on Neural Information Processing Systems (NIPS)13th Annual Conference on Neural Information Processing Systems (NIPS)	NOV 29-DEC 04, 1999NOV 29-DEC 04, 1999		COCO									1049-5258		0-262-19450-3	WOS:000165048700086		
J	Smola, AJ; Scholkopf, B; Muller, KR				Muller, Klaus/C-3196-2013; Scholkopf, Bernhard/A-7570-2013				The connection between regularization operators and support vector kernels								NEURAL NETWORKS				11	4			637	649		10.1016/S0893-6080(98)00032-X			JUN 1998	1998																		0893-6080	1879-2782		WOS:000075315300005		
