PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Candes, EJ; Romberg, J; Tao, T				zheng, yan/J-4899-2014; Tao, Terence/M-1837-2015				Robust uncertainty principles: Exact signal reconstruction from highly incomplete frequency information								IEEE TRANSACTIONS ON INFORMATION THEORY				52	2			489	509		10.1109/TIT.2005.862083			FEB 2006	2006																		0018-9448	1557-9654		WOS:000234944700009		
J	Caruana, R								Multitask learning								MACHINE LEARNING				28	1			41	75		10.1023/A:1007379606734			JUL 1997	1997																		0885-6125	1573-0565		WOS:A1997XW54200003		
J	Donoho, DL								Compressed sensing								IEEE TRANSACTIONS ON INFORMATION THEORY				52	4			1289	1306		10.1109/TIT.2006.871582			APR 2006	2006																		0018-9448			WOS:000236714000001		
J	Efron, B; Hastie, T; Johnstone, I; Tibshirani, R								Least angle regression								ANNALS OF STATISTICS				32	2			407	451					APR 2004	2004																		0090-5364			WOS:000221411000001		
S	Faul, AC; Tipping, ME						Dietterich, TG; Becker, S; Ghahramani, Z		Analysis of sparse Bayesian learning								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 14, VOLS 1 AND 2		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		14				383	389					2002	2002						15th Annual Conference on Neural Information Processing Systems (NIPS)15th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 03-08, 2001DEC 03-08, 2001		VANCOUVER, CANADAVANCOUVER, CANADA									1049-5258		0-262-04208-8	WOS:000180520100048		
J	George, EI; Foster, DP								Calibration and empirical Bayes variable selection								BIOMETRIKA				87	4			731	747		10.1093/biomet/87.4.731			DEC 2000	2000																		0006-3444			WOS:000166132800001		
J	George, EI; McCulloch, RE								Approaches for Bayesian variable selection								STATISTICA SINICA				7	2			339	373					APR 1997	1997																		1017-0405			WOS:A1997XD44400011		
J	Haupt, Jarvis; Nowak, Robert								Signal reconstruction from noisy random projections								IEEE TRANSACTIONS ON INFORMATION THEORY				52	9			4036	4048		10.1109/TIT.2006.880031			SEP 2006	2006						IEEE International Workshop on Genomic Signal Processing and StatisticsIEEE International Workshop on Genomic Signal Processing and Statistics	MAY 22-24, 2005MAY 22-24, 2005	IEEEIEEE	Newport, RINewport, RI									0018-9448			WOS:000240076700011		
J	Ji, SH; Krishnapuram, B; Carin, L								Variational Bayes for continuous hidden Markov models and its application to active learning								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				28	4			522	532		10.1109/TPAMI.2006.85			APR 2006	2006																		0162-8828	1939-3539		WOS:000235253300003	16566502	
J	MACKAY, DJC								INFORMATION-BASED OBJECTIVE FUNCTIONS FOR ACTIVE DATA SELECTION								NEURAL COMPUTATION				4	4			590	604		10.1162/neco.1992.4.4.590			JUL 1992	1992																		0899-7667			WOS:A1992JF87200009		
J	Pearlman, WA; Islam, A; Nagaraj, N; Said, A					Pearlman, William/0000-0002-4978-6812			Efficient, low-complexity image coding with a set-partitioning embedded block coder								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY				14	11			1219	1235		10.1109/TCSVT.2004.835150			NOV 2004	2004																		1051-8215			WOS:000224636600001		
J	Said, A; Pearlman, WA					Pearlman, William/0000-0002-4978-6812			A new, fast, and efficient image codec based on set partitioning in hierarchical trees								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY				6	3			243	250		10.1109/76.499834			JUN 1996	1996																		1051-8215			WOS:A1996UP57400002		
J	Tibshirani, R								Regression shrinkage and selection via the Lasso								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				58	1			267	288					1996	1996																		0035-9246			WOS:A1996TU31400017		
J	Tipping, ME								Sparse Bayesian learning and the relevance vector machine								JOURNAL OF MACHINE LEARNING RESEARCH				1	3			211	244		10.1162/15324430152748236			SUM 2001	2001																		1532-4435			WOS:000173336900003		
J	Tropp, Joel A.; Gilbert, Anna C.				Tropp, Joel/B-1283-2013	Tropp, Joel/0000-0003-1024-1791			Signal recovery from random measurements via orthogonal matching pursuit								IEEE TRANSACTIONS ON INFORMATION THEORY				53	12			4655	4666		10.1109/TIT.2007.909108			DEC 2007	2007																		0018-9448			WOS:000251801500016		
J	Tsaig, Y; Donoho, DL								Extensions of compressed sensing								SIGNAL PROCESSING				86	3			549	571		10.1016/j.sigpro.2005.05.029			MAR 2006	2006																		0165-1684			WOS:000235173800011		
