PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BAUM, LE; PETRIE, T; SOULES, G; WEISS, N								A MAXIMIZATION TECHNIQUE OCCURRING IN STATISTICAL ANALYSIS OF PROBABILISTIC FUNCTIONS OF MARKOV CHAINS								ANNALS OF MATHEMATICAL STATISTICS				41	1			164	&		10.1214/aoms/1177697196			1970	1970																		0003-4851			WOS:A1970F624500013		
J	DAGUM, P; LUBY, M								APPROXIMATING PROBABILISTIC INFERENCE IN BAYESIAN BELIEF NETWORKS IS NP-HARD								ARTIFICIAL INTELLIGENCE				60	1			141	153		10.1016/0004-3702(93)90036-B			MAR 1993	1993																		0004-3702			WOS:A1993KR04300005		
J	DAYAN, P; HINTON, GE; NEAL, RM; ZEMEL, RS								THE HELMHOLTZ MACHINE								NEURAL COMPUTATION				7	5			889	904		10.1162/neco.1995.7.5.889			SEP 1995	1995																		0899-7667			WOS:A1995RT60600002	7584891	
J	DEMPSTER, AP; LAIRD, NM; RUBIN, DB								MAXIMUM LIKELIHOOD FROM INCOMPLETE DATA VIA EM ALGORITHM								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				39	1			1	38					1977	1977																		0035-9246			WOS:A1977DM46400001		
J	GALLAND, CC								THE LIMITATIONS OF DETERMINISTIC BOLTZMANN MACHINE LEARNING								NETWORK-COMPUTATION IN NEURAL SYSTEMS				4	3			355	379		10.1088/0954-898X/4/3/007			AUG 1993	1993																		0954-898X			WOS:A1993LU63000007		
J	Ghahramani, Z; Jordan, MI								Factorial hidden Markov models								MACHINE LEARNING				29	2-3			245	273		10.1023/A:1007425814087			NOV-DEC 1997	1997																		0885-6125	1573-0565		WOS:000071159300007		
J	GILKS, WR; THOMAS, A; SPIEGELHALTER, DJ								A LANGUAGE AND PROGRAM FOR COMPLEX BAYESIAN MODELING								STATISTICIAN				43	1			169	177		10.2307/2348941			1994	1994																		0039-0526			WOS:A1994NM19400014		
J	HINTON, GE; DAYAN, P; FREY, BJ; NEAL, RM								THE WAKE-SLEEP ALGORITHM FOR UNSUPERVISED NEURAL NETWORKS								SCIENCE				268	5214			1158	1161		10.1126/science.7761831			MAY 26 1995	1995																		0036-8075			WOS:A1995RA60400031	7761831	
J	Jaakkola, TS; Jordan, MI								Variational probabilistic inference and the QMR-DT network								JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH				10				291	322					1999	1999																		1076-9757			WOS:000080350900001		
J	JENSEN, CS; KJAERULFF, U; KONG, A								BLOCKING GIBBS SAMPLING IN VERY LARGE PROBABILISTIC EXPERT-SYSTEMS								INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES				42	6			647	666		10.1006/ijhc.1995.1029			JUN 1995	1995																		1071-5819			WOS:A1995RT03000006		
