PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bayer, HM; Glimcher, PW					Glimcher, Paul/0000-0001-7872-3856; Bayer, Hannah/0000-0002-5644-4124			Midbrain dopamine neurons encode a quantitative reward prediction error signal								NEURON				47	1			129	141		10.1016/j.neuron.2005.05.020			JUL 7 2005	2005																		0896-6273			WOS:000230464000013	15996553	
J	Braver, TS; Bongiolatti, SR					Braver, Todd/0000-0002-2631-3393			The role of frontopolar cortex in subgoal processing during working memory								NEUROIMAGE				15	3			523	536		10.1006/nimg.2001.1019			MAR 2002	2002																		1053-8119			WOS:000174163900006	11848695	
J	Burgess, PW; Veitch, E; Costello, AD; Shallice, T				Burgess, Paul/A-1811-2010				The cognitive and neuroanatomical correlates of multitasking								NEUROPSYCHOLOGIA				38	6			848	863		10.1016/S0028-3932(99)00134-7			2000	2000																		0028-3932			WOS:000086054500012	10689059	
J	CHARNOV, EL								OPTIMAL FORAGING, MARGINAL VALUE THEOREM								THEORETICAL POPULATION BIOLOGY				9	2			129	136		10.1016/0040-5809(76)90040-X			1976	1976																		0040-5809			WOS:A1976BU02400001	1273796	
J	Daw, ND; Niv, Y; Dayan, P				Winstein, Carolee/A-8375-2008				Uncertainty-based competition between prefrontal and dorsolateral striatal systems for behavioral control								NATURE NEUROSCIENCE				8	12			1704	1711		10.1038/nn1560			DEC 2005	2005																		1097-6256	1546-1726		WOS:000233576200019	16286932	
J	Delgado, MR; Nystrom, LE; Fissell, C; Noll, DC; Fiez, JA				Noll, Douglas/D-8124-2014	Noll, Douglas/0000-0002-0983-3805			Tracking the hemodynamic responses to reward and punishment in the striatum								JOURNAL OF NEUROPHYSIOLOGY				84	6			3072	3077					DEC 2000	2000																		0022-3077			WOS:000165719700033	11110834	
J	Dorris, MC; Glimcher, PW								Activity in posterior parietal cortex is correlated with the relative subjective desirability of action								NEURON				44	2			365	378		10.1016/j.neuron.2004.09.009			OCT 14 2004	2004																		0896-6273	1097-4199		WOS:000224635800017	15473973	
J	Doya, K				Doya, Kenji/B-5841-2015	Doya, Kenji/0000-0002-2446-6820			Metalearning and neuromodulation								NEURAL NETWORKS				15	4-6			495	506	PII S0893-6080(02)00044-8	10.1016/S0893-6080(02)00044-8			JUN-JUL 2002	2002																		0893-6080			WOS:000178083500003	12371507	
J	Gottfried, JA; O'Doherty, J; Dolan, RJ				O'Doherty, John/F-1204-2013	Dolan, Ray/0000-0001-9356-761X			Encoding predictive reward value in human amygdala and orbitofrontal cortex								SCIENCE				301	5636			1104	1107		10.1126/science.1087919			AUG 22 2003	2003																		0036-8075			WOS:000184872400043	12934011	
J	Grefkes, C; Fink, GR				Grefkes, Christian/H-3972-2013; Fink, Gereon/E-1616-2012	Fink, Gereon/0000-0002-8230-1856			The functional organization of the intraparietal sulcus in humans and monkeys								JOURNAL OF ANATOMY				207	1			3	17		10.1111/j.1469-7580.2005.00426.x			JUL 2005	2005																		0021-8782			WOS:000230288800002	16011542	
J	Kakade, S; Dayan, P								Dopamine: generalization and bonuses								NEURAL NETWORKS				15	4-6			549	559	PII S0893-6080(02)00048-5	10.1016/S0893-6080(02)00048-5			JUN-JUL 2002	2002																		0893-6080	1879-2782		WOS:000178083500007	12371511	
J	Knutson, B; Westdorp, A; Kaiser, E; Hommer, D					Knutson, Brian/0000-0002-7669-426X			FMRI visualization of brain activity during a monetary incentive delay task								NEUROIMAGE				12	1			20	27		10.1006/nimg.2000.0593			JUL 2000	2000																		1053-8119			WOS:000088317700003	10875899	
J	Koechlin, E; Ody, C; Kouneiher, F				Koechlin, Etienne/E-5061-2016				The architecture of cognitive control in the human prefrontal cortex								SCIENCE				302	5648			1181	1185		10.1126/science.1088545			NOV 14 2003	2003																		0036-8075			WOS:000186544300045	14615530	
J	McClure, SM; Berns, GS; Montague, PR								Temporal prediction errors in a passive learning task activate human striatum								NEURON				38	2			339	346		10.1016/S0896-6273(03)00154-5			APR 24 2003	2003																		0896-6273			WOS:000182498300021	12718866	
J	McClure, SM; Laibson, DI; Loewenstein, G; Cohen, JD								Separate neural systems value immediate and delayed monetary rewards								SCIENCE				306	5695			503	507		10.1126/science.1100907			OCT 15 2004	2004																		0036-8075			WOS:000224626500058	15486304	
J	Miller, EK; Cohen, JD								An integrative theory of prefrontal cortex function								ANNUAL REVIEW OF NEUROSCIENCE				24				167	202		10.1146/annurev.neuro.24.1.167			2001	2001																		0147-006X			WOS:000170109100007	11283309	
J	Montague, PR; Dayan, P; Sejnowski, TJ								A framework for mesencephalic dopamine systems based on predictive Hebbian learning								JOURNAL OF NEUROSCIENCE				16	5			1936	1947					MAR 1 1996	1996																		0270-6474			WOS:A1996TW14300034	8774460	
J	O'Doherty, J; Kringelbach, ML; Rolls, ET; Hornak, J; Andrews, C				O'Doherty, John/F-1204-2013	Rolls, Edmund/0000-0003-3025-1292; Kringelbach, Morten/0000-0002-3908-6898			Abstract reward and punishment representations in the human orbitofrontal cortex								NATURE NEUROSCIENCE				4	1			95	102					JAN 2001	2001																		1097-6256			WOS:000167178000020	11135651	
