PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AIZERMAN, MA; BRAVERMA.EM; ROZONOER, LI								THEORETICAL FOUNDATIONS OF POTENTIAL FUNCTION METHOD IN PATTERN RECOGNITION LEARNING								AUTOMATION AND REMOTE CONTROL				25	6			821	&					1965	1965																		0005-1179			WOS:A19656124600011		
J	AKAIKE, H								NEW LOOK AT STATISTICAL-MODEL IDENTIFICATION								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				AC19	6			716	723		10.1109/TAC.1974.1100705			1974	1974																		0018-9286	1558-2523		WOS:A1974U921700011		
J	ANLAUF, JK; BIEHL, M				Biehl, Michael/B-5105-2009	Biehl, Michael/0000-0001-5148-4568			THE ADATRON - AN ADAPTIVE PERCEPTRON ALGORITHM								EUROPHYSICS LETTERS				10	7			687	692		10.1209/0295-5075/10/7/014			DEC 1 1989	1989																		0295-5075			WOS:A1989CE42400014		
J	Baudat, G; Anouar, FE								Generalized discriminant analysis using a kernel approach								NEURAL COMPUTATION				12	10			2385	2404		10.1162/089976600300014980			OCT 2000	2000																		0899-7667			WOS:000089425100008	11032039	
S	BOTTOU, L; CORTES, C; DENKER, JS; DRUCKER, H; GUYON, I; JACKEL, LD; LECUN, Y; MULLER, UA; SACKINGER, E; SIMARD, P; VAPNIK, V			INT ASSOC PATTERN RECOGNIT					COMPARISON OF CLASSIFIER METHODS - A CASE STUDY IN HANDWRITTEN DIGIT RECOGNITION								PROCEEDINGS OF THE 12TH IAPR INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOL II - CONFERENCE B: PATTERN RECOGNITION AND NEURAL NETWORKS		INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION						77	82					1994	1994						Conference B on Pattern Recognition and Neural Networks, at the 12th IAPR International Conference on Pattern RecognitionConference B on Pattern Recognition and Neural Networks, at the 12th IAPR International Conference on Pattern Recognition	OCT 09-13, 1994OCT 09-13, 1994	INT ASSOC PATTERN RECOGNIT; IEEE, COMP SOC; INFORMAT PROC ASSOC ISRAELINT ASSOC PATTERN RECOGNIT; IEEE, COMP SOC; INFORMAT PROC ASSOC ISRAEL	JERUSALEM, ISRAELJERUSALEM, ISRAEL									1051-4651		0-8186-6270-0	WOS:A1994BC05L00015		
J	Bradley, PS; Fayyad, UM; Mangasarian, OL								Mathematical programming for data mining: Formulations and challenges								INFORMS JOURNAL ON COMPUTING				11	3			217	238		10.1287/ijoc.11.3.217			SUM 1999	1999																		1091-9856			WOS:000083228800001		
J	Brown, MPS; Grundy, WN; Lin, D; Cristianini, N; Sugnet, CW; Furey, TS; Ares, M; Haussler, D					Ares, Manny/0000-0002-2552-9168			Knowledge-based analysis of microarray gene expression data by using support vector machines								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				97	1			262	267		10.1073/pnas.97.1.262			JAN 4 2000	2000																		0027-8424			WOS:000084624500049	10618406	
S	Burges, CJC; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013		Mozer, MC; Jordan, MI; Petsche, T		Improving the accuracy and speed of support vector machines								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 9: PROCEEDINGS OF THE 1996 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		9				375	381					1997	1997						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, CODENVER, CO									1049-5258		0-262-10065-7	WOS:A1997BH93C00053		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	COX, DD; OSULLIVAN, F								ASYMPTOTIC ANALYSIS OF PENALIZED LIKELIHOOD AND RELATED ESTIMATORS								ANNALS OF STATISTICS				18	4			1676	1695		10.1214/aos/1176347872			DEC 1990	1990																		0090-5364			WOS:A1990EL12500008		
J	Drucker, H; Wu, DH; Vapnik, VN								Support vector machines for spam categorization								IEEE TRANSACTIONS ON NEURAL NETWORKS				10	5			1048	1054		10.1109/72.788645			SEP 1999	1999																		1045-9227	1941-0093		WOS:000082372100007	18252607	
S	Duffy, N; Helmbold, D						Solla, SA; Leen, TK; Muller, KR		Potential boosters?								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 12		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		12				258	264					2000	2000						13th Annual Conference on Neural Information Processing Systems (NIPS)13th Annual Conference on Neural Information Processing Systems (NIPS)	NOV 29-DEC 04, 1999NOV 29-DEC 04, 1999		COCO									1049-5258		0-262-19450-3	WOS:000165048700037		
