PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Berger, H								Concerning the electroencephalogram of humans - Sixth announcement								ARCHIV FUR PSYCHIATRIE UND NERVENKRANKHEITEN				99				555	574		10.1007/BF01814320			1933	1933																		0003-9373			WOS:000202234500017		
J	Blankertz, B; Dornhege, G; Krauledat, M; Muller, KR; Kunzmann, V; Losch, F; Curio, G				Muller, Klaus/C-3196-2013				The Berlin brain-computer interface: EEG-based communication without subject training								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				14	2			147	152		10.1109/TNSRE.2006.875557			JUN 2006	2006						3rd International Meeting on Brain-Computer Interface Technology3rd International Meeting on Brain-Computer Interface Technology	JUN, 2005JUN, 2005		Rensselaerville Inst, Rensselaerville, NYRensselaerville Inst, Rensselaerville, NY									1534-4320			WOS:000238394700007	16792281	
J	Blankertz, B; Muller, KR; Krusienski, DJ; Schalk, G; Wolpaw, JR; Schlogl, A; Pfurtscheller, G; Millan, JDR; Schroder, M; Birbaumer, N				Millan, Jose del R./F-1696-2011; Muller, Klaus/C-3196-2013	Millan, Jose del R./0000-0001-5819-1522; 			The BCI competition III: Validating alternative approaches to actual BCI problems								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				14	2			153	159		10.1109/TNSRE.2006.875642			JUN 2006	2006						3rd International Meeting on Brain-Computer Interface Technology3rd International Meeting on Brain-Computer Interface Technology	JUN, 2005JUN, 2005		Rensselaerville Inst, Rensselaerville, NYRensselaerville Inst, Rensselaerville, NY									1534-4320			WOS:000238394700008	16792282	
J	Blankertz, Benjamin; Dornhege, Guido; Lemm, Steven; Krauledat, Matthias; Curio, Gabriel; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				The Berlin brain-computer interface: Machine learning based detection of user specific brain states								JOURNAL OF UNIVERSAL COMPUTER SCIENCE				12	6			581	607					2006	2006						2nd Japanese-German Frontiers of Science Symposium (JaGFoS)2nd Japanese-German Frontiers of Science Symposium (JaGFoS)	NOV, 2005NOV, 2005		Shonan, JAPANShonan, JAPAN									0948-695X			WOS:000239790000002		
J	Blankertz, Benjamin; Dornhege, Guido; Krauledat, Matthias; Mueller, Klaus-Robert; Curio, Gabriel				Muller, Klaus/C-3196-2013	Blankertz, Benjamin/0000-0002-2437-4846			The non-invasive Berlin Brain-Computer Interface: Fast acquisition of effective performance in untrained subjects								NEUROIMAGE				37	2			539	550		10.1016/j.neuroimage.2007.01.051			AUG 15 2007	2007																		1053-8119			WOS:000248585400017	17475513	
J	Dornhege, G; Blankertz, B; Curio, G; Muller, KR				Muller, Klaus/C-3196-2013				Boosting bit rates in noninvasive EEG single-trial classifications by feature combination and multiclass paradigms								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			993	1002		10.1109/TBME.2004.827088			JUN 2004	2004																		0018-9294			WOS:000221578000018	15188870	
J	Guger, C; Ramoser, H; Pfurtscheller, G				Hong, Jie/L-7638-2013	Hong, Jie/0000-0002-2831-7523			Real-time EEG analysis with subject-specific spatial patterns for a brain-computer interface (BCI)								IEEE TRANSACTIONS ON REHABILITATION ENGINEERING				8	4			447	456		10.1109/86.895947			DEC 2000	2000																		1063-6528			WOS:000166570900003	11204035	
J	Hari, R; Salmelin, R				Hari, Riitta/J-1880-2012; Salmelin, Riitta/I-7044-2012	Hari, Riitta/0000-0002-3142-2703; 			Human cortical oscillations: A neuromagnetic view through the skull								TRENDS IN NEUROSCIENCES				20	1			44	49		10.1016/S0166-2236(96)10065-5			JAN 1997	1997																		0166-2236			WOS:A1997VZ21000011	9004419	
J	Jasper, HH; Andrews, HL								Electro-encephalography. III. Normal differentiation of occipital and precentral regions in man								ARCHIVES OF NEUROLOGY AND PSYCHIATRY				39	1			96	115					JAN 1938	1938																		0096-6754			WOS:000201539400010		
J	KOLES, ZJ								THE QUANTITATIVE EXTRACTION AND TOPOGRAPHIC MAPPING OF THE ABNORMAL COMPONENTS IN THE CLINICAL EEG								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				79	6			440	447		10.1016/0013-4694(91)90163-X			DEC 1991	1991																		0013-4694			WOS:A1991GX28300002	1721571	
J	Kubler, A; Nijboer, F; Mellinger, J; Vaughan, TM; Pawelzik, H; Schalk, G; McFarland, DJ; Birbaumer, N; Wolpaw, JR								Patients with ALS can use sensorimotor rhythms to operate a brain-computer interface								NEUROLOGY				64	10			1775	1777		10.1212/01.WNL.0000158616.43002.6D			MAY 24 2005	2005																		0028-3878			WOS:000229312900024	15911809	
J	Lemm, S; Blankertz, B; Curio, G; Muller, KR				Muller, Klaus/C-3196-2013				Spatio-spectral filters for improving the classification of single trial EEG								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				52	9			1541	1548		10.1109/TBME.2005.851521			SEP 2005	2005																		0018-9294			WOS:000231268900006	16189967	
