PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Cutler, Adele; Stevens, John R.						Kimmel, A; Oluver, B		Random forests for microarrays								DNA MICROARRAYS, PART B: DATABASES AND STATISTICS		Methods in Enzymology		411				422	+		10.1016/S0076-6879(06)11023-X			2006	2006																		0076-6879		978-0-12-182816-5	WOS:000244506300023	16939804	
J	De'ath, G; Fabricius, KE				Fabricius, Katharina/F-1759-2010	Fabricius, Katharina/0000-0001-7671-4358			Classification and regression trees: A powerful yet simple technique for ecological data analysis								ECOLOGY				81	11			3178	3192		10.1890/0012-9658(2000)081[3178:CARTAP]2.0.CO;2			NOV 2000	2000																		0012-9658			WOS:000165384000018		
J	Edwards, TC; Cutler, DR; Zimmermann, NE; Geiser, L; Alegria, J				Zimmermann, Niklaus/A-4276-2008	Zimmermann, Niklaus/0000-0003-3099-9604			Model-based stratifications for enhancing the detection of rare ecological events								ECOLOGY				86	5			1081	1090		10.1890/04-0608			MAY 2005	2005																		0012-9658	1939-9170		WOS:000228960000002		
J	Edwards, Thomas C., Jr.; Cutler, D. Richard; Zimmermann, Niklaus E.; Geiser, Linda; Moisen, Gretchen G.				Zimmermann, Niklaus/A-4276-2008	Zimmermann, Niklaus/0000-0003-3099-9604			Effects of sample survey design on the accuracy of classification tree models in species distribution models								ECOLOGICAL MODELLING				199	2			132	141		10.1016/j.ecolmodel.2006.05.016			NOV 16 2006	2006						2nd Workshop on Advances in Predictive Species Distribution Models2nd Workshop on Advances in Predictive Species Distribution Models	20042004		Riederalp, SWITZERLANDRiederalp, SWITZERLAND									0304-3800			WOS:000241994800002		
J	Gelbard, JL; Belnap, J								Roads as conduits for exotic plant invasions in a semiarid landscape								CONSERVATION BIOLOGY				17	2			420	432		10.1046/j.1523-1739.2003.01408.x			APR 2003	2003																		0888-8892			WOS:000181736400012		
J	Guisan, A; Thuiller, W				THUILLER, Wilfried/G-3283-2010; Guisan, Antoine/A-1057-2011	THUILLER, Wilfried/0000-0002-5388-5274; Guisan, Antoine/0000-0002-3998-4815			Predicting species distribution: offering more than simple habitat models								ECOLOGY LETTERS				8	9			993	1009		10.1111/j.1461-0248.2005.00792.x			SEP 2005	2005																		1461-023X	1461-0248		WOS:000231224600011		
J	Lawler, JJ; Edwards, TC								Landscape patterns as habitat predictors: building and testing models for cavity-nesting birds in the Uinta Mountains of Utah, USA								LANDSCAPE ECOLOGY				17	3			233	245		10.1023/A:1020219914926			2002	2002																		0921-2973			WOS:000178082200003		
J	Lawler, Joshua J.; White, Denis; Neilson, Ronald P.; Blaustein, Andrew R.				Neilson, Ronald/A-8588-2009				Predicting climate-induced range shifts: model differences and model reliability								GLOBAL CHANGE BIOLOGY				12	8			1568	1584		10.1111/j.1365-2486.2006.01191.x			AUG 2006	2006																		1354-1013	1365-2486		WOS:000239004700018		
J	Prasad, AM; Iverson, LR; Liaw, A				Iverson, Louis/C-7554-2009	Iverson, Louis/0000-0001-9501-471X			Newer classification and regression tree techniques: Bagging and random forests for ecological prediction								ECOSYSTEMS				9	2			181	199		10.1007/s10021-005-0054-1			MAR 2006	2006																		1432-9840			WOS:000236424100003		
J	Steele, BM								Combining multiple classifiers: An application using spatial and remotely sensed information for land cover type mapping								REMOTE SENSING OF ENVIRONMENT				74	3			545	556		10.1016/S0034-4257(00)00145-0			DEC 2000	2000																		0034-4257			WOS:000166140200019		
