PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Bellegarda, JR			IEEE					Exploiting both local and global constraints for multi-span statistical language modeling								PROCEEDINGS OF THE 1998 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING, VOLS 1-6		International Conference on Acoustics Speech and Signal Processing (ICASSP)						677	680					1998	1998						IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP 98)IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP 98)	MAY 12-15, 1998MAY 12-15, 1998	IEEE Signal Proc SocIEEE Signal Proc Soc	SEATTLE, WASEATTLE, WA									1520-6149		0-7803-4428-6	WOS:000074520700170		
J	Berry, MW; Dumais, ST; OBrien, GW					Berry, Michael/0000-0002-9191-9148			Using linear algebra for intelligent information retrieval								SIAM REVIEW				37	4			573	595		10.1137/1037127			DEC 1995	1995																		0036-1445			WOS:A1995TP99600005		
J	DEERWESTER, S; DUMAIS, ST; FURNAS, GW; LANDAUER, TK; HARSHMAN, R								INDEXING BY LATENT SEMANTIC ANALYSIS								JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE				41	6			391	407		10.1002/(SICI)1097-4571(199009)41:6<391::AID-ASI1>3.0.CO;2-9			SEP 1990	1990																		0002-8231			WOS:A1990DX15600001		
J	DEMPSTER, AP; LAIRD, NM; RUBIN, DB								MAXIMUM LIKELIHOOD FROM INCOMPLETE DATA VIA EM ALGORITHM								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				39	1			1	38					1977	1977																		0035-9246			WOS:A1977DM46400001		
J	FOLTZ, PW; DUMAIS, ST								PERSONALIZED INFORMATION DELIVERY - AN ANALYSIS OF INFORMATION FILTERING METHODS								COMMUNICATIONS OF THE ACM				35	12			51	60		10.1145/138859.138866			DEC 1992	1992																		0001-0782			WOS:A1992JZ58900021		
J	GILULA, Z; HABERMAN, SJ								CANONICAL-ANALYSIS OF CONTINGENCY-TABLES BY MAXIMUM-LIKELIHOOD								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				81	395			780	788		10.2307/2289010			SEP 1986	1986																		0162-1459	1537-274X		WOS:A1986D958800028		
J	KATZ, SM								ESTIMATION OF PROBABILITIES FROM SPARSE DATA FOR THE LANGUAGE MODEL COMPONENT OF A SPEECH RECOGNIZER								IEEE TRANSACTIONS ON ACOUSTICS SPEECH AND SIGNAL PROCESSING				35	3			400	401		10.1109/TASSP.1987.1165125			MAR 1987	1987																		0096-3518			WOS:A1987G194500016		
J	Lee, DD; Seung, HS				Lee, Daniel/B-5753-2013				Learning the parts of objects by non-negative matrix factorization								NATURE				401	6755			788	791					OCT 21 1999	1999																		0028-0836			WOS:000083368700052	10548103	
S	Neal, RM; Hinton, GE						Jordan, MI		A view of the EM algorithm that justifies incremental, sparse, and other variants								LEARNING IN GRAPHICAL MODELS		NATO ADVANCED SCIENCE INSTITUTES SERIES, SERIES D, BEHAVIORAL AND SOCIAL SCIENCES		89				355	368					1998	1998						NATO Advanced Study Institute on Learning in Graphical ModelsNATO Advanced Study Institute on Learning in Graphical Models	SEP 27-OCT 07, 1996SEP 27-OCT 07, 1996	NATONATO	ERICE, ITALYERICE, ITALY									0258-123X		0-7923-5017-0	WOS:000073689300012		
J	ROSE, K; GUREWITZ, E; FOX, G								A DETERMINISTIC ANNEALING APPROACH TO CLUSTERING								PATTERN RECOGNITION LETTERS				11	9			589	594		10.1016/0167-8655(90)90010-Y			SEP 1990	1990																		0167-8655			WOS:A1990EA88400001		
J	Ueda, N; Nakano, R								Deterministic annealing EM algorithm								NEURAL NETWORKS				11	2			271	282		10.1016/S0893-6080(97)00133-0			MAR 1998	1998																		0893-6080			WOS:000073530100007	12662837	
J	WITTEN, IH; BELL, TC				Witten, Ian/A-3366-2012	Witten, Ian/0000-0001-6428-8988			THE ZERO-FREQUENCY PROBLEM - ESTIMATING THE PROBABILITIES OF NOVEL EVENTS IN ADAPTIVE TEXT COMPRESSION								IEEE TRANSACTIONS ON INFORMATION THEORY				37	4			1085	1094		10.1109/18.87000			JUL 1991	1991																		0018-9448			WOS:A1991FT06500011		
J	Wolfe, MBW; Schreiner, ME; Rehder, B; Laham, D; Foltz, PW; Kintsch, W; Landauer, TK								Learning from text: Matching readers and texts by latent semantic analysis								DISCOURSE PROCESSES				25	2-3			309	336					1998	1998																		0163-853X			WOS:000075118800007		
