PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Lamb, Jennifer M.; Ralph, Taryn M. C.; Goodman, Steven M.; Bogdanowicz, Wieslaw; Fahr, Jakob; Gajewska, Marta; Bates, Paul J. J.; Eger, Judith; Benda, Petr; Taylor, Peter J.				Benda, Petr/B-5437-2011; Fahr, Jakob/E-8831-2012; Taylor, Peter/E-8655-2011	Fahr, Jakob/0000-0002-9174-1204; Taylor, Peter/0000-0001-9048-7366			Phylogeography and predicted distribution of African-Arabian and Malagasy populations of giant mastiff bats, Otomops spp. (Chiroptera : Molossidae)								ACTA CHIROPTEROLOGICA				10	1			21	40		10.3161/150811008X331063			2008	2008																		1508-1109			WOS:000257733700003		
J	Leathwick, JR								Are New Zealand's Nothofagus species in equilibrium with their environment?								JOURNAL OF VEGETATION SCIENCE				9	5			719	732		10.2307/3237290			OCT 1998	1998																		1100-9233			WOS:000077680200012		
J	Lobo, Jorge M.; Jimenez-Valverde, Alberto; Hortal, Joaquin				Lobo, Jorge/E-2309-2013; Hortal, Joaquin/A-1531-2008; Jimenez-Valverde, Alberto/L-2755-2014	Lobo, Jorge/0000-0002-3152-4769; Hortal, Joaquin/0000-0002-8370-8877; Jimenez-Valverde, Alberto/0000-0001-9962-2106			The uncertain nature of absences and their importance in species distribution modelling								ECOGRAPHY				33	1			103	114		10.1111/j.1600-0587.2009.06039.x			FEB 2010	2010																		0906-7590			WOS:000275205200011		
J	MacKenzie, DI								Was it there? Dealing with imperfect detection for species presence/absence data								AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS				47	1			65	74		10.1111/j.1467-842X.2005.00372.x			MAR 2005	2005						4th Conference on Statistics in Ecology and Environmental Monitoring4th Conference on Statistics in Ecology and Environmental Monitoring	DEC 09-12, 2002DEC 09-12, 2002		Univ Otago, Dunedin, NEW ZEALANDUniv Otago, Dunedin, NEW ZEALAND									1369-1473			WOS:000227227100005		
J	Mackenzie, DI; Royle, JA					Royle, Jeffrey/0000-0003-3135-2167			Designing occupancy studies: general advice and allocating survey effort								JOURNAL OF APPLIED ECOLOGY				42	6			1105	1114		10.1111/j.1365-2664.2005.01098.x			DEC 2005	2005																		0021-8901	1365-2664		WOS:000233515200011		
J	Monterroso, P.; Brito, J. C.; Ferreras, P.; Alves, P. C.				ALVES, Paulo Celio/B-5448-2009; Brito, Jose/A-7831-2010; Monterroso, Pedro/F-1809-2013; Ferreras, Pablo/A-6017-2009	ALVES, Paulo Celio/0000-0003-4797-0939; Brito, Jose/0000-0001-5444-8132; Monterroso, Pedro/0000-0002-7911-3651; Ferreras, Pablo/0000-0002-1116-6706			Spatial ecology of the European wildcat in a Mediterranean ecosystem: dealing with small radio-tracking datasets in species conservation								JOURNAL OF ZOOLOGY				279	1			27	35		10.1111/j.1469-7998.2009.00585.x			SEP 2009	2009																		0952-8369			WOS:000269189500003		
J	Murray-Smith, Charlotte; Brummitt, Neil A.; Oliveira-Filho, Ary T.; Bachman, Steven; Moat, Justin; Lughadha, Eimear M. Nic; Lucas, Eve J.				Oliveira-Filho, Ary/L-5786-2015; Nic Lughadha, Eimear/N-4560-2014	Nic Lughadha, Eimear/0000-0002-8806-4345; Bachman, Steven/0000-0003-1085-6075			Plant Diversity Hotspots in the Atlantic Coastal Forests of Brazil								CONSERVATION BIOLOGY				23	1			151	163		10.1111/j.1523-1739.2008.01075.x			FEB 2009	2009																		0888-8892			WOS:000262465500020	18950472	
J	Newbold, Tim				Newbold, Tim/D-1524-2012	Newbold, Tim/0000-0001-7361-0051			Applications and limitations of museum data for conservation and ecology, with particular attention to species distribution models								PROGRESS IN PHYSICAL GEOGRAPHY				34	1			3	22		10.1177/0309133309355630			FEB 2010	2010																		0309-1333			WOS:000273875000001		
J	Pearce, Jennie L.; Boyce, Mark S.				Boyce, Mark/A-2620-2014	Boyce, Mark/0000-0001-5811-325X			Modelling distribution and abundance with presence-only data								JOURNAL OF APPLIED ECOLOGY				43	3			405	412		10.1111/j.1365-2664.2005.01112.x			JUN 2006	2006																		0021-8901			WOS:000237516600003		
J	Pearson, Richard G.; Raxworthy, Christopher J.; Nakamura, Miguel; Peterson, A. Townsend				Peterson, A. Townsend/I-5697-2013	Peterson, A. Townsend/0000-0003-0243-2379			Predicting species distributions from small numbers of occurrence records: a test case using cryptic geckos in Madagascar								JOURNAL OF BIOGEOGRAPHY				34	1			102	117		10.1111/j.1365-2699.2006.01594.x			JAN 2007	2007																		0305-0270	1365-2699		WOS:000242790600009		
