PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Adamos, Dimitrios A.; Laskaris, Nikolaos A.; Kosmidis, Efstratios K.; Theophilidis, George					Adamos, Dimitrios/0000-0001-6700-1057			NASS: An empirical approach to spike sorting with overlap resolution based on a hybrid noise-assisted methodology								JOURNAL OF NEUROSCIENCE METHODS				190	1			129	142		10.1016/j.jneumeth.2010.04.018			JUN 30 2010	2010																		0165-0270			WOS:000279888800018	20434486	
S	An, Le; Bhanu, Bir			IEEE	An, Le/M-2791-2015				IMAGE SUPER-RESOLUTION BY EXTREME LEARNING MACHINE								2012 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING (ICIP 2012)		IEEE International Conference on Image Processing ICIP						2209	2212					2012	2012						19th IEEE International Conference on Image Processing (ICIP)19th IEEE International Conference on Image Processing (ICIP)	SEP 30-OCT 03, 2012SEP 30-OCT 03, 2012	Inst Elect & Elect Engineers (IEEE); IEEE Signal Proc SocInst Elect & Elect Engineers (IEEE); IEEE Signal Proc Soc	Lake Buena Vista, FLLake Buena Vista, FL									1522-4880		978-1-4673-2533-2; 978-1-4673-2534-9	WOS:000319334902065		
J	Avci, Engin								A new method for expert target recognition system: Genetic wavelet extreme learning machine (GAWELM)								EXPERT SYSTEMS WITH APPLICATIONS				40	10			3984	3993		10.1016/j.eswa.2013.01.011			AUG 2013	2013																		0957-4174			WOS:000317162900014		
J	Avci, Engin; Coteli, Resul								A new automatic target recognition system based on wavelet extreme learning machine								EXPERT SYSTEMS WITH APPLICATIONS				39	16			12340	12348		10.1016/j.eswa.2012.04.012			NOV 15 2012	2012																		0957-4174			WOS:000307796300006		
J	Balbay, Asim; Kaya, Yilmaz; Sahin, Omer				SAHIN, Omer/M-4540-2016				Drying of black cumin (Nigella sativa) in a microwave assisted drying system and modeling using extreme learning machine								ENERGY				44	1			352	357		10.1016/j.energy.2012.06.022			AUG 2012	2012																		0360-5442	1873-6785		WOS:000308259300034		
J	Baradarani, Aryaz; Wu, Q. M. Jonathan; Ahmadi, Majid								An efficient illumination invariant face recognition framework via illumination enhancement and DD-DTCWT filtering								PATTERN RECOGNITION				46	1			57	72		10.1016/j.patcog.2012.06.007			JAN 2013	2013																		0031-3203	1873-5142		WOS:000309785000006		
J	Barea, R.; Boquete, L.; Ortega, S.; Lopez, E.; Rodriguez-Ascariz, J. M.				Barea, Rafael/R-5760-2016	Barea, Rafael/0000-0002-4179-6100			EOG-based eye movements codification for human computer interaction								EXPERT SYSTEMS WITH APPLICATIONS				39	3			2677	2683		10.1016/j.eswa.2011.08.123			FEB 15 2012	2012																		0957-4174			WOS:000297823300049		
J	Basu, Arindam; Shuo, Sun; Zhou, Hongming; Lim, Meng Hiot; Huang, Guang-Bin				basu, arindam/C-2499-2014; Basu, Arindam/A-5134-2011; Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965; basu, arindam/0000-0003-1035-8770			Silicon spiking neurons for hardware implementation of extreme learning machines								NEUROCOMPUTING				102		SI		125	134		10.1016/j.neucom.2012.01.042			FEB 15 2013	2013																		0925-2312	1872-8286		WOS:000313761500014		
J	Bazi, Yakoub; Alajlan, Naif; Melgani, Farid; AlHichri, Haikel; Malek, Salim; Yager, Ronald R.				Alajlan, Naif/A-3904-2008; Alhichri, Haikel/C-3568-2013; Bazi, Yakoub/K-8864-2012	Alajlan, Naif/0000-0003-1846-1131; Alhichri, Haikel/0000-0003-2164-043X; Bazi, Yakoub/0000-0001-9287-0596			Differential Evolution Extreme Learning Machine for the Classification of Hyperspectral Images								IEEE GEOSCIENCE AND REMOTE SENSING LETTERS				11	6			1066	1070		10.1109/LGRS.2013.2286078			JUN 2014	2014																		1545-598X	1558-0571		WOS:000331146200008		
J	Belkin, M; Niyogi, P								Laplacian eigenmaps for dimensionality reduction and data representation								NEURAL COMPUTATION				15	6			1373	1396		10.1162/089976603321780317			JUN 2003	2003																		0899-7667			WOS:000182530600005		
J	Belkin, Mikhail; Niyogi, Partha; Sindhwani, Vikas								Manifold regularization: A geometric framework for learning from labeled and unlabeled examples								JOURNAL OF MACHINE LEARNING RESEARCH				7				2399	2434					NOV 2006	2006																		1532-4435			WOS:000245390700005		
J	Benoit, Frenay; van Heeswijk, Mark; Miche, Yoan; Verleysen, Michel; Lendasse, Amaury				Miche, Yoan/J-9079-2014	Miche, Yoan/0000-0001-8864-2312; Lendasse, Amaury/0000-0001-5410-4751			Feature selection for nonlinear models with extreme learning machines								NEUROCOMPUTING				102		SI		111	124		10.1016/j.neucom.2011.12.055			FEB 15 2013	2013																		0925-2312	1872-8286		WOS:000313761500013		
J	BLOCK, HD								PERCEPTRON - A MODEL FOR BRAIN FUNCTIONING .1.								REVIEWS OF MODERN PHYSICS				34	1			123	&		10.1103/RevModPhys.34.123			1962	1962																		0034-6861			WOS:A19622557C00002		
J	BLOCK, HD; KNIGHT, BW; ROSENBLATT, F								ANALYSIS OF A 4-LAYER SERIES-COUPLED PERCEPTRON .2.								REVIEWS OF MODERN PHYSICS				34	1			135	&		10.1103/RevModPhys.34.135			1962	1962																		0034-6861			WOS:A19622557C00003		
J	Boquete, L.; Miguel-Jimenez, J. M.; Ortega, S.; Rodriguez-Ascariz, J. M.; Perez-Rico, C.; Blanco, R.								Multifocal electroretinogram diagnosis of glaucoma applying neural networks and structural pattern analysis								EXPERT SYSTEMS WITH APPLICATIONS				39	1			234	238		10.1016/j.eswa.2011.07.013			JAN 2012	2012																		0957-4174			WOS:000296214900027		
J	Butcher, J. B.; Verstraeten, D.; Schrauwen, B.; Day, C. R.; Haycock, P. W.					Butcher, John/0000-0002-2121-3000			Reservoir computing and extreme learning machines for non-linear time-series data analysis								NEURAL NETWORKS				38				76	89		10.1016/j.neunet.2012.11.011			FEB 2013	2013																		0893-6080			WOS:000314388600007	23275138	
J	Cao, Feilong; Liu, Bo; Park, Dong Sun								Image classification based on effective extreme learning machine								NEUROCOMPUTING				102		SI		90	97		10.1016/j.neucom.2012.02.042			FEB 15 2013	2013																		0925-2312	1872-8286		WOS:000313761500011		
J	Cao, Jiuwen; Lin, Zhiping; Huang, Guang-Bin; Liu, Nan				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Voting based extreme learning machine								INFORMATION SCIENCES				185	1			66	77		10.1016/j.ins.2011.09.015			FEB 15 2012	2012																		0020-0255			WOS:000297611600005		
J	Cao, Jiuwen; Lin, Zhiping; Huang, Guang-Bin				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Self-Adaptive Evolutionary Extreme Learning Machine								NEURAL PROCESSING LETTERS				36	3			285	305		10.1007/s11063-012-9236-y			DEC 2012	2012																		1370-4621			WOS:000310898000006		
J	Cao, Jiuwen; Lin, Zhiping; Huang, Guang-bin				Huang, Guang-Bin/A-5035-2011; Lin, Zhiping/A-5153-2011	Huang, Guang-Bin/0000-0002-2480-4965; 			Composite function wavelet neural networks with extreme learning machine								NEUROCOMPUTING				73	7-9	SI		1405	1416		10.1016/j.neucom.2009.12.007			MAR 2010	2010																		0925-2312			WOS:000276481200035		
J	Chen, F. L.; Ou, T. Y.								Sales forecasting system based on Gray extreme learning machine with Taguchi method in retail industry								EXPERT SYSTEMS WITH APPLICATIONS				38	3			1336	1345		10.1016/j.eswa.2010.07.014			MAR 2011	2011																		0957-4174			WOS:000284863200009		
J	Chen, Hong; Peng, Jiangtao; Zhou, Yicong; Li, Luoqing; Pan, Zhibin				Zhou, Yicong/A-8017-2009	Zhou, Yicong/0000-0002-4487-6384			Extreme learning machine for ranking: Generalization analysis and applications								NEURAL NETWORKS				53				119	126		10.1016/j.neunet.2014.01.015			MAY 2014	2014																		0893-6080	1879-2782		WOS:000335099800012	24590011	
J	Chen, Quansheng; Ding, Jiao; Cai, Jianrong; Zhao, Jiewen				Chen, Quansheng/S-7064-2016	Chen, Quansheng/0000-0003-2498-3278			Rapid measurement of total acid content (TAC) in vinegar using near infrared spectroscopy based on efficient variables selection algorithm and nonlinear regression tools								FOOD CHEMISTRY				135	2			590	595		10.1016/j.foodchem.2012.05.011			NOV 15 2012	2012																		0308-8146			WOS:000308574300041	22868133	
J	CHEN, S; COWAN, CFN; GRANT, PM				Chen, Sheng/F-7835-2011				ORTHOGONAL LEAST-SQUARES LEARNING ALGORITHM FOR RADIAL BASIS FUNCTION NETWORKS								IEEE TRANSACTIONS ON NEURAL NETWORKS				2	2			302	309		10.1109/72.80341			MAR 1991	1991																		1045-9227			WOS:A1991FB85800014	18276384	
