PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Abild-Pedersen, F.; Andersson, M. P.				Andersson, Martin/F-9598-2010; Abild-Pedersen, Frank/C-3248-2014	Andersson, Martin/0000-0002-4921-1461; Abild-Pedersen, Frank/0000-0002-1911-074X			CO adsorption energies on metals with correction for high coordination adsorption sites - A density functional study								SURFACE SCIENCE				601	7			1747	1753		10.1016/j.susc.2007.01.052			APR 1 2007	2007																		0039-6028	1879-2758		WOS:000245870500014		
J	Adamo, C; Barone, V				Barone, Vincenzo/C-7344-2008; adamo, carlo/A-2909-2010	adamo, carlo/0000-0002-2638-2735			Toward reliable density functional methods without adjustable parameters: The PBE0 model								JOURNAL OF CHEMICAL PHYSICS				110	13			6158	6170		10.1063/1.478522			APR 1 1999	1999																		0021-9606			WOS:000079419000010		
J	Alchagirov, AB; Perdew, JP; Boettger, JC; Albers, RC; Fiolhais, C								Energy and pressure versus volume: Equations of state motivated by the stabilized jellium model								PHYSICAL REVIEW B				63	22					224115	10.1103/PhysRevB.63.224115			JUN 1 2001	2001																		1098-0121	1550-235X		WOS:000169283000031		
J	Armiento, R; Mattsson, AE				Armiento, Rickard/E-1413-2011	Armiento, Rickard/0000-0002-5571-0814			Functional designed to include surface effects in self-consistent density functional theory								PHYSICAL REVIEW B				72	8					085108	10.1103/PhysRevB.72.085108			AUG 2005	2005																		2469-9950	2469-9969		WOS:000231564600033		
J	Bahn, SR; Jacobsen, KW				Jacobsen, Karsten/B-3602-2009	Jacobsen, Karsten/0000-0002-1121-2979			An object-oriented scripting interface to a legacy electronic structure code								COMPUTING IN SCIENCE & ENGINEERING				4	3			56	66		10.1109/5992.998641			MAY-JUN 2002	2002																		1521-9615	1558-366X		WOS:000175131400009		
J	Becke, AD; Johnson, ER								Exchange-hole dipole moment and the dispersion interaction: High-order dispersion coefficients								JOURNAL OF CHEMICAL PHYSICS				124	1					014104	10.1063/1.2139668			JAN 7 2006	2006																		0021-9606	1089-7690		WOS:000234428900006	16409021	
J	Becke, AD								Density-functional thermochemistry .5. Systematic optimization of exchange-correlation functionals								JOURNAL OF CHEMICAL PHYSICS				107	20			8554	8560		10.1063/1.475007			NOV 22 1997	1997																		0021-9606			WOS:A1997YG95800035		
J	BECKE, AD				Franco-Hurtado, Fernando/E-5599-2017	Franco-Hurtado, Fernando/0000-0001-5775-0150			DENSITY-FUNCTIONAL THERMOCHEMISTRY .3. THE ROLE OF EXACT EXCHANGE								JOURNAL OF CHEMICAL PHYSICS				98	7			5648	5652		10.1063/1.464913			APR 1 1993	1993																		0021-9606	1089-7690		WOS:A1993KV99700048		
J	BECKE, AD				Franco-Hurtado, Fernando/E-5599-2017	Franco-Hurtado, Fernando/0000-0001-5775-0150			DENSITY-FUNCTIONAL EXCHANGE-ENERGY APPROXIMATION WITH CORRECT ASYMPTOTIC-BEHAVIOR								PHYSICAL REVIEW A				38	6			3098	3100		10.1103/PhysRevA.38.3098			SEP 15 1988	1988																		1050-2947			WOS:A1988Q146900044		
J	BEHM, RJ; CHRISTMANN, K; ERTL, G; VANHOVE, MA				Van Hove, Michel/A-9862-2008	Van Hove, Michel/0000-0002-8898-6921			ADSORPTION OF CO ON PD(100)								JOURNAL OF CHEMICAL PHYSICS				73	6			2984	2995		10.1063/1.440430			1980	1980																		0021-9606			WOS:A1980KH97200059		
J	Bertoni, G; Calmels, L; Altibelli, A; Scrin, V				Bertoni, Giovanni/J-4710-2012	Bertoni, Giovanni/0000-0001-6424-9102			First-principles calculation of the electronic structure and EELS spectra at the graphene/Ni(III) interface								PHYSICAL REVIEW B				71	7					075402	10.1103/PhysRevB.71.075402			FEB 2005	2005																		2469-9950	2469-9969		WOS:000228013600083		
J	BLOCHL, PE				Blochl, Peter/B-3448-2012; Albe, Karsten/F-1139-2011	Blochl, Peter/0000-0002-1416-5207; 			PROJECTOR AUGMENTED-WAVE METHOD								PHYSICAL REVIEW B				50	24			17953	17979		10.1103/PhysRevB.50.17953			DEC 15 1994	1994																		1098-0121			WOS:A1994QB02200016		
J	Boese, AD; Martin, JML				Martin, Jan/A-7457-2008	Martin, Jan/0000-0002-0005-5074; Boese, Adrian Daniel/0000-0001-7388-778X			Development of density functionals for thermochemical kinetics								JOURNAL OF CHEMICAL PHYSICS				121	8			3405	3416		10.1063/1.1774975			AUG 22 2004	2004																		0021-9606			WOS:000223234200007	15303903	
J	Boese, AD; Handy, NC					Boese, Adrian Daniel/0000-0001-7388-778X			A new parametrization of exchange-correlation generalized gradient approximation functionals								JOURNAL OF CHEMICAL PHYSICS				114	13			5497	5503		10.1063/1.1347371			APR 1 2001	2001																		0021-9606			WOS:000167578400006		
J	BOZSO, F; ERTL, G; GRUNZE, M; WEISS, M				Grunze, Michael/H-1600-2013				INTERACTION OF NITROGEN WITH IRON SURFACES .1. FE(100) AND FE(111)								JOURNAL OF CATALYSIS				49	1			18	41		10.1016/0021-9517(77)90237-8			1977	1977																		0021-9517			WOS:A1977DP57500003		
J	Brown, KS; Sethna, JP								Statistical mechanical approaches to models with many poorly known parameters								PHYSICAL REVIEW E				68	2					021904	10.1103/PhysRevE.68.021904			AUG 2003	2003																		1539-3755			WOS:000185193900066	14525003	
J	Brown, WA; Kose, R; King, DA				Brown, Wendy/B-9434-2008	Brown, Wendy/0000-0001-5934-1270			Femtomole adsorption calorimetry on single-crystal surfaces								CHEMICAL REVIEWS				98	2			797	831		10.1021/cr9700890			MAR-APR 1998	1998																		0009-2665	1520-6890		WOS:000073091500011		
J	Burns, Lori A.; Vazquez-Mayagoitia, Alvaro; Sumpter, Bobby G.; Sherrill, C. David				Sumpter, Bobby/C-9459-2013; Vazquez-Mayagoitia, Alvaro/A-9755-2010	Sumpter, Bobby/0000-0001-6341-0355; Burns, Lori/0000-0003-2852-5864; Sherrill, David/0000-0002-5570-7666			Density-functional approaches to noncovalent interactions: A comparison of dispersion corrections (DFT-D), exchange-hole dipole moment (XDM) theory, and specialized functionals								JOURNAL OF CHEMICAL PHYSICS				134	8					084107	10.1063/1.3545971			FEB 28 2011	2011																		0021-9606	1089-7690		WOS:000287811300010	21361527	
