PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Colmenarez, AJ; Huang, TS			IEEE COMP SOC					Face detection with information-based maximum discrimination								1997 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS		PROCEEDINGS / CVPR, IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						782	787		10.1109/CVPR.1997.609415			1997	1997						1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)	JUN 17-19, 1997JUN 17-19, 1997	IEEE Comp Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE Comp Soc, Tech Comm Pattern Anal & Machine Intelligence	SAN JUAN, PRSAN JUAN, PR									1063-6919		0-7803-4236-4	WOS:A1997BJ30G00122		
J	Feraud, R; Bernier, OJ; Viallet, JE; Collobert, M								A fast and accurate face detector based on neural networks								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				23	1			42	53		10.1109/34.899945			JAN 2001	2001																		0162-8828			WOS:000166316700004		
J	FUKUSHIMA, K								COGNITRON - SELF-ORGANIZING MULTILAYERED NEURAL NETWORK								BIOLOGICAL CYBERNETICS				20	3-4			121	136		10.1007/BF00342633			1975	1975																		0340-1200			WOS:A1975AW59100001	1203338	
J	Garcia, C; Zikos, G; Tziritas, G					Garcia, christophe/0000-0001-7997-9837			Wavelet packet analysis for face recognition								IMAGE AND VISION COMPUTING				18	4			289	297		10.1016/S0262-8856(99)00056-6			MAR 1 2000	2000																		0262-8856			WOS:000085546300004		
J	Garcia, Christophe; Tziritas, Georgios					Garcia, christophe/0000-0001-7997-9837			Face Detection Using Quantized Skin Color Regions Merging and Wavelet Packet Analysis								IEEE TRANSACTIONS ON MULTIMEDIA				1	3			264	277	PII S 1520-9210(99)07634-8	10.1109/6046.784465			SEP 1999	1999																		1520-9210			WOS:000207088500003		
J	Govindaraju, V								Locating human faces in photographs								INTERNATIONAL JOURNAL OF COMPUTER VISION				19	2			129	146		10.1007/BF00055801			AUG 1996	1996																		0920-5691			WOS:A1996VE93900002		
J	Hjelmas, E; Low, BK								Face detection: A survey								COMPUTER VISION AND IMAGE UNDERSTANDING				83	3			236	274		10.1006/cviu.2001.0921			SEP 2001	2001																		1077-3142			WOS:000171526700003		
J	HUBEL, DH; WIESEL, TN								RECEPTIVE FIELDS, BINOCULAR INTERACTION AND FUNCTIONAL ARCHITECTURE IN CATS VISUAL CORTEX								JOURNAL OF PHYSIOLOGY-LONDON				160	1			106	&					1962	1962																		0022-3751			WOS:A19626729B00007	14449617	
J	Jeng, SH; Liao, HYM; Han, CC; Chern, MY; Liu, YT								Facial feature detection using geometrical face model: An efficient approach								PATTERN RECOGNITION				31	3			273	282		10.1016/S0031-3203(97)00048-4			MAR 1998	1998																		0031-3203	1873-5142		WOS:000071660600005		
J	Lawrence, S; Giles, CL; Tsoi, AC; Back, AD								Face recognition: A convolutional neural-network approach								IEEE TRANSACTIONS ON NEURAL NETWORKS				8	1			98	113		10.1109/72.554195			JAN 1997	1997																		1045-9227			WOS:A1997WA61200010	18255614	
J	Lecun, Y; Bottou, L; Bengio, Y; Haffner, P								Gradient-based learning applied to document recognition								PROCEEDINGS OF THE IEEE				86	11			2278	2324		10.1109/5.726791			NOV 1998	1998																		0018-9219	1558-2256		WOS:000076557300010		
J	Lin, CC; Lin, WC				Lin, Wei-Chung/B-7248-2009				Extracting facial features by an inhibitory mechanism based on gradient distributions								PATTERN RECOGNITION				29	12			2079	2101		10.1016/S0031-3203(96)00034-9			DEC 1996	1996																		0031-3203	1873-5142		WOS:A1996VZ27300012		
J	Liu, CJ								A Bayesian Discriminating Features Method for face detection								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				25	6			725	740		10.1109/TPAMI.2003.1201822			JUN 2003	2003																		0162-8828	1939-3539		WOS:000182961300007		
J	Maio, D; Maltoni, D								Real-time face location on gray-scale static images								PATTERN RECOGNITION				33	9			1525	1539		10.1016/S0031-3203(99)00130-2			SEP 2000	2000																		0031-3203			WOS:000087741800011		
J	MARTIN, GL								CENTERED-OBJECT INTEGRATED SEGMENTATION AND RECOGNITION OF OVERLAPPING HANDPRINTED CHARACTERS								NEURAL COMPUTATION				5	3			419	429		10.1162/neco.1993.5.3.419			MAY 1993	1993																		0899-7667			WOS:A1993KZ51300009		
J	Moghaddam, B; Pentland, A								Probabilistic visual learning for object representation								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			696	710		10.1109/34.598227			JUL 1997	1997																		0162-8828			WOS:A1997XM69300004		
S	Osuna, E; Freund, R; Girosi, F			IEEE COMP SOC					Training support vector machines: an application to face detection								1997 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS		PROCEEDINGS / CVPR, IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						130	136		10.1109/CVPR.1997.609310			1997	1997						1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)	JUN 17-19, 1997JUN 17-19, 1997	IEEE Comp Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE Comp Soc, Tech Comm Pattern Anal & Machine Intelligence	SAN JUAN, PRSAN JUAN, PR									1063-6919		0-7803-4236-4	WOS:A1997BJ30G00021		
