PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Belin, P; Zatorre, RJ; Lafaille, P; Ahad, P; Pike, B				Pike, Bruce/K-5562-2014; Belin, Pascal/C-6247-2009	Pike, Bruce/0000-0001-8924-683X; Belin, Pascal/0000-0002-7578-6365			Voice-selective areas in human auditory cortex								NATURE				403	6767			309	312		10.1038/35002078			JAN 20 2000	2000																		0028-0836			WOS:000084899700052	10659849	
J	Belin, P; Zatorre, RJ				Belin, Pascal/C-6247-2009	Belin, Pascal/0000-0002-7578-6365			'What', 'where' and 'how' in auditory cortex								NATURE NEUROSCIENCE				3	10			965	966		10.1038/79890			OCT 2000	2000																		1097-6256			WOS:000167177500007	11017161	
J	Carlson, TA; Schrater, P; He, S				Carlson, Thomas/B-4720-2011	Carlson, Thomas/0000-0002-3953-4195			Patterns of activity in the categorical representations of objects								JOURNAL OF COGNITIVE NEUROSCIENCE				15	5			704	717		10.1162/jocn.2003.15.5.704			JUL 1 2003	2003																		0898-929X			WOS:000184270100008	12965044	
J	Cox, DD; Savoy, RL				Cox, David/C-4888-2008	Cox, David/0000-0002-2189-9743			Functional magnetic resonance imaging (fMRI) "brain reading": detecting and classifying distributed patterns of fMRI activity in human visual cortex								NEUROIMAGE				19	2			261	270		10.1016/S1053-8119(03)00049-1			JUN 2003	2003																		1053-8119	1095-9572		WOS:000183568900006	12814577	
J	Fadili, MJ; Ruan, S; Bloyet, D; Mazoyer, B				mazoyer, bernard/A-5369-2009; Mazoyer, Bernard/B-6303-2012	mazoyer, bernard/0000-0003-0970-2837; Mazoyer, Bernard/0000-0003-0970-2837			A multistep unsupervised fuzzy clustering analysis of fMRI time series								HUMAN BRAIN MAPPING				10	4			160	178		10.1002/1097-0193(200008)10:4<160::AID-HBM20>3.0.CO;2-U			AUG 2000	2000						5th International Conference on Functional Mapping of the Human Brain5th International Conference on Functional Mapping of the Human Brain	JUN 23-26, 1999JUN 23-26, 1999		DUSSELDORF, GERMANYDUSSELDORF, GERMANY									1065-9471			WOS:000088595200002	10949054	
J	Friston, KJ; Fletcher, P; Josephs, O; Holmes, A; Rugg, MD; Turner, R				Turner, Robert/C-1820-2008; Friston, Karl/D-9230-2011	Friston, Karl/0000-0001-7984-8909; Fletcher, Paul/0000-0001-8257-1517			Event-related fMRI: Characterizing differential responses								NEUROIMAGE				7	1			30	40		10.1006/nimg.1997.0306			JAN 1998	1998																		1053-8119			WOS:000072390900004	9500830	
J	Guyon, I; Weston, J; Barnhill, S; Vapnik, V								Gene selection for cancer classification using support vector machines								MACHINE LEARNING				46	1-3			389	422		10.1023/A:1012487302797			2002	2002																		0885-6125			WOS:000171501800018		
J	Hanson, SJ; Matsuka, T; Haxby, JV								Combinatorial codes in ventral temporal lobe for object recognition: Haxby (2001) revisited: is there a "face" area?								NEUROIMAGE				23	1			156	166		10.1016/j.neuroimage.2004.05.020			SEP 2004	2004																		1053-8119			WOS:000223645000017	15325362	
J	Hanson, Stephen Jose; Halchenko, Yaroslav O.					Halchenko, Yaroslav/0000-0003-3456-2493			Brain reading using full brain support vector machines for object recognition: There is no "Face" identification area								NEURAL COMPUTATION				20	2			486	503		10.1162/neco.2007.09-06-340			FEB 2008	2008																		0899-7667			WOS:000252248200008	18047411	
J	Haxby, JV; Gobbini, MI; Furey, ML; Ishai, A; Schouten, JL; Pietrini, P				Furey, Maura/H-5273-2013				Distributed and overlapping representations of faces and objects in ventral temporal cortex								SCIENCE				293	5539			2425	2430		10.1126/science.1063736			SEP 28 2001	2001																		0036-8075			WOS:000171237200038	11577229	
J	Haynes, JD; Rees, G				Rees, Geraint/C-1493-2008; Haynes, John-Dylan/Q-1148-2016	Rees, Geraint/0000-0002-9623-7007; Haynes, John-Dylan/0000-0003-1786-6954			Predicting the orientation of invisible stimuli from activity in human primary visual cortex								NATURE NEUROSCIENCE				8	5			686	691		10.1038/nn1445			MAY 2005	2005																		1097-6256			WOS:000228895100031	15852013	
J	Haynes, John-Dylan; Sakai, Katsuyuki; Rees, Geraint; Gilbert, Sam; Frith, Chris; Passingham, Richard E.				Frith, Chris/A-2171-2009; Rees, Geraint/C-1493-2008; Gilbert, Sam/C-1909-2008; Haynes, John-Dylan/Q-1148-2016	Frith, Chris/0000-0002-8665-0690; Rees, Geraint/0000-0002-9623-7007; Gilbert, Sam/0000-0002-3839-7045; Haynes, John-Dylan/0000-0003-1786-6954			Reading hidden intentions in the human brain								CURRENT BIOLOGY				17	4			323	328		10.1016/j.cub.2006.11.072			FEB 20 2007	2007																		0960-9822			WOS:000244463100022	17291759	
J	Haynes, John-Dylan; Rees, Geraint				Rees, Geraint/C-1493-2008; Haynes, John-Dylan/Q-1148-2016	Rees, Geraint/0000-0002-9623-7007; Haynes, John-Dylan/0000-0003-1786-6954			Decoding mental states from brain activity in humans								NATURE REVIEWS NEUROSCIENCE				7	7			523	534		10.1038/nrn1931			JUL 2006	2006																		1471-003X			WOS:000238476600013	16791142	
J	Kamitani, Y; Tong, F								Decoding the visual and subjective contents of the human brain								NATURE NEUROSCIENCE				8	5			679	685		10.1038/nn1444			MAY 2005	2005																		1097-6256			WOS:000228895100030	15852014	
J	Kohavi, R; John, GH								Wrappers for feature subset selection								ARTIFICIAL INTELLIGENCE				97	1-2			273	324		10.1016/S0004-3702(97)00043-X			DEC 1997	1997																		0004-3702	1872-7921		WOS:000071321500009		
J	Kriegeskorte, N; Goebel, R; Bandettini, P				Bandettini, Peter/F-5871-2012	Kriegeskorte, Nikolaus/0000-0001-7433-9005			Information-based functional brain mapping								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				103	10			3863	3868		10.1073/pnas.0600244103			MAR 7 2006	2006																		0027-8424			WOS:000236225300065	16537458	
J	LaConte, S; Strother, S; Cherkassky, V; Anderson, J; Hu, XP					Strother, Stephen/0000-0002-3198-217X			Support vector machines for temporal classification of block design fMRI data								NEUROIMAGE				26	2			317	329		10.1016/j.neuroimage.2005.01.048			JUN 2005	2005																		1053-8119			WOS:000229472100001	15907293	
J	Lewis, JW; Brefczynski, JA; Phinney, RE; Janik, JJ; DeYoe, EA								Distinct cortical pathways for processing tool versus animal sounds								JOURNAL OF NEUROSCIENCE				25	21			5148	5158		10.1523/JNEUROSCI.0419-05.2005			MAY 25 2005	2005																		0270-6474			WOS:000229387900006	15917455	
J	Mitchell, TM; Hutchinson, R; Niculescu, RS; Pereira, F; Wang, XR; Just, M; Newman, S					Just, Marcel/0000-0003-1245-3050			Learning to decode cognitive states from brain images								MACHINE LEARNING				57	1-2			145	175		10.1023/B:MACH.0000035475.85309.1b			OCT-NOV 2004	2004																		0885-6125			WOS:000222800200007		
