PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	ANDERSON, DM								RED TIDES								SCIENTIFIC AMERICAN				271	2			62	68					AUG 1994	1994																		0036-8733			WOS:A1994NX27000020	8066432	
J	Babovic, V; Abbott, MB				Babovic, Vladan/A-5956-2012	Babovic, Vladan/0000-0003-4046-6473			The evolution of equations from hydraulic data .1. Theory								JOURNAL OF HYDRAULIC RESEARCH				35	3			397	410					1997	1997																		0022-1686			WOS:A1997XE51800007		
J	Bobbin, J; Recknagel, F								Knowledge discovery for prediction and explanation of blue-green algal dynamics in lakes by evolutionary algorithms								ECOLOGICAL MODELLING				146	1-3	SI		253	262		10.1016/S0304-3800(01)00311-8			DEC 1 2001	2001						2nd international Conference on Applications of Machine Learning to Ecological Modelling2nd international Conference on Applications of Machine Learning to Ecological Modelling	NOV 27-DEC 02, 2000NOV 27-DEC 02, 2000	ISEIISEI	ADELAIDE, AUSTRALIAADELAIDE, AUSTRALIA									0304-3800			WOS:000172947900021		
J	Chanet, B; Chapleau, F; Desoutter, M								Intermuscular bones and ligaments in flatfishes [Teleostei : Pleuronectiformes]: Phylogenetic interpretations.								CYBIUM				28	1			9	14				S	2004	2004						2nd Conference on Ichthyology2nd Conference on Ichthyology	MAR 25-28, 2003MAR 25-28, 2003		Paris, FRANCEParis, FRANCE									0399-0974			WOS:000221875900002		
S	Chau, KW				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X	Yin, FL; Wang, J; Guo, CG		Rainfall-runoff correlation with particle swarm optimization algorithm								ADVANCES IN NEURAL NETWORKS - ISNN 2004, PT 2		Lecture Notes in Computer Science		3174				970	975					2004	2004						International Symposium on Neural Networks (ISNN 2004)International Symposium on Neural Networks (ISNN 2004)	AUG 19-21, 2004AUG 19-21, 2004	Dalian Univ Technol; Chinese Univ Hong Kong; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; IEEE Control Syst Soc; Robot & Automat SocDalian Univ Technol; Chinese Univ Hong Kong; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; IEEE Control Syst Soc; Robot & Automat Soc	Dalian, PEOPLES R CHINADalian, PEOPLES R CHINA									0302-9743		3-540-22843-8	WOS:000223502900154		
S	Chau, KW				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X	Wang, J; Liao, X; Yi, Z		A split-step PSO algorithm in prediction of water quality pollution								ADVANCES IN NEURAL NETWORKS - ISNN 2005, PT 3, PROCEEDINGS		Lecture Notes in Computer Science		3498				1034	1039					2005	2005						2nd International Symposium on Neural Networks2nd International Symposium on Neural Networks	MAY 30-JUN 01, 2005MAY 30-JUN 01, 2005	Chongqing Univ; SW Normal Univ; Chongqing Univ, Posts & Telecommun; SW Agr Univ; Chongqing Educ Coll; Chinese Univ Hong Kong; Asia Pacific Neural Network Assembly; European Neural Network Soc; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; Natl Nat Sci Fdn China; K C Wong Educ Fdn Hong KongChongqing Univ; SW Normal Univ; Chongqing Univ, Posts & Telecommun; SW Agr Univ; Chongqing Educ Coll; Chinese Univ Hong Kong; Asia Pacific Neural Network Assembly; European Neural Network Soc; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; Natl Nat Sci Fdn China; K C Wong Educ Fdn Hong Kong	Chongqing, PEOPLES R CHINAChongqing, PEOPLES R CHINA									0302-9743		3-540-25914-7	WOS:000230167700164		
S	Chau, KW; Cheng, CT				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X	Mckay, B; Slaney, J		Real-Time Prediction of Water Stage with Artificial Neural Network Approach								AL 2002: ADVANCES IN ARTIFICIAL INTELLIGENCE		Lecture Notes in Artificial Intelligence		2557				715	715		10.1007/3-540-36187-1_64			2002	2002						15th Australian Joint Conference on Artificial Intelligence15th Australian Joint Conference on Artificial Intelligence	DEC 02-06, 2002DEC 02-06, 2002		CANBERRA, AUSTRALIACANBERRA, AUSTRALIA									0302-9743		3-540-00197-2	WOS:000181083100063		
J	Chau, KW; Jin, HS; Sin, YS				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X			A finite difference model of two-dimensional tidal flow in Tolo Harbor, Hong Kong								APPLIED MATHEMATICAL MODELLING				20	4			321	328		10.1016/0307-904X(95)00127-6			APR 1996	1996																		0307-904X			WOS:A1996UC62700006		
S	Chau, KW				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X	Orchard, B; Yang, C; Ali, M		River stage forecasting with particle swarm optimization								INNOVATIONS IN APPLIED ARTIFICIAL INTELLIGENCE		Lecture Notes in Computer Science		3029				1166	1173					2004	2004						17th International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems17th International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems	MAY 17-20, 2004MAY 17-20, 2004		Ottawa, CANADAOttawa, CANADA									0302-9743		3-540-22007-0	WOS:000221714200119		
J	Chau, KW; Jin, HS				Chau, Kwok-wing/E-5235-2011	Chau, Kwok-wing/0000-0001-6457-161X			Eutrophication model for a coastal bay in Hong Kong								JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE				124	7			628	638		10.1061/(ASCE)0733-9372(1998)124:7(628)			JUL 1998	1998																		0733-9372			WOS:000074230100009		
J	Chen, QW; Mynett, AE								Integration of data mining techniques and heuristic knowledge in fuzzy logic modelling of eutrophication in Taihu Lake								ECOLOGICAL MODELLING				162	1-2			55	67	PII S0304-3800(02)00389-7	10.1016/S0304-3800(02)00389-7			APR 1 2003	2003																		0304-3800			WOS:000182484700004		
S	Cheng, CT; Chau, KW; Sun, YG; Lin, JY					Chau, Kwok Wing/0000-0001-6457-161X	Wang, J; Liao, X; Yi, Z		Long-term prediction of discharges in manwan reservoir using artificial neural network models								ADVANCES IN NEURAL NETWORKS - ISNN 2005, PT 3, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		3498				1040	1045					2005	2005						2nd International Symposium on Neural Networks2nd International Symposium on Neural Networks	MAY 30-JUN 01, 2005MAY 30-JUN 01, 2005	Chongqing Univ; SW Normal Univ; Chongqing Univ, Posts& Telecommun; SW Agr Univ; Chongqing Educ Coll; Chinese Univ Hong Kong; Asia Pacific Neural Network Assembly; European Neural Network Soc; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; Natl Nat Sci Fdn China; K C Wong Educ Fdn Hong KongChongqing Univ; SW Normal Univ; Chongqing Univ, Posts& Telecommun; SW Agr Univ; Chongqing Educ Coll; Chinese Univ Hong Kong; Asia Pacific Neural Network Assembly; European Neural Network Soc; IEEE Circuits & Syst Soc; IEEE Computat Intelligence Soc; Natl Nat Sci Fdn China; K C Wong Educ Fdn Hong Kong	Chongqing, PEOPLES R CHINAChongqing, PEOPLES R CHINA									0302-9743		3-540-25914-7	WOS:000230167700165		
J	Jeong, KS; Kim, DK; Whigham, B; Joo, GJ				Jeong, Kwang-Seuk/O-6355-2014	Jeong, Kwang-Seuk/0000-0001-7721-4937			Modelling Microcystis aeruginosa bloom dynamics in the Nakdong River by means of evolutionary computation and statistical approach								ECOLOGICAL MODELLING				161	1-2			67	78	PII S0304-3800(02)00280-6	10.1016/S0304-3800(02)00280-6			MAR 1 2003	2003																		0304-3800			WOS:000181324600004		
J	Jeong, KS; Joo, GJ; Kim, HW; Ha, K; Recknagel, F				Jeong, Kwang-Seuk/O-6355-2014	Jeong, Kwang-Seuk/0000-0001-7721-4937			Prediction and elucidation of phytoplankton dynamics in the Nakdong River (Korea) by means of a recurrent artificial neural network								ECOLOGICAL MODELLING				146	1-3	SI		115	129		10.1016/S0304-3800(01)00300-3			DEC 1 2001	2001						2nd international Conference on Applications of Machine Learning to Ecological Modelling2nd international Conference on Applications of Machine Learning to Ecological Modelling	NOV 27-DEC 02, 2000NOV 27-DEC 02, 2000	ISEIISEI	ADELAIDE, AUSTRALIAADELAIDE, AUSTRALIA									0304-3800			WOS:000172947900010		
J	Lee, JHW; Huang, Y; Dickman, M; Jayawardena, AW				Lee, Joseph/C-1806-2009				Neural network modelling of coastal algal blooms								ECOLOGICAL MODELLING				159	2-3			179	201	PII S0304-3800(02)00281-8	10.1016/S0304-3800(02)00281-8			JAN 15 2003	2003																		0304-3800			WOS:000180599300007		
J	Lee, JHW; Qu, B				Lee, Joseph/C-1806-2009				Hydrodynamic tracking of the massive spring 1998 red tide in Hong Kong								JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE				130	5			535	550		10.1061/(ASCE)0733-9372(2004)130:5(535)			MAY 2004	2004																		0733-9372			WOS:000220979600008		
J	Lee, YH; Sinko, PJ								Delivery of anti-HIV drugs - Preface								ADVANCED DRUG DELIVERY REVIEWS				39	1-3			1	3		10.1016/S0169-409X(99)00016-2			OCT 18 1999	1999																		0169-409X			WOS:000082941300001		
J	Maier, HR; Sayed, T; Lence, BJ				Maier, Holger/B-9639-2008	Maier, Holger/0000-0002-0277-6887; Sayed, Tarek/0000-0001-8797-0541			Forecasting cyanobacterium Anabaena spp. in the River Murray, South Australia, using B-spline neurofuzzy models								ECOLOGICAL MODELLING				146	1-3	SI		85	96		10.1016/S0304-3800(01)00298-8			DEC 1 2001	2001						2nd international Conference on Applications of Machine Learning to Ecological Modelling2nd international Conference on Applications of Machine Learning to Ecological Modelling	NOV 27-DEC 02, 2000NOV 27-DEC 02, 2000	ISEIISEI	ADELAIDE, AUSTRALIAADELAIDE, AUSTRALIA									0304-3800			WOS:000172947900008		
J	Maier, HR; Dandy, GC; Burch, MD				Maier, Holger/B-9639-2008	Maier, Holger/0000-0002-0277-6887			Use of artificial neural networks for modelling cyanobacteria Anabaena spp. in the River Murray, South Australia								ECOLOGICAL MODELLING				105	2-3			257	272		10.1016/S0304-3800(97)00161-0			JAN 1 1998	1998																		0304-3800			WOS:000072351600007		
J	Maier, HR; Dandy, GC				Maier, Holger/B-9639-2008	Maier, Holger/0000-0002-0277-6887			Neural networks for the prediction and forecasting of water resources variables: a review of modelling issues and applications								ENVIRONMENTAL MODELLING & SOFTWARE				15	1			101	124		10.1016/S1364-8152(99)00007-9			2000	2000																		1364-8152			WOS:000084361600009		
