PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Candes, Emmanuel J.; Plan, Yaniv								Tight Oracle Inequalities for Low-Rank Matrix Recovery From a Minimal Number of Noisy Random Measurements								IEEE TRANSACTIONS ON INFORMATION THEORY				57	4			2342	2359		10.1109/TIT.2011.2111771			APR 2011	2011																		0018-9448			WOS:000288459100038		
J	Candes, Emmanuel J.; Li, Xiaodong; Ma, Yi; Wright, John				Li, Xiaodong/L-8209-2016				Robust Principal Component Analysis?								JOURNAL OF THE ACM				58	3					11	10.1145/1970392.1970395			MAY 2011	2011																		0004-5411			WOS:000291246000003		
J	Chandrasekaran, Venkat; Sanghavi, Sujay; Parrilo, Pablo A.; Willsky, Alan S.					Parrilo, Pablo/0000-0003-1132-8477			RANK-SPARSITY INCOHERENCE FOR MATRIX DECOMPOSITION								SIAM JOURNAL ON OPTIMIZATION				21	2			572	596		10.1137/090761793			2011	2011																		1052-6234	1095-7189		WOS:000292247200007		
J	Combettes, PL; Wajs, VR				Combettes, Patrick/A-2442-2011				Signal recovery by proximal forward-backward splitting								MULTISCALE MODELING & SIMULATION				4	4			1168	1200		10.1137/050626090			2005	2005																		1540-3459			WOS:000235129200006		
J	Daubechies, I; Defrise, M; De Mol, C				Daubechies, Ingrid/B-5886-2012				An iterative thresholding algorithm for linear inverse problems with a sparsity constraint								COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS				57	11			1413	1457		10.1002/cpa.20042			NOV 2004	2004																		0010-3640	1097-0312		WOS:000224146400001		
J	de Silva, Vin; Lim, Lek-Heng								TENSOR RANK AND THE ILL-POSEDNESS OF THE BEST LOW-RANK APPROXIMATION PROBLEM								SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS				30	3	SI		1084	1127		10.1137/06066518X			2008	2008						Workshop on Tensor Decompositions and ApplicationsWorkshop on Tensor Decompositions and Applications	AUG 29-SEP 02, 2005AUG 29-SEP 02, 2005		Luminy, FRANCELuminy, FRANCE									0895-4798	1095-7162		WOS:000260849100009		
J	DeVore, RA; Temlyakov, VN				Temlyakov, Vladimir/I-2872-2017	Temlyakov, Vladimir/0000-0002-7945-9513			Some remarks on greedy algorithms								ADVANCES IN COMPUTATIONAL MATHEMATICS				5	2-3			173	187		10.1007/BF02124742			1996	1996																		1019-7168			WOS:A1996UY38300006		
J	Donoho, David L.; Tanner, Jared								Counting the Faces of Randomly-Projected Hypercubes and Orthants, with Applications								DISCRETE & COMPUTATIONAL GEOMETRY				43	3			522	541		10.1007/s00454-009-9221-z			APR 2010	2010																		0179-5376			WOS:000274331500004		
J	Donoho, David L.; Tanner, Jared								Counting faces of randomly projected polytopes when the projection radically lowers dimension								JOURNAL OF THE AMERICAN MATHEMATICAL SOCIETY				22	1			1	53					2009	2009																		0894-0347			WOS:000259723900001		
J	Donoho, DL								For most large underdetermined systems of linear equations the minimal l(1)-norm solution is also the sparsest solution								COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS				59	6			797	829		10.1002/cpa.20132			JUN 2006	2006																		0010-3640			WOS:000237100300002		
J	Donoho, DL								Compressed sensing								IEEE TRANSACTIONS ON INFORMATION THEORY				52	4			1289	1306		10.1109/TIT.2006.871582			APR 2006	2006																		0018-9448			WOS:000236714000001		
J	Donoho, DL; Tanner, J								Sparse nonnegative solution of underdetermined linear equations by linear programming								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				102	27			9446	9451		10.1073/pnas.0502269102			JUL 5 2005	2005																		0027-8424			WOS:000230406000004	15976026	
