PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alon, N; BenDavid, S; CesaBianchi, N; Haussler, D								Scale-sensitive dimensions, uniform convergence, and learnability								JOURNAL OF THE ACM				44	4			615	631		10.1145/263867.263927			JUL 1997	1997																		0004-5411			WOS:A1997YG05500006		
J	ANTHONY, M; SHAWETAYLOR, J								A RESULT OF VAPNIK WITH APPLICATIONS								DISCRETE APPLIED MATHEMATICS				47	3			207	217		10.1016/0166-218X(93)90126-9			DEC 21 1993	1993																		0166-218X			WOS:A1993MQ96600001		
J	BARRON, AR; COVER, TM								MINIMUM COMPLEXITY DENSITY-ESTIMATION								IEEE TRANSACTIONS ON INFORMATION THEORY				37	4			1034	1054		10.1109/18.86996			JUL 1991	1991																		0018-9448			WOS:A1991FT06500007		
J	BARRON, AR								APPROXIMATION AND ESTIMATION BOUNDS FOR ARTIFICIAL NEURAL NETWORKS								MACHINE LEARNING				14	1			115	133		10.1023/A:1022650905902			JAN 1994	1994																		0885-6125			WOS:A1994MV33200006		
B	BARRON, AR						ROUSSAS, G		COMPLEXITY REGULARIZATION WITH APPLICATION TO ARTIFICIAL NEURAL NETWORKS								NONPARAMETRIC FUNCTIONAL ESTIMATION AND RELATED TOPICS		NATO ADVANCED SCIENCE INSTITUTES SERIES, SERIES C, MATHEMATICAL AND PHYSICAL SCIENCES		335				561	576					1991	1991						NATO ADVANCED STUDY INST ON NONPARAMETRIC FUNCTIONAL ESTIMATION AND RELATED TOPICSNATO ADVANCED STUDY INST ON NONPARAMETRIC FUNCTIONAL ESTIMATION AND RELATED TOPICS	JUL 29-AUG 10, 1990JUL 29-AUG 10, 1990	NATO, DIV SCI AFFAIRSNATO, DIV SCI AFFAIRS	SPETSES, GREECESPETSES, GREECE											0-7923-1226-0	WOS:A1991BV17U00042		
J	Bartlett, PL; Long, PM; Williamson, RC					Bartlett, Peter/0000-0002-8760-3140			Fat-shattering and the learnability of real-valued functions								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				52	3			434	452		10.1006/jcss.1996.0033			JUN 1996	1996						Conference on Computational Learning Theory (COLT)Conference on Computational Learning Theory (COLT)	19941994		NEW BRUNSWICK, NJNEW BRUNSWICK, NJ									0022-0000			WOS:A1996UW48900005		
J	BENEDEK, GM; ITAI, A								NONUNIFORM LEARNABILITY								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				48	2			311	323		10.1016/S0022-0000(05)80005-4			APR 1994	1994																		0022-0000	1090-2724		WOS:A1994NM10000005		
J	Buescher, KL; Kumar, PR								Learning by canonical smooth estimation .1. Simultaneous estimation								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				41	4			545	556		10.1109/9.489275			APR 1996	1996																		0018-9286	1558-2523		WOS:A1996UF70300006		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Floyd, S; Warmuth, M								Sample compression, learnability, and the Vapnik-Chervonenkis dimension								MACHINE LEARNING				21	3			269	304					DEC 1995	1995																		0885-6125	1573-0565		WOS:A1995TM46900003		
J	GIROSI, F; JONES, M; POGGIO, T								REGULARIZATION THEORY AND NEURAL NETWORKS ARCHITECTURES								NEURAL COMPUTATION				7	2			219	269		10.1162/neco.1995.7.2.219			MAR 1995	1995																		0899-7667			WOS:A1995QL47200001		
B	GUYON, I; VAPNIK, V; BOSER, B; BOTTOU, L; SOLLA, SA						MOODY, JE; HANSON, SJ; LIPPMANN, RP		STRUCTURAL RISK MINIMIZATION FOR CHARACTER-RECOGNITION								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 4		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		4				471	479					1992	1992						5TH CONF ON NEURAL INFORMATION PROCESSING SYSTEMS - NATURAL AND SYNTHETIC ( NIPS-91 )5TH CONF ON NEURAL INFORMATION PROCESSING SYSTEMS - NATURAL AND SYNTHETIC ( NIPS-91 )	DEC 02-05, 1991DEC 02-05, 1991		DENVER, CODENVER, CO											1-55860-222-4	WOS:A1992BW71Y00058		
J	HAUSSLER, D								DECISION THEORETIC GENERALIZATIONS OF THE PAC MODEL FOR NEURAL NET AND OTHER LEARNING APPLICATIONS								INFORMATION AND COMPUTATION				100	1			78	150		10.1016/0890-5401(92)90010-D			SEP 1992	1992																		0890-5401	1090-2651		WOS:A1992JJ72700003		
J	Kumar, PR; Meyn, SP								Duality and linear programs for stability and performance analysis of queuing networks and scheduling policies								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				41	1			4	17		10.1109/9.481604			JAN 1996	1996																		0018-9286			WOS:A1996TQ67200002		
J	LINIAL, N; MANSOUR, Y; RIVEST, RL								RESULTS ON LEARNABILITY AND THE VAPNIK-CHERVONENKIS DIMENSION								INFORMATION AND COMPUTATION				90	1			33	49		10.1016/0890-5401(91)90058-A			JAN 1991	1991																		0890-5401			WOS:A1991EX18400002		
