PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Atkinson, R				Alejandro  Martin, Serguei/A-6593-2012				Atmospheric chemistry of VOCs and NOx								ATMOSPHERIC ENVIRONMENT				34	12-14			2063	2101		10.1016/S1352-2310(99)00460-4			2000	2000																		1352-2310			WOS:000086195600010		
J	Bartholome, E; Belward, AS								GLC2000: a new approach to global land cover mapping from Earth observation data								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	9			1959	1977		10.1080/01431160412331291297			MAY 2005	2005																		0143-1161			WOS:000229988900012		
J	DANKO, DM								THE DIGITAL CHART OF THE WORLD PROJECT								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	8			1125	1128					AUG 1992	1992																		0099-1112			WOS:A1992JF23200025		
J	Elvidge, CD; Imhoff, ML; Baugh, KE; Hobson, VR; Nelson, I; Safran, J; Dietz, JB; Tuttle, BT				Elvidge, Christopher/C-3012-2009				Night-time lights of the world: 1994-1995								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				56	2			81	99		10.1016/S0924-2716(01)00040-5			DEC 2001	2001																		0924-2716			WOS:000172933100001		
J	Elvidge, Christopher D.; Tuttle, Benjamin T.; Sutton, Paul S.; Baugh, Kimberly E.; Howard, Ara T.; Milesi, Cristina; Bhaduri, Budhendra L.; Nemani, Ramakrishna				Elvidge, Christopher/C-3012-2009; Sutton, Paul/A-6764-2013	Sutton, Paul/0000-0001-6972-3256			Global distribution and density of constructed impervious surfaces								SENSORS				7	9			1962	1979		10.3390/s7091962			SEP 2007	2007																		1424-8220			WOS:000249723500020		
J	Foley, JA; DeFries, R; Asner, GP; Barford, C; Bonan, G; Carpenter, SR; Chapin, FS; Coe, MT; Daily, GC; Gibbs, HK; Helkowski, JH; Holloway, T; Howard, EA; Kucharik, CJ; Monfreda, C; Patz, JA; Prentice, IC; Ramankutty, N; Snyder, PK				Snyder, Peter/H-3063-2013; Asner, Gregory/G-9268-2013	Asner, Gregory/0000-0001-7893-6421; Chapin III, F Stuart/0000-0002-2558-9910; Ramankutty, Navin/0000-0002-3737-5717			Global consequences of land use								SCIENCE				309	5734			570	574		10.1126/science.1111772			JUL 22 2005	2005																		0036-8075			WOS:000230735200036	16040698	
J	Friedl, MA; McIver, DK; Hodges, JCF; Zhang, XY; Muchoney, D; Strahler, AH; Woodcock, CE; Gopal, S; Schneider, A; Cooper, A; Baccini, A; Gao, F; Schaaf, C				Gao, Feng/F-3944-2010; Zhang, Xiaoyang/E-3208-2010				Global land cover mapping from MODIS: algorithms and early results								REMOTE SENSING OF ENVIRONMENT				83	1-2			287	302	PII S0034-4257(02)00078-0	10.1016/S0034-4257(02)00078-0			NOV 2002	2002																		0034-4257			WOS:000179160200019		
J	Friedl, MA; Brodley, CE								Decision tree classification of land cover from remotely sensed data								REMOTE SENSING OF ENVIRONMENT				61	3			399	409		10.1016/S0034-4257(97)00049-7			SEP 1997	1997																		0034-4257			WOS:A1997XN25300006		
J	Goldewijk, KK				Klein Goldewijk, Kees/L-5567-2013				Three centuries of global population growth: A spatial referenced population (density) database for 1700-2000								POPULATION AND ENVIRONMENT				26	4			343	367		10.1007/s11111-005-3346-7			MAR 2005	2005																		0199-0039			WOS:000229027800005		
J	Imhoff, ML; Lawrence, WT; Stutzer, DC; Elvidge, CD				Elvidge, Christopher/C-3012-2009				A technique for using composite DMSP/OLS ''city lights'' satellite data to map urban area								REMOTE SENSING OF ENVIRONMENT				61	3			361	370					SEP 1997	1997																		0034-4257			WOS:A1997XN25300003		
