PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Abdulhai, B; Pringle, R; Karakoulas, GJ								Reinforcement learning for True Adaptive traffic signal control								JOURNAL OF TRANSPORTATION ENGINEERING-ASCE				129	3			278	285		10.1061/(ASCE)0733-947X(2003)129:3(278)			MAY-JUN 2003	2003																		0733-947X			WOS:000182331300007		
J	Agarwal, Vivek; Murali, N. Venkata; Chandramouli, C.								A Cost-Effective Ultrasonic Sensor-Based Driver-Assistance System for Congested Traffic Conditions								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				10	3			486	498		10.1109/TITS.2009.2026671			SEP 2009	2009																		1524-9050			WOS:000269521100013		
J	Alonso-Ayuso, Antonio; Escudero, Laureano F.; Javier Martin-Campo, F.				Alonso-Ayuso, Antonio/C-7885-2011; Martin-Campo, F. Javier/D-8609-2012	Alonso-Ayuso, Antonio/0000-0002-6130-3596; Martin-Campo, F. Javier/0000-0001-7584-4062			Collision Avoidance in Air Traffic Management: A Mixed-Integer Linear Optimization Approach								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				12	1			47	57		10.1109/TITS.2010.2061971			MAR 2011	2011																		1524-9050	1558-0016		WOS:000287867000005		
J	Anagnostopoulos, Christos-Nikolaos E.; Anagnostopoulos, Ioannis E.; Psoroulas, Ioannis D.; Loumos, Vassili; Kayafas, Eleftherios								License plate recognition from still images and video sequences: A survey								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				9	3			377	391		10.1109/TITS.2008.922938			SEP 2008	2008																		1524-9050	1558-0016		WOS:000258913500001		
J	Angkititrakul, Pongtep; Terashima, Ryuta; Wakita, Toshihiro								On the Use of Stochastic Driver Behavior Model in Lane Departure Warning								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				12	1			174	183		10.1109/TITS.2010.2072502			MAR 2011	2011																		1524-9050			WOS:000287867000016		
J	Atev, Stefan; Miller, Grant; Papanikolopoulos, Nikolaos P.								Clustering of Vehicle Trajectories								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				11	3			647	657		10.1109/TITS.2010.2048101			SEP 2010	2010																		1524-9050			WOS:000283233800013		
J	Baraniuk, Richard G.				Magazine, Signal Processing/E-9947-2015				Compressive sensing								IEEE SIGNAL PROCESSING MAGAZINE				24	4			118	+		10.1109/MSP.2007.4286571			JUL 2007	2007																		1053-5888			WOS:000247642400015		
J	Barnes, Nick; Zelinsky, Alexander; Fletcher, Luke S.								Real-time speed sign detection using the radial symmetry detector								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				9	2			322	332		10.1109/TITS.2008.02935			JUN 2008	2008																		1524-9050	1558-0016		WOS:000256701400011		
J	Baro, Xavier; Escalera, Sergio; Vitria, Jordi; Pujol, Oriol; Radeva, Petia				Vitria, Jordi/C-7072-2008; Baro, Xavier/A-4064-2011; Escalera, Sergio/L-2998-2015; Pujol, Oriol/F-7146-2016; Radeva, Petia/I-3385-2015	Vitria, Jordi/0000-0003-1484-539X; Baro, Xavier/0000-0001-5338-3007; Escalera, Sergio/0000-0003-0617-8873; Pujol, Oriol/0000-0001-7573-009X; Radeva, Petia/0000-0003-0047-5172			Traffic Sign Recognition Using Evolutionary Adaboost Detection and Forest-ECOC Classification								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				10	1			113	126		10.1109/TITS.2008.2011702			MAR 2009	2009																		1524-9050			WOS:000263919800012		
J	Bertozzi, M; Broggi, A; Fascioli, A; Graf, T; Meinecke, MM					Bertozzi, Massimo/0000-0003-1463-5384; Broggi, Alberto/0000-0002-0893-1331			Pedestrian detection for driver assistance using multiresolution infrared vision								IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY				53	6			1666	1678		10.1109/TVT.2004.834878			NOV 2004	2004																		0018-9545	1939-9359		WOS:000225284300005		
J	Bi, Luzheng; Tsimhoni, Omer; Liu, Yili				Tsimhoni, Omer/B-2410-2009				Using Image-Based Metrics to Model Pedestrian Detection Performance With Night-Vision Systems								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				10	1			155	164		10.1109/TITS.2008.2011719			MAR 2009	2009																		1524-9050			WOS:000263919800016		
J	Broggi, Alberto; Cerri, Pietro; Ghidoni, Stefano; Grisleri, Paolo; Jung, Ho Gi					Cerri, Pietro/0000-0001-6492-5422; Broggi, Alberto/0000-0002-0893-1331			A New Approach to Urban Pedestrian Detection for Automatic Braking								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				10	4			594	605		10.1109/TITS.2009.2032770			DEC 2009	2009						IEEE Intelligent Vehicles SymposiumIEEE Intelligent Vehicles Symposium	JUN 04-06, 2008JUN 04-06, 2008	IEEEIEEE	Eindhoven, NETHERLANDSEindhoven, NETHERLANDS									1524-9050			WOS:000272320300006		
J	Burgoon, Judee K.; Twitchell, Douglas P.; Jensen, Matthew L.; Meservy, Thomas O.; Adkins, Mark; Kruse, John; Deokar, Amit V.; Tsechpenakis, Gabriel; Lu, Shan; Metaxas, Dimitris N.; Nunamaker, Jay F., Jr.; Younger, Robert E.				Deokar, Amit/B-2510-2008	Deokar, Amit/0000-0002-4869-9872			Detecting Concealment of Intent in Transportation Screening: A Proof of Concept								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				10	1			103	112		10.1109/TITS.2008.2011700			MAR 2009	2009																		1524-9050	1558-0016		WOS:000263919800011		
J	Calabrese, Francesco; Colonna, Massimo; Lovisolo, Piero; Parata, Dario; Ratti, Carlo								Real-Time Urban Monitoring Using Cell Phones: A Case Study in Rome								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				12	1			141	151		10.1109/TITS.2010.2074196			MAR 2011	2011																		1524-9050	1558-0016		WOS:000287867000013		
J	Candes, Emmanuel J.; Wakin, Michael B.				Wakin, Michael/G-1582-2012; Magazine, Signal Processing/E-9947-2015				An introduction to compressive sampling								IEEE SIGNAL PROCESSING MAGAZINE				25	2			21	30		10.1109/MSP.2007.914731			MAR 2008	2008																		1053-5888			WOS:000254471100005		
J	Cao, Xian-Bin; Qiao, Hong; Keane, John								A low-cost pedestrian-detection system with a single optical camera								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				9	1			58	67		10.1109/TITS.2007.909239			MAR 2008	2008																		1524-9050			WOS:000253790100007		
J	Chang, Tang-Hsien; Hsu, Chih-Sheng; Wang, Chieh; Yang, Li-Kai								Onboard measurement and warning module for irregular vehicle behavior								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				9	3			501	513		10.1109/TITS.2008.928243			SEP 2008	2008																		1524-9050			WOS:000258913500010		
J	Chen, Dewang; Fu, Yun-Shan; Cai, Baigen; Yuan, Ya-Xiang								Modeling and Algorithms of GPS Data Reduction for the Qinghai-Tibet Railway								IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				11	3			753	758		10.1109/TITS.2010.2048030			SEP 2010	2010																		1524-9050			WOS:000283233800023		
