PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ando, RK; Zhang, T								A framework for learning predictive structures from multiple tasks and unlabeled data								JOURNAL OF MACHINE LEARNING RESEARCH				6				1817	1853					NOV 2005	2005																		1532-4435			WOS:000236330700003		
J	Burr, D; Doss, H								A Bayesian semiparametric model for random-effects meta-analysis								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				100	469			242	251		10.1198/016214504000001024			MAR 2005	2005																		0162-1459			WOS:000233311100028		
J	Candes, EJ; Romberg, J; Tao, T				zheng, yan/J-4899-2014; Tao, Terence/M-1837-2015				Robust uncertainty principles: Exact signal reconstruction from highly incomplete frequency information								IEEE TRANSACTIONS ON INFORMATION THEORY				52	2			489	509		10.1109/TIT.2005.862083			FEB 2006	2006																		0018-9448	1557-9654		WOS:000234944700009		
J	Caruana, R								Multitask learning								MACHINE LEARNING				28	1			41	75		10.1023/A:1007379606734			JUL 1997	1997																		0885-6125	1573-0565		WOS:A1997XW54200003		
J	Cotter, Robert J; Iltchenko, Serguei; Wang, Dongxia; Gundry, Rebekah								Tandem Time-of-Flight (TOF/TOF) Mass Spectrometry and Proteomics.								Journal of the Mass Spectrometry Society of Japan				53	1			7	17					2005-Jan-05	2005																		1340-8097			MEDLINE:20717501	20717501	
J	Crouse, MS; Nowak, RD; Baraniuk, RG								Wavelet-based statistical signal processing using hidden Markov models								IEEE TRANSACTIONS ON SIGNAL PROCESSING				46	4			886	902		10.1109/78.668544			APR 1998	1998																		1053-587X			WOS:000072687500006		
J	Donoho, DL								Compressed sensing								IEEE TRANSACTIONS ON INFORMATION THEORY				52	4			1289	1306		10.1109/TIT.2006.871582			APR 2006	2006																		0018-9448			WOS:000236714000001		
J	Dunson, David B.								Empirical bayes density regression								STATISTICA SINICA				17	2			481	504					APR 2007	2007																		1017-0405			WOS:000249307200007		
J	Efron, B; Hastie, T; Johnstone, I; Tibshirani, R								Least angle regression								ANNALS OF STATISTICS				32	2			407	451					APR 2004	2004																		0090-5364			WOS:000221411000001		
J	Escoda, Oscar Divorra; Granai, Lorenzo; Vandergheynst, Pierre								On the use of a priori information for sparse signal approximations								IEEE TRANSACTIONS ON SIGNAL PROCESSING				54	9			3468	3482		10.1109/TSP.2006.879306			SEP 2006	2006																		1053-587X			WOS:000239977000019		
J	Evgeniou, T; Micchelli, CA; Pontil, M								Learning multiple tasks with kernel methods								JOURNAL OF MACHINE LEARNING RESEARCH				6				615	637					APR 2005	2005																		1532-4435			WOS:000236329600009		
J	FERGUSON, TS								BAYESIAN ANALYSIS OF SOME NONPARAMETRIC PROBLEMS								ANNALS OF STATISTICS				1	2			209	230		10.1214/aos/1176342360			1973	1973																		0090-5364			WOS:A1973P409200001		
J	MACKAY, DJC								BAYESIAN INTERPOLATION								NEURAL COMPUTATION				4	3			415	447		10.1162/neco.1992.4.3.415			MAY 1992	1992																		0899-7667			WOS:A1992HZ47600010		
