PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alberti, M								The effects of urban patterns on ecosystem function								INTERNATIONAL REGIONAL SCIENCE REVIEW				28	2			168	192		10.1177/0160017605275160			APR 2005	2005																		0160-0176			WOS:000227945100004		
J	Allouche, Omri; Tsoar, Asaf; Kadmon, Ronen								Assessing the accuracy of species distribution models: prevalence, kappa and the true skill statistic (TSS)								JOURNAL OF APPLIED ECOLOGY				43	6			1223	1232		10.1111/j.1365-2664.2006.01214.x			DEC 2006	2006																		0021-8901			WOS:000241677100019		
J	Bartholome, E; Belward, AS								GLC2000: a new approach to global land cover mapping from Earth observation data								INTERNATIONAL JOURNAL OF REMOTE SENSING				26	9			1959	1977		10.1080/01431160412331291297			MAY 2005	2005																		0143-1161			WOS:000229988900012		
J	BRADY, RF; TOBIAS, T; EAGLES, PFJ; OHRNER, R; MICAK, J; VEALE, B; DORNEY, RS								TYPOLOGY FOR THE URBAN ECOSYSTEM AND ITS RELATIONSHIP TO LARGER BIOGEOGRAPHICAL LANDSCAPE UNITS								URBAN ECOLOGY				4	1			11	28		10.1016/0304-4009(79)90020-2			1979	1979																		0304-4009			WOS:A1979GW79800002		
J	Chan, JCW; Chan, KP; Yeh, AGO								Detecting the nature of change in an urban environment: A comparison of machine learning algorithms								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				67	2			213	225					FEB 2001	2001																		0099-1112			WOS:000166843000011		
J	Collins, M; Schapire, RE; Singer, Y								Logistic regression, AdaBoost and Bregman distances								MACHINE LEARNING				48	1-3			253	285		10.1023/A:1013912006537			JUL-SEP 2002	2002																		0885-6125			WOS:000173586600011		
J	DANKO, DM								THE DIGITAL CHART OF THE WORLD PROJECT								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	8			1125	1128					AUG 1992	1992																		0099-1112			WOS:A1992JF23200025		
J	Defries, RS; Hansen, MC; Townshend, JRG; Janetos, AC; Loveland, TR				El Husny, Chafic/G-5410-2012				A new global 1-km dataset of percentage tree cover derived from remote sensing								GLOBAL CHANGE BIOLOGY				6	2			247	254		10.1046/j.1365-2486.2000.00296.x			FEB 2000	2000																		1354-1013			WOS:000086196300009		
J	El Araby, M								Urban growth and environmental degradation - The case of Cairo, Egypt								CITIES				19	6			389	400	PII S0264-2751(02)00069-0	10.1016/S0264-2751(02)00069-0			DEC 2002	2002																		0264-2751			WOS:000179776600003		
J	Elvidge, CD; Imhoff, ML; Baugh, KE; Hobson, VR; Nelson, I; Safran, J; Dietz, JB; Tuttle, BT				Elvidge, Christopher/C-3012-2009				Night-time lights of the world: 1994-1995								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				56	2			81	99		10.1016/S0924-2716(01)00040-5			DEC 2001	2001																		0924-2716			WOS:000172933100001		
