PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BELL, AJ; SEJNOWSKI, TJ								AN INFORMATION MAXIMIZATION APPROACH TO BLIND SEPARATION AND BLIND DECONVOLUTION								NEURAL COMPUTATION				7	6			1129	1159		10.1162/neco.1995.7.6.1129			NOV 1995	1995																		0899-7667			WOS:A1995RZ70200001	7584893	
J	BESAG, J								ON THE STATISTICAL-ANALYSIS OF DIRTY PICTURES								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				48	3			259	302					1986	1986																		0035-9246			WOS:A1986G136300001		
J	Black, MJ; Sapiro, G; Marimont, DH; Heeger, D								Robust anisotropic diffusion								IEEE TRANSACTIONS ON IMAGE PROCESSING				7	3			421	432		10.1109/83.661192			MAR 1998	1998																		1057-7149			WOS:000072202300017	18276262	
S	Bottou, L						Bousquet, O; VonLuxburg, U; Ratsch, G		Stochastic learning								ADVANCED LECTURES ON MACHINE LEARNING		Lecture Notes in Artificial Intelligence		3176				146	168					2004	2004						Machine Learning Summer School Conference 2003Machine Learning Summer School Conference 2003	AUG, 2003AUG, 2003	Ctr Natl Rech Sci; French German UnivCtr Natl Rech Sci; French German Univ	Max Planck Inst Biol Cybernet, Tubingen, GERMANYMax Planck Inst Biol Cybernet, Tubingen, GERMANY									0302-9743		3-540-23122-6	WOS:000223998200007		
J	Charbonnier, P; BlancFeraud, L; Aubert, G; Barlaud, M				Charbonnier, Pierre/H-4037-2016	Charbonnier, Pierre/0000-0002-9374-5647			Deterministic edge-preserving regularization in computed imaging								IEEE TRANSACTIONS ON IMAGE PROCESSING				6	2			298	311		10.1109/83.551699			FEB 1997	1997																		1057-7149	1941-0042		WOS:A1997WK68600007	18282924	
J	Criminisi, A; Perez, P; Toyama, K					Toyama, Kentaro/0000-0002-9128-2255			Region filling and object removal by exemplar-based image inpainting								IEEE TRANSACTIONS ON IMAGE PROCESSING				13	9			1200	1212		10.1109/TIP.2004.833105			SEP 2004	2004																		1057-7149	1941-0042		WOS:000223356600004	15449582	
J	DARROCH, JN; RATCLIFF, D								GENERALIZED ITERATIVE SCALING FOR LOG-LINEAR MODELS								ANNALS OF MATHEMATICAL STATISTICS				43	5			1470	&		10.1214/aoms/1177692379			1972	1972																		0003-4851			WOS:A1972N947700008		
J	DellaPietra, S; DellaPietra, V; Lafferty, J								Inducing features of random fields								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	4			380	393		10.1109/34.588021			APR 1997	1997																		0162-8828			WOS:A1997WW12200008		
J	Descombes, X; Morris, RD; Zerubia, J; Berthod, M								Estimation of Markov random field prior parameters using Markov chain Monte Carlo maximum likelihood								IEEE TRANSACTIONS ON IMAGE PROCESSING				8	7			954	963		10.1109/83.772239			JUL 1999	1999																		1057-7149			WOS:000081151500008	18267508	
J	Donoho, DL; Elad, M; Temlyakov, VN				Temlyakov, Vladimir/I-2872-2017	Temlyakov, Vladimir/0000-0002-7945-9513			Stable recovery of sparse overcomplete representations in the presence of noise								IEEE TRANSACTIONS ON INFORMATION THEORY				52	1			6	18		10.1109/TIT.2005.860430			JAN 2006	2006																		0018-9448	1557-9654		WOS:000234412500001		
J	GEMAN, D; REYNOLDS, G				Geman, Donald/A-3325-2010				CONSTRAINED RESTORATION AND THE RECOVERY OF DISCONTINUITIES								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				14	3			367	383		10.1109/34.120331			MAR 1992	1992																		0162-8828	1939-3539		WOS:A1992HF73200006		
J	GEMAN, S; MCCLURE, DE; GEMAN, D				Geman, Donald/A-3325-2010				A NONLINEAR FILTER FOR FILM RESTORATION AND OTHER PROBLEMS IN IMAGE-PROCESSING								CVGIP-GRAPHICAL MODELS AND IMAGE PROCESSING				54	4			281	289		10.1016/1049-9652(92)90075-9			JUL 1992	1992																		1049-9652			WOS:A1992JE60700002		
J	GEMAN, S; GEMAN, D				Geman, Donald/A-3325-2010				STOCHASTIC RELAXATION, GIBBS DISTRIBUTIONS, AND THE BAYESIAN RESTORATION OF IMAGES								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				6	6			721	741					1984	1984																		0162-8828	1939-3539		WOS:A1984TX36100006	22499653	
J	Gilboa, G; Sochen, N; Zeevi, YY								Image enhancement and denoising by complex diffusion processes								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				26	8			1020	1036		10.1109/TPAMI.2004.47			AUG 2004	2004																		0162-8828	1939-3539		WOS:000221872400006	15641732	
J	Gimelfarb, GL					Gimel'farb, Georgy/0000-0003-2120-9391			Texture modeling by multiple pairwise pixel interactions								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	11			1110	1114		10.1109/34.544081			NOV 1996	1996																		0162-8828			WOS:A1996VU15900007		
J	Hashimoto, W; Kurata, K								Properties of basis functions generated by shift invariant sparse representations of natural images								BIOLOGICAL CYBERNETICS				83	2			111	118		10.1007/s004220000149			AUG 2000	2000																		0340-1200			WOS:000088445300003	10966050	
J	HEITZ, F; BOUTHEMY, P					Heitz, Fabrice/0000-0002-3004-0957			MULTIMODAL ESTIMATION OF DISCONTINUOUS OPTICAL-FLOW USING MARKOV RANDOM-FIELDS								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				15	12			1217	1232		10.1109/34.250841			DEC 1993	1993																		0162-8828			WOS:A1993MP17600001		
