PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Belongie, S; Malik, J; Puzicha, J				Rohlf, F/A-8710-2008				Shape matching and object recognition using shape contexts								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				24	4			509	522		10.1109/34.993558			APR 2002	2002																		0162-8828	1939-3539		WOS:000174574100007		
S	Burges, CJC; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013		Mozer, MC; Jordan, MI; Petsche, T		Improving the accuracy and speed of support vector machines								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 9: PROCEEDINGS OF THE 1996 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		9				375	381					1997	1997						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, CODENVER, CO									1049-5258		0-262-10065-7	WOS:A1997BH93C00053		
J	Cai, JH; Liu, ZQ				Cai, Jinhai/D-9024-2011				Integration of structural and statistical information for unconstrained handwritten numeral recognition								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				21	3			263	270		10.1109/34.754622			MAR 1999	1999																		0162-8828			WOS:000079296000009		
S	Filatov, A; Nikitin, V; Volgunin, A; Zelinsky, P						Lee, SW; Nakano, Y		The AddressScript (TM) recognition system for handwritten envelopes								DOCUMENT ANALYSIS SYSTEMS: THEORY AND PRACTICE		LECTURE NOTES IN COMPUTER SCIENCE		1655				157	171					1999	1999						3rd IAPR Workshop on Document Analysis Systems (DAS 98)3rd IAPR Workshop on Document Analysis Systems (DAS 98)	NOV 04-06, 1998NOV 04-06, 1998		NAGANO, JAPANNAGANO, JAPAN									0302-9743		3-540-66507-2	WOS:000170800200014		
J	Gader, PD; Khabou, MA								Automatic feature generation for handwritten digit recognition								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	12			1256	1261		10.1109/34.546262			DEC 1996	1996																		0162-8828			WOS:A1996VZ15000011		
J	Ha, TM; Bunke, H								Off-line, handwritten numeral recognition by perturbation method								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	5			535	539		10.1109/34.589216			MAY 1997	1997																		0162-8828			WOS:A1997XB16300015		
J	Heutte, L; Paquet, T; Moreau, JV; Lecourtier, Y; Olivier, C								A structural/statistical feature based vector for handwritten character recognition								PATTERN RECOGNITION LETTERS				19	7			629	641		10.1016/S0167-8655(98)00039-7			MAY 1998	1998																		0167-8655			WOS:000075051900010		
J	Hwang, YS; Bang, SY								Recognition of unconstrained handwritten numerals by a radial basis function neural network classifier								PATTERN RECOGNITION LETTERS				18	7			657	664					JUL 1997	1997																		0167-8655			WOS:A1997YC74000007		
J	Jain, AK; Duin, RPW; Mao, JC								Statistical pattern recognition: A review								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				22	1			4	37		10.1109/34.824819			JAN 2000	2000																		0162-8828	1939-3539		WOS:000085472300002		
J	JUANG, BH; KATAGIRI, S								DISCRIMINATIVE LEARNING FOR MINIMUM ERROR CLASSIFICATION								IEEE TRANSACTIONS ON SIGNAL PROCESSING				40	12			3043	3054		10.1109/78.175747			DEC 1992	1992																		1053-587X	1941-0476		WOS:A1992KA87100015		
J	KIMURA, F; TAKASHINA, K; TSURUOKA, S; MIYAKE, Y								MODIFIED QUADRATIC DISCRIMINANT FUNCTIONS AND THE APPLICATION TO CHINESE CHARACTER-RECOGNITION								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				9	1			149	153					JAN 1987	1987																		0162-8828	1939-3539		WOS:A1987F378500014	21869386	
J	Kimura, F; Nishikawa, S; Wakabayashi, T; Miyake, Y; Tsutsumida, T								Evaluation and synthesis of feature vectors for handwritten numeral recognition								IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS				E79D	5			436	442					MAY 1996	1996																		0916-8532			WOS:A1996UN61400007		
J	KIMURA, F; SHRIDHAR, M								HANDWRITTEN NUMERICAL RECOGNITION BASED ON MULTIPLE ALGORITHMS								PATTERN RECOGNITION				24	10			969	983		10.1016/0031-3203(91)90094-L			1991	1991																		0031-3203			WOS:A1991GP82700006		
J	Kressel, UHG						Scholkopf, B; Burges, CJC; Smola, AJ		Pairwise classification and support vector machines								ADVANCES IN KERNEL METHODS								255	268					1999	1999																					CCC:000078344100015		
