PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	ARONSZAJN, N								THEORY OF REPRODUCING KERNELS								TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY				68	MAY			337	404					1950	1950																		0002-9947			WOS:A1950UN76900001		
J	Bottino, A.; de Alfaro, V.; Fornengo, N.; Mignola, G.; Scopel, S.					Fornengo, Nicolao/0000-0002-3074-3118			On the neutralino as dark matter candidate. II. Direct detection								ASTROPARTICLE PHYSICS				2	1			77	90		10.1016/0927-6505(94)90019-1			FEB 1994	1994																		0927-6505			WOS:000208526400008		
J	Bottou, U; Le Cun, Y								On-line learning for very large data sets								APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY				21	2			137	151		10.1002/asmb.538			MAR-APR 2005	2005																		1524-1904	1526-4025		WOS:000228577300004		
J	Collobert, R; Bengio, S								SVMTorch: Support vector machines for large-scale regression problems								JOURNAL OF MACHINE LEARNING RESEARCH				1	2			143	160		10.1162/15324430152733142			SPR 2001	2001																		1532-4435			WOS:000173336800003		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Crammer, K; Singer, Y								Ultraconservative online algorithms for multiclass problems								JOURNAL OF MACHINE LEARNING RESEARCH				3	4-5			951	991		10.1162/jmlr.2003.3.4-5.951			MAY 15 2003	2003						18th International Conference on Machine Learning18th International Conference on Machine Learning	JUN 28-JUL 01, 2001JUN 28-JUL 01, 2001		WILLIAMSTOWN, MASSACHUSETTSWILLIAMSTOWN, MASSACHUSETTS									1532-4435			WOS:000184926200014		
J	Joachims, T						Scholkopf, B; Burges, CJC; Smola, AJ		Making large-scale support vector machine learning practical								ADVANCES IN KERNEL METHODS								169	184					1999	1999																					CCC:000078344100011		
J	Keerthi, SS; Gilbert, EG								Convergence of a generalized SMO algorithm for SVM classifier design								MACHINE LEARNING				46	1-3			351	360		10.1023/A:1012431217818			2002	2002																		0885-6125			WOS:000171501800016		
J	Li, Y; Long, PM								The relaxed online maximum margin algorithm								MACHINE LEARNING				46	1-3			361	387		10.1023/A:1012435301888			2002	2002																		0885-6125	1573-0565		WOS:000171501800017		
J	Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			On the convergence of the decomposition method for support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				12	6			1288	1298		10.1109/72.963765			NOV 2001	2001																		1045-9227			WOS:000172015200003	18249958	
