PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AMTHOR, FR; OYSTER, CW; TAKAHASHI, ES								MORPHOLOGY OF ON-OFF DIRECTION-SELECTIVE GANGLION-CELLS IN THE RABBIT RETINA								BRAIN RESEARCH				298	1			187	190		10.1016/0006-8993(84)91167-3			1984	1984																		0006-8993			WOS:A1984SP31600027	6722555	
J	AMTHOR, FR; TAKAHASHI, ES; OYSTER, CW								MORPHOLOGIES OF RABBIT RETINAL GANGLION-CELLS WITH COMPLEX RECEPTIVE-FIELDS								JOURNAL OF COMPARATIVE NEUROLOGY				280	1			97	121		10.1002/cne.902800108			FEB 1 1989	1989																		0021-9967			WOS:A1989R997000007	2918098	
J	Asari, Hiroki; Meister, Markus					Meister, Markus/0000-0003-2136-6506			Divergence of visual channels in the inner retina								NATURE NEUROSCIENCE				15	11			1581	1589		10.1038/nn.3241			NOV 2012	2012																		1097-6256			WOS:000310424900019	23086336	
J	Badea, TC; Nathans, J								Quantitative analysis of neuronal morphologies in the mouse retina visualized by using a genetically directed reporter								JOURNAL OF COMPARATIVE NEUROLOGY				480	4			331	351		10.1002/cne.20304			DEC 20 2004	2004																		0021-9967			WOS:000225562400001	15558785	
J	Binding, Jonas; Mikula, Shawn; Denk, Winfried								Low-Dosage Maximum-A-Posteriori Focusing and Stigmation								MICROSCOPY AND MICROANALYSIS				19	1			38	55		10.1017/S1431927612013852			FEB 2013	2013																		1431-9276			WOS:000314426400005	23380003	
J	Binzegger, T; Douglas, RJ; Martin, KAC								A quantitative map of the circuit of cat primary visual cortex								JOURNAL OF NEUROSCIENCE				24	39			8441	8453		10.1523/JNEUROSCI.1400-04.2004			SEP 29 2004	2004																		0270-6474			WOS:000224175000009	15456817	
J	Briggman, Kevin L.; Bock, Davi D.								Volume electron microscopy for neuronal circuit reconstruction								CURRENT OPINION IN NEUROBIOLOGY				22	1			154	161		10.1016/j.conb.2011.10.022			FEB 2012	2012																		0959-4388			WOS:000301874400020	22119321	
J	Briggman, Kevin L.; Helmstaedter, Moritz; Denk, Winfried				denk, winfried/I-6627-2012				Wiring specificity in the direction-selectivity circuit of the retina								NATURE				471	7337			183	U67		10.1038/nature09818			MAR 10 2011	2011																		0028-0836			WOS:000288170200030	21390125	
J	Calkins, David J.; Sterling, Peter								Microcircuitry for two types of achromatic ganglion cell in primate fovea								JOURNAL OF NEUROSCIENCE				27	10			2646	2653		10.1523/JNEUROSCI.4739-06.2007			MAR 7 2007	2007																		0270-6474			WOS:000244758900023	17344402	
J	Denk, W; Horstmann, H				denk, winfried/I-6627-2012				Serial block-face scanning electron microscopy to reconstruct three-dimensional tissue nanostructure								PLOS BIOLOGY				2	11			1900	1909	e329	10.1371/journal.pbio.0020329			NOV 2004	2004																		1544-9173			WOS:000225160300020	15514700	
