PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	CABRERA, SD; PARKS, TW								EXTRAPOLATION AND SPECTRAL ESTIMATION WITH ITERATIVE WEIGHTED NORM MODIFICATION								IEEE TRANSACTIONS ON SIGNAL PROCESSING				39	4			842	851		10.1109/78.80906			APR 1991	1991																		1053-587X			WOS:A1991FD67500008		
J	CARLSON, RE; NATARAJAN, BK								SPARSE APPROXIMATE MULTIQUADRIC INTERPOLATION								COMPUTERS & MATHEMATICS WITH APPLICATIONS				27	6			99	108		10.1016/0898-1221(94)90114-7			MAR 1994	1994																		0898-1221			WOS:A1994NA08300010		
J	Cotter, SF; Rao, BD								Sparse channel estimation via matching pursuit with application to equalization								IEEE TRANSACTIONS ON COMMUNICATIONS				50	3			374	377	PII S0090-6778(02)02022-6	10.1109/26.990897			MAR 2002	2002																		0090-6778			WOS:000174454400004		
J	Donoho, DL; Huo, XM								Uncertainty principles and ideal atomic decomposition								IEEE TRANSACTIONS ON INFORMATION THEORY				47	7			2845	2862		10.1109/18.959265			NOV 2001	2001																		0018-9448			WOS:000171700300013		
J	Donoho, DL; Elad, M								Optimally sparse representation in general (nonorthogonal) dictionaries via l(1) minimization								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				100	5			2197	2202		10.1073/pnas.0437847100			MAR 4 2003	2003																		0027-8424			WOS:000181365000009	16576749	
J	Duttweiler, DL								Proportionate normalized least-mean-squares adaptation in echo cancelers								IEEE TRANSACTIONS ON SPEECH AND AUDIO PROCESSING				8	5			508	518		10.1109/89.861368			SEP 2000	2000																		1063-6676			WOS:000088724800002		
J	Fevrier, IJ; Gelfand, SB; Fitz, MP								Reduced complexity decision feedback equalization for multipath channels with large delay spreads								IEEE TRANSACTIONS ON COMMUNICATIONS				47	6			927	937		10.1109/26.771349			JUN 1999	1999																		0090-6778			WOS:000080965600019		
J	Girolami, M								A variational method for learning sparse and overcomplete representations								NEURAL COMPUTATION				13	11			2517	2532		10.1162/089976601753196003			NOV 2001	2001																		0899-7667			WOS:000171442200005	11674849	
J	GORODNITSKY, IF; GEORGE, JS; RAO, BD								NEUROMAGNETIC SOURCE IMAGING WITH FOCUSS - A RECURSIVE WEIGHTED MINIMUM NORM ALGORITHM								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				95	4			231	251		10.1016/0013-4694(95)00107-A			OCT 1995	1995																		0013-4694			WOS:A1995TB36800002	8529554	
J	Gorodnitsky, IF; Rao, BD								Sparse signal reconstruction from limited data using FOCUSS: A re-weighted minimum norm algorithm								IEEE TRANSACTIONS ON SIGNAL PROCESSING				45	3			600	616		10.1109/78.558475			MAR 1997	1997																		1053-587X			WOS:A1997WM48200009		
J	Jeffs, Brian D.; Gunsay, Metin								Restoration of blurred star field images by maximally sparse optimization								IEEE TRANSACTIONS ON IMAGE PROCESSING				2	2			202	211		10.1109/83.217223			APR 1993	1993																		1057-7149			WOS:000202960900005	18296208	
J	Jordan, MI; Ghahramani, Z; Jaakkola, TS; Saul, LK								An introduction to variational methods for graphical models								MACHINE LEARNING				37	2			183	233		10.1023/A:1007665907178			NOV 1999	1999																		0885-6125			WOS:000083346800004		
J	LEAHY, RM; JEFFS, BD								ON THE DESIGN OF MAXIMALLY SPARSE BEAMFORMING ARRAYS								IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION				39	8			1178	1188		10.1109/8.97353			AUG 1991	1991																		0018-926X			WOS:A1991GJ76100016		
J	MACKAY, DJC								BAYESIAN INTERPOLATION								NEURAL COMPUTATION				4	3			415	447		10.1162/neco.1992.4.3.415			MAY 1992	1992																		0899-7667			WOS:A1992HZ47600010		
J	NATARAJAN, BK								SPARSE APPROXIMATE SOLUTIONS TO LINEAR-SYSTEMS								SIAM JOURNAL ON COMPUTING				24	2			227	234		10.1137/S0097539792240406			APR 1995	1995																		0097-5397			WOS:A1995QN94800002		
J	Rao, BD; Engan, K; Cotter, SR; Pahner, J; Kreutz-Delgado, K								Subset selection in noise based on diversity measure minimization								IEEE TRANSACTIONS ON SIGNAL PROCESSING				51	3			760	770		10.1109/TSP.2002.808076			MAR 2003	2003																		1053-587X			WOS:000181099200016		
J	Rao, BD; Kreutz-Delgado, K								An affine scaling methodology for best basis selection								IEEE TRANSACTIONS ON SIGNAL PROCESSING				47	1			187	200		10.1109/78.738251			JAN 1999	1999																		1053-587X			WOS:000077625400018		
