PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Allen, JA								Report on mammals from the district of Santa Karta, Colombia, collected by Mr Herbert H Smith, with field notes by Mr Smith								BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY				20				407	468					1904	1904																		0003-0090			WOS:000202539400035		
J	Anderson, Robert P.								Preliminary review of the systematics and biogeography of the spiny pocket mice (Heteromys) of Colombia.								Revista de la Academia Colombiana de Ciencias Exactas Fisicas y Naturales				23				613	630				(Suplemento Especial)	Diciembre 1999(2000)	2000																		0370-3908			ZOOREC:ZOOR13600068355		
J	Anderson, RP; Gomez-Laverde, M; Peterson, AT				Peterson, A. Townsend/I-5697-2013	Peterson, A. Townsend/0000-0003-0243-2379			Geographical distributions of spiny pocket mice in South America: insights from predictive models								GLOBAL ECOLOGY AND BIOGEOGRAPHY				11	2			131	141		10.1046/j.1466-822X.2002.00275.x			MAR 2002	2002																		1466-822X			WOS:000174711600004		
J	Anderson, RP; Peterson, AT; Gomez-Laverde, M					Peterson, A. Townsend/0000-0003-0243-2379			Using niche-based GIS modeling to test geographic predictions of competitive exclusion and competitive release in South American pocket mice								OIKOS				98	1			3	16		10.1034/j.1600-0706.2002.t01-1-980116.x			JUL 2002	2002																		0030-1299			WOS:000177271600001		
J	Anderson, RP; Soriano, PJ								The occurrence and biogeographic significance of the southern Spiny pocket mouse Heteromys australis in Venezuela								ZEITSCHRIFT FUR SAUGETIERKUNDE-INTERNATIONAL JOURNAL OF MAMMALIAN BIOLOGY				64	2			121	125					APR 1999	1999																		0044-3468			WOS:000080153100008		
J	Austin, MP; Meyers, JA				Meyers, Jacqui/B-5130-2011; Austin, Mike/G-2199-2010				Current approaches to modelling the environmental niche of eucalypts: Implication for management of forest biodiversity								FOREST ECOLOGY AND MANAGEMENT				85	1-3			95	106		10.1016/S0378-1127(96)03753-X			SEP 1996	1996																		0378-1127			WOS:A1996VZ10700009		
J	Baker, Robert J.; Phillips, Carleton J.; Bradley, Robert D.; Burns, John M.; Cooke, Daniel; Edson, Gary F.; Haragan, Donald R.; Jones, Clyde; Monk, R. Richard; Montford, John T.; Schmidly, David J.; Parker, Nick C.								Bioinformatics, museums and society: integrating biological data for knowledge-based decisions.								Occasional Papers Museum of Texas Tech University				187				1	4					21 December 1998	1998																		0149-175X			ZOOREC:ZOOR13500044139		
J	Boone, RB; Krohn, WB				Boone, Randall/N-6566-2013				Modeling the occurrence of bird species: Are the errors predictable?								ECOLOGICAL APPLICATIONS				9	3			835	848		10.2307/2641333			AUG 1999	1999																		1051-0761			WOS:000081972600008		
J	BOX, EO; CRUMPACKER, DW; HARDIN, ED								A CLIMATIC MODEL FOR LOCATION OF PLANT-SPECIES IN FLORIDA, USA								JOURNAL OF BIOGEOGRAPHY				20	6			629	644		10.2307/2845519			NOV 1993	1993																		0305-0270			WOS:A1993NH06700005		
J	BUSBY, JR								A BIOGEOCLIMATIC ANALYSIS OF NOTHOFAGUS-CUNNINGHAMII (HOOK) OERST IN SOUTHEASTERN AUSTRALIA								AUSTRALIAN JOURNAL OF ECOLOGY				11	1			1	7		10.1111/j.1442-9993.1986.tb00912.x			MAR 1986	1986																		0307-692X			WOS:A1986D393500001		
