PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	De Falco, I.; Della Cioppa, A.; Tarantino, E.				Della Cioppa, Antonio/B-3695-2012	De Falco, Ivanoe/0000-0001-6127-1195; Tarantino, Ernesto/0000-0002-6988-7901; Della Cioppa, Antonio/0000-0002-4092-6102			Facing classification problems with Particle Swarm Optimization								APPLIED SOFT COMPUTING				7	3			652	658		10.1016/j.asoc.2005.09.004			JUN 2007	2007																		1568-4946	1872-9681		WOS:000245747700003		
J	FORGY, EW								CLUSTER ANALYSIS OF MULTIVARIATE DATA - EFFICIENCY VS INTERPRETABILITY OF CLASSIFICATIONS								BIOMETRICS				21	3			768	&					1965	1965																		0006-341X			WOS:A19657012800040		
J	Frigui, H; Krishnapuram, R								A robust competitive clustering algorithm with applications in computer vision								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				21	5			450	465		10.1109/34.765656			MAY 1999	1999																		0162-8828			WOS:000080194900006		
J	Jain, AK; Murty, MN; Flynn, PJ				Flynn, Patrick/J-3388-2013	Flynn, Patrick/0000-0002-5446-114X			Data clustering: A review								ACM COMPUTING SURVEYS				31	3			264	323		10.1145/331499.331504			SEP 1999	1999																		0360-0300	1557-7341		WOS:000086365400002		
S	Kao, Yucheng; Cheng, Kevin						Dorigo, M; Gambardella, LM; Birattari, M; Martinoli, A; Stutzle, T		An ACO-based clustering algorithm								ANT COLONY OPTIMIZATION AND SWARM INTELLIGENCE, PROCEEDINGS		Lecture Notes in Computer Science		4150				340	347					2006	2006						5th International Workshop on Ant Colony Optimization and Swarm Intelligence5th International Workshop on Ant Colony Optimization and Swarm Intelligence	SEP 04-07, 2006SEP 04-07, 2006	AntOptima; COMP2SYS; Natl Funds Sci Res; French Comm Belgium; IEEE Computat Intelligence SocAntOptima; COMP2SYS; Natl Funds Sci Res; French Comm Belgium; IEEE Computat Intelligence Soc	Brussels, BELGIUMBrussels, BELGIUM									0302-9743		3-540-38482-0	WOS:000241466100031		
S	Karaboga, Dervis; Basturk, Bahriye				Kacprzyk, Janusz/M-9574-2014	Kacprzyk, Janusz/0000-0003-4187-5877	Melin, P; Castillo, O; Aguilar, LT; Kacprzyk, J; Pedrycz, W		Artificial Bee Colony (ABC) optimization algorithm for solving constrained optimization problems								FOUNDATIONS OF FUZZY LOGIC AND SOFT COMPUTING, PROCEEDINGS		Lecture Notes in Computer Science		4529				789	798					2007	2007						12th World Congress of the International-Fuzzy-Systems-Association12th World Congress of the International-Fuzzy-Systems-Association	JUN 18-21, 2007JUN 18-21, 2007		Cancun, MEXICOCancun, MEXICO									0302-9743		978-3-540-72917-4	WOS:000247306500077		
J	Karaboga, Dervis; Basturk, Bahriye								A powerful and efficient algorithm for numerical function optimization: artificial bee colony (ABC) algorithm								JOURNAL OF GLOBAL OPTIMIZATION				39	3			459	471		10.1007/s10898-007-9149-x			NOV 2007	2007																		0925-5001	1573-2916		WOS:000250064900009		
S	Karaboga, Dervis; Akay, Bahriye; Ozturk, Celal				Ozturk, Celal/A-8961-2012		Torra, V; Narukawa, Y; Yoshida, Y		Artificial bee colony (ABC) optimization algorithm for training feed-forward neural networks								MODELING DECISIONS FOR ARTIFICIAL INTELLIGENCE, PROCEEDINGS		Lecture Notes in Artificial Intelligence		4617				318	+					2007	2007						4th International Conference on Modeling Decisions for Artificial Intelligence4th International Conference on Modeling Decisions for Artificial Intelligence	AUG 16-18, 2007-2008AUG 16-18, 2007-2008	Univ Kitakyushu; UNESXO Chair Data Privacy; Japan Soc Fuzzy Theory & Intelligent Informat; Catalan Assoc Artificial Intelligence; European Soc Fuzzy Log & Technol; City KitakyushuUniv Kitakyushu; UNESXO Chair Data Privacy; Japan Soc Fuzzy Theory & Intelligent Informat; Catalan Assoc Artificial Intelligence; European Soc Fuzzy Log & Technol; City Kitakyushu	Kitakyushu, JAPANKitakyushu, JAPAN									0302-9743		978-3-540-73728-5	WOS:000249325800030		
J	Karaboga, Dervis; Ozturk, Celal				Ozturk, Celal/A-8961-2012				NEURAL NETWORKS TRAINING BY ARTIFICIAL BEE COLONY ALGORITHM ON PATTERN CLASSIFICATION								NEURAL NETWORK WORLD				19	3			279	292					2009	2009																		1210-0552			WOS:000267731300003		
J	Leung, Y; Zhang, JS; Xu, ZB								Clustering by scale-space filtering								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				22	12			1396	1410		10.1109/34.895974			DEC 2000	2000																		0162-8828			WOS:000165901900004		
J	Liao, Shu-Hsien; Wen, Chih-Hao								Artificial neural networks classification and clustering of methodologies and applications - literature analysis from 1995 to 2005								EXPERT SYSTEMS WITH APPLICATIONS				32	1			1	11		10.1016/j.eswa.2005.11.014			JAN 2007	2007																		0957-4174	1873-6793		WOS:000242836900001		
J	MAO, JC; JAIN, AK								ARTIFICIAL NEURAL NETWORKS FOR FEATURE-EXTRACTION AND MULTIVARIATE DATA PROJECTION								IEEE TRANSACTIONS ON NEURAL NETWORKS				6	2			296	317		10.1109/72.363467			MAR 1995	1995																		1045-9227			WOS:A1995QJ92200002	18263314	
