PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Baudat, G; Anouar, FE								Generalized discriminant analysis using a kernel approach								NEURAL COMPUTATION				12	10			2385	2404		10.1162/089976600300014980			OCT 2000	2000																		0899-7667			WOS:000089425100008	11032039	
J	Belhumeur, PN; Hespanha, JP; Kriegman, DJ				Hespanha, Joao/C-2569-2008	Hespanha, Joao/0000-0003-2809-4718			Eigenfaces vs. Fisherfaces: Recognition using class specific linear projection								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			711	720		10.1109/34.598228			JUL 1997	1997																		0162-8828	1939-3539		WOS:A1997XM69300005		
J	Billings, SA; Lee, KL								Nonlinear Fisher discriminant analysis using a minimum squared error cost function and the orthogonal least squares algorithm								NEURAL NETWORKS				15	2			263	270	PII S0893-6080(01)00142-3	10.1016/S0893-6080(01)00142-3			MAR 2002	2002																		0893-6080			WOS:000175315400009	12022513	
S	Burges, CJC; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013		Mozer, MC; Jordan, MI; Petsche, T		Improving the accuracy and speed of support vector machines								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 9: PROCEEDINGS OF THE 1996 CONFERENCE		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		9				375	381					1997	1997						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, CODENVER, CO									1049-5258		0-262-10065-7	WOS:A1997BH93C00053		
J	Cawley, GC; Talbot, NLC								Efficient leave-one-out cross-validation of kernel Fisher discriminant classifiers								PATTERN RECOGNITION				36	11			2585	2592		10.1016/S0031-3203(03)00136-5			NOV 2003	2003																		0031-3203	1873-5142		WOS:000185628300009		
J	Chen, LF; Liao, HYM; Ko, MT; Lin, JC; Yu, GJ								A new LDA-based face recognition system which can solve the small sample size problem								PATTERN RECOGNITION				33	10			1713	1726		10.1016/S0031-3203(99)00139-9			OCT 2000	2000																		0031-3203	1873-5142		WOS:000088547100011		
J	Draper, BA; Baek, K; Bartlett, MS; Beveridge, JR								Recognizing faces with PCA and ICA								COMPUTER VISION AND IMAGE UNDERSTANDING				91	1-2			115	137		10.1016/S1077-3142(03)00077-8			JUL-AUG 2003	2003																		1077-3142			WOS:000185343900006		
J	KIRBY, M; SIROVICH, L								APPLICATION OF THE KARHUNEN-LOEVE PROCEDURE FOR THE CHARACTERIZATION OF HUMAN FACES								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				12	1			103	108		10.1109/34.41390			JAN 1990	1990																		0162-8828	1939-3539		WOS:A1990CG24700012		
J	Liu, CJ; Wechsler, H								A shape- and texture-based enhanced fisher classifier for face recognition								IEEE TRANSACTIONS ON IMAGE PROCESSING				10	4			598	608		10.1109/83.913594			APR 2001	2001																		1057-7149			WOS:000167873500011	18249649	
J	Liu, CJ; Wechsler, H								Robust coding schemes for indexing and retrieval from large face databases								IEEE TRANSACTIONS ON IMAGE PROCESSING				9	1			132	137		10.1109/83.817604			JAN 2000	2000																		1057-7149			WOS:000084803100011	18255378	
