PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Bagrow, JR; ben-Avraham, D						Garrido, PL; Marro, J; Munoz, MA		On the Google-fame of scientists and other populations								Modeling Cooperative Behavior in the Social Sciences		AIP CONFERENCE PROCEEDINGS		779				81	89					2005	2005						8th Granada Seminar8th Granada Seminar	FEB 07-11, 2005FEB 07-11, 2005	European Phys Soc; Amer Phys Soc; Spanish Minist Sci & Technol; Reg Adm Junta AndaluciaEuropean Phys Soc; Amer Phys Soc; Spanish Minist Sci & Technol; Reg Adm Junta Andalucia	Univ Granada, Fac Ciencias, Granada, SPAINUniv Granada, Fac Ciencias, Granada, SPAIN									0094-243X		0-7354-0266-3	WOS:000231943100008		
J	Bennett, CH; Gacs, P; Li, M; Vitanyi, FMB; Zurek, WH				Bennett, Charles  H./G-9082-2013	Bennett, Charles  H./0000-0003-0921-2643			Information distance								IEEE TRANSACTIONS ON INFORMATION THEORY				44	4			1407	1423		10.1109/18.681318			JUL 1998	1998																		0018-9448			WOS:000074287700005		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Cilibrasi, R; Vitanyi, P; de Wolf, R					Cilibrasi, Rudi/0000-0002-0580-2155			Algorithmic clustering of music based on string compression								COMPUTER MUSIC JOURNAL				28	4			49	67		10.1162/0148926042728449			DEC 2004	2004																		0148-9267			WOS:000226103800004		
J	Cilibrasi, R; Vitanyi, PMB				Vitanyi, Paul/A-9037-2012	Vitanyi, Paul/0000-0002-5712-7585; Cilibrasi, Rudi/0000-0002-0580-2155			Clustering by compression								IEEE TRANSACTIONS ON INFORMATION THEORY				51	4			1523	1545		10.1109/TIT.2005.844059			APR 2005	2005						IEEE International Symposium on Information TheoryIEEE International Symposium on Information Theory	JUN 29-JUL 04, 2003JUN 29-JUL 04, 2003	IEEE; IEEE Informat Theory SocIEEE; IEEE Informat Theory Soc	Yokohama, JAPANYokohama, JAPAN									0018-9448			WOS:000228050800022		
J	Keller, F; Lapata, M								Using the Web to obtain frequencies for unseen bigrams								COMPUTATIONAL LINGUISTICS				29	3			459	484		10.1162/089120103322711604			SEP 2003	2003																		0891-2017			WOS:000186631500005		
J	Landauer, TK; Dumais, ST								A solution to Plato's problem: The latent semantic analysis theory of acquisition, induction, and representation of knowledge								PSYCHOLOGICAL REVIEW				104	2			211	240		10.1037/0033-295X.104.2.211			APR 1997	1997																		0033-295X			WOS:A1997WU96300001		
J	LENAT, DB								CYC - A LARGE-SCALE INVESTMENT IN KNOWLEDGE INFRASTRUCTURE								COMMUNICATIONS OF THE ACM				38	11			33	38		10.1145/219717.219745			NOV 1995	1995																		0001-0782			WOS:A1995TC17500013		
J	LESK, ME								WORD-WORD ASSOCIATIONS IN DOCUMENT RETRIEVAL SYSTEMS								AMERICAN DOCUMENTATION				20	1			27	38		10.1002/asi.4630200106			1969	1969																		0096-946X			WOS:A1969Y626900004		
J	Li, M; Badger, JH; Chen, X; Kwong, S; Kearney, P; Zhang, HY				Chen, Xin/D-8430-2011; Kwong, Sam/C-9319-2012	Kwong, Sam/0000-0001-7484-7261			An information-based sequence distance and its application to whole mitochondrial genome phylogeny								BIOINFORMATICS				17	2			149	154		10.1093/bioinformatics/17.2.149			FEB 2001	2001																		1367-4803			WOS:000167396800005	11238070	
J	Li, M; Chen, X; Li, X; Ma, B; Vitanyi, PMB				Chen, Xin/D-8430-2011; Ma, Bin/C-7550-2013; Vitanyi, Paul/A-9037-2012	Vitanyi, Paul/0000-0002-5712-7585			The similarity metric								IEEE TRANSACTIONS ON INFORMATION THEORY				50	12			3250	3264		10.1109/TIT.2004.838101			DEC 2004	2004						14th Annual ACM-SIAM Symposium on Discrete Algorithms14th Annual ACM-SIAM Symposium on Discrete Algorithms	JAN 12-14, 2003JAN 12-14, 2003	ACM, Special Interest Grp Algorithms & Computat Theory; SIAM Act Grp Discrete MathACM, Special Interest Grp Algorithms & Computat Theory; SIAM Act Grp Discrete Math	BALTIMORE, MDBALTIMORE, MD									0018-9448			WOS:000225363000020		
J	Li, M; Vitanyi, P								Reversibility and adiabatic computation: Trading time and space for energy								PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES				452	1947			769	789		10.1098/rspa.1996.0039			APR 9 1996	1996																		1364-5021			WOS:A1996UM23300003		
