PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Chang, Tianhorng; Kuo, C. -C. Jay				Kuo, C.-C. Jay/A-7110-2011	Kuo, C.-C. Jay/0000-0001-9474-5035			Texture analysis and classification with tree-structured wavelet transform								IEEE TRANSACTIONS ON IMAGE PROCESSING				2	4			429	441		10.1109/83.242353			OCT 1993	1993																		1057-7149			WOS:000202961100001	18296228	
J	Ho, TK								The random subspace method for constructing decision forests								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				20	8			832	844					AUG 1998	1998																		0162-8828			WOS:000075372700006		
J	Jain, AK; Vailaya, A								Image retrieval using color and shape								PATTERN RECOGNITION				29	8			1233	1244		10.1016/0031-3203(95)00160-3			AUG 1996	1996																		0031-3203			WOS:A1996UX00900001		
J	JORDAN, MI; JACOBS, RA				Jacobs, Robert/B-7670-2013				HIERARCHICAL MIXTURES OF EXPERTS AND THE EM ALGORITHM								NEURAL COMPUTATION				6	2			181	214		10.1162/neco.1994.6.2.181			MAR 1994	1994																		0899-7667			WOS:A1994PF90800001		
J	Kim, DJ; Kim, C								Forecasting time series with genetic fuzzy predictor ensemble								IEEE TRANSACTIONS ON FUZZY SYSTEMS				5	4			523	535		10.1109/91.649903			NOV 1997	1997																		1063-6706			WOS:A1997YG00400004		
J	Kittler, J; Hatef, M; Duin, RPW; Matas, J								On combining classifiers								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				20	3			226	239		10.1109/34.667881			MAR 1998	1998																		0162-8828	1939-3539		WOS:000073078400001		
J	Manjunath, BS; Ohm, JR; Vasudevan, VV; Yamada, A								Color and texture descriptors								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY				11	6			703	715		10.1109/76.927424			JUN 2001	2001																		1051-8215			WOS:000169216200004		
J	Manjunath, BS; Ma, WY								Texture features for browsing and retrieval of image data								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	8			837	842		10.1109/34.531803			AUG 1996	1996																		0162-8828			WOS:A1996VE31800007		
J	MAO, JC; JAIN, AK				anzhi, yue/A-8609-2012				TEXTURE CLASSIFICATION AND SEGMENTATION USING MULTIRESOLUTION SIMULTANEOUS AUTOREGRESSIVE MODELS								PATTERN RECOGNITION				25	2			173	188		10.1016/0031-3203(92)90099-5			FEB 1992	1992																		0031-3203			WOS:A1992HG87000005		
