PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aguirre, Geoffrey Karl					Aguirre, Geoffrey/0000-0002-4028-3100			Continuous carry-over designs for fMRI								NEUROIMAGE				35	4			1480	1494		10.1016/j.neuroimage.2007.02.005			MAY 1 2007	2007																		1053-8119			WOS:000246039900010	17376705	
J	Carlson, TA; Schrater, P; He, S				Carlson, Thomas/B-4720-2011	Carlson, Thomas/0000-0002-3953-4195			Patterns of activity in the categorical representations of objects								JOURNAL OF COGNITIVE NEUROSCIENCE				15	5			704	717		10.1162/jocn.2003.15.5.704			JUL 1 2003	2003																		0898-929X			WOS:000184270100008	12965044	
J	Davatzikos, C; Ruparel, K; Fan, Y; Shen, DG; Acharyya, M; Loughead, JW; Gur, RC; Langleben, DD				Langleben, Daniel/K-7407-2014	Fan, Yong/0000-0001-9869-4685			Classifying spatial patterns of brain activity with machine learning methods: Application to lie detection								NEUROIMAGE				28	3			663	668		10.1016/j.neuroimage.2005.08.009			NOV 15 2005	2005																		1053-8119			WOS:000233257000013	16169252	
J	Genovese, CR; Lazar, NA; Nichols, T					Nichols, Thomas/0000-0002-4516-5103			Thresholding of statistical maps in functional neuroimaging using the false discovery rate								NEUROIMAGE				15	4			870	878		10.1006/nimg.2001.1037			APR 2002	2002																		1053-8119			WOS:000174689100011	11906227	
S	Golland, P; Fischl, B						Taylor, C; Noble, JA		Permutation tests for classification: Towards statistical significance in image-based studies								INFORMATION PROCESSING IN MEDICAL IMAGING, PROCEEDINGS		Lecture Notes in Computer Science		2732				330	341					2003	2003						18th International Conference on Information Processing in Medical Imaging18th International Conference on Information Processing in Medical Imaging	JUL 20-25, 2003JUL 20-25, 2003	Philips Med Syst; Image Metr; iMorphics; Mirada SolutPhilips Med Syst; Image Metr; iMorphics; Mirada Solut	ST MARTINS COLL, AMBLESIDE, ENGLANDST MARTINS COLL, AMBLESIDE, ENGLAND									0302-9743		3-540-40560-7	WOS:000185604900028		
J	Hansen, LK; Larsen, J; Nielsen, FA; Strother, SC; Rostrup, E; Savoy, R; Lange, N; Sidtis, J; Svarer, C; Paulson, OB				Hansen, Lars/E-3174-2013; Nielsen, Finn/L-4697-2013; Rostrup, Egill/D-8622-2017	Nielsen, Finn/0000-0001-6128-3356; Paulson, Olaf B./0000-0001-7712-8596; Strother, Stephen/0000-0002-3198-217X			Generalizable patterns in neuroimaging: How many principal components?								NEUROIMAGE				9	5			534	544		10.1006/nimg.1998.0425			MAY 1999	1999																		1053-8119			WOS:000080539300009	10329293	
J	Hanson, Stephen Jose; Halchenko, Yaroslav O.					Halchenko, Yaroslav/0000-0003-3456-2493			Brain reading using full brain support vector machines for object recognition: There is no "Face" identification area								NEURAL COMPUTATION				20	2			486	503		10.1162/neco.2007.09-06-340			FEB 2008	2008																		0899-7667			WOS:000252248200008	18047411	
J	Haxby, JV; Gobbini, MI; Furey, ML; Ishai, A; Schouten, JL; Pietrini, P				Furey, Maura/H-5273-2013				Distributed and overlapping representations of faces and objects in ventral temporal cortex								SCIENCE				293	5539			2425	2430		10.1126/science.1063736			SEP 28 2001	2001																		0036-8075			WOS:000171237200038	11577229	
J	Haynes, John-Dylan; Rees, Geraint				Rees, Geraint/C-1493-2008; Haynes, John-Dylan/Q-1148-2016	Rees, Geraint/0000-0002-9623-7007; Haynes, John-Dylan/0000-0003-1786-6954			Decoding mental states from brain activity in humans								NATURE REVIEWS NEUROSCIENCE				7	7			523	534		10.1038/nrn1931			JUL 2006	2006																		1471-003X			WOS:000238476600013	16791142	
J	Kamitani, Y; Tong, F								Decoding the visual and subjective contents of the human brain								NATURE NEUROSCIENCE				8	5			679	685		10.1038/nn1444			MAY 2005	2005																		1097-6256			WOS:000228895100030	15852014	
J	Kay, Kendrick N.; Naselaris, Thomas; Prenger, Ryan J.; Gallant, Jack L.				Kay, Kendrick/A-4344-2009; Gallant, Jack/C-4426-2011	Kay, Kendrick/0000-0001-6604-9155			Identifying natural images from human brain activity								NATURE				452	7185			352	U7		10.1038/nature06713			MAR 20 2008	2008																		0028-0836			WOS:000254117400047	18322462	
J	Kriegeskorte, N; Goebel, R; Bandettini, P				Bandettini, Peter/F-5871-2012	Kriegeskorte, Nikolaus/0000-0001-7433-9005			Information-based functional brain mapping								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				103	10			3863	3868		10.1073/pnas.0600244103			MAR 7 2006	2006																		0027-8424			WOS:000236225300065	16537458	
J	Langford, J								Tutorial on practical prediction theory for classification								JOURNAL OF MACHINE LEARNING RESEARCH				6				273	306					MAR 2005	2005																		1532-4435			WOS:000236329400002		
