PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ahn, S; Ginty, DD; Linden, DJ								A late phase of cerebellar long-term depression requires activation of CaMKIV and CREB								NEURON				23	3			559	568		10.1016/S0896-6273(00)80808-9			JUL 1999	1999																		0896-6273			WOS:000081701000019	10433267	
J	Aizenman, CD; Linden, DJ								Regulation of the rebound depolarization and spontaneous firing patterns of deep nuclear neurons in slices of rat cerebellum								JOURNAL OF NEUROPHYSIOLOGY				82	4			1697	1709					OCT 1999	1999																		0022-3077			WOS:000084162100005	10515960	
J	ANDERSEN, P; ECCLES, JC; VOORHOEVE, PE								POSTSYNAPTIC INHIBITION OF CEREBELLAR PURKINJE CELLS								JOURNAL OF NEUROPHYSIOLOGY				27	6			1138	&					1964	1964																		0022-3077			WOS:A19646121B00003	14223975	
J	ANDERSEN, P; VOORHOEVE, PE; ECCLES, J								INHIBITORY SYNAPSES ON SOMAS OF PURKINJE CELLS IN CEREBELLUM								NATURE				199	489			655	&		10.1038/199655a0			1963	1963																		0028-0836			WOS:A19638812B00105	14074549	
J	Andersen, Per								Inhibitory circuits in the thalamus and hippocampus - An appraisal after 40 years								PROGRESS IN NEUROBIOLOGY				78	3-5	SI		264	271		10.1016/j.pneurobio.2006.02.005			FEB-APR 2006	2006																		0301-0082			WOS:000238916700008	16716486	
J	ANDERSSON, G; ARMSTRONG, DM								COMPLEX SPIKES IN PURKINJE-CELLS IN THE LATERAL VERMIS (B-ZONE) OF THE CAT CEREBELLUM DURING LOCOMOTION								JOURNAL OF PHYSIOLOGY-LONDON				385				107	134					APR 1987	1987																		0022-3751			WOS:A1987G687000008	3656160	
J	AOKI, E; SEMBA, R; KASHIWAMATA, S								NEW CANDIDATES FOR GABAERGIC NEURONS IN THE RAT CEREBELLUM - AN IMMUNOCYTOCHEMICAL STUDY WITH ANTI-GABA ANTIBODY								NEUROSCIENCE LETTERS				68	3			267	271		10.1016/0304-3940(86)90500-8			AUG 4 1986	1986																		0304-3940			WOS:A1986D561900002	3528931	
J	Arata, A; Ito, M								Purkinje cell functions in the in vitro cerebellum isolated from neonatal rats in a block with the pons and medulla								NEUROSCIENCE RESEARCH				50	3			361	367		10.1016/j.neures.2004.08.011			NOV 2004	2004																		0168-0102			WOS:000224933400013	15488299	
J	Armano, S; Rossi, P; Taglietti, V; D'Angelo, E								Long-term potentiation of intrinsic excitability at the Mossy fiber-granule cell synapse of rat cerebellum								JOURNAL OF NEUROSCIENCE				20	14			5208	5216					JUL 15 2000	2000																		0270-6474			WOS:000087995300006	10884304	
J	Arshavsky, YI								Long-term memory: does it have a structural or chemical basis?								TRENDS IN NEUROSCIENCES				26	9			465	466		10.1016/S0166-2236(03)00229-7			SEP 2003	2003																		0166-2236			WOS:000185311500006	12948655	
J	ARTOLA, A; BROCHER, S; SINGER, W				Singer, Wolf/D-6874-2012				DIFFERENT VOLTAGE-DEPENDENT THRESHOLDS FOR INDUCING LONG-TERM DEPRESSION AND LONG-TERM POTENTIATION IN SLICES OF RAT VISUAL-CORTEX								NATURE				347	6288			69	72		10.1038/347069a0			SEP 6 1990	1990																		0028-0836			WOS:A1990DX40200060	1975639	
J	ARTOLA, A; SINGER, W				Singer, Wolf/D-6874-2012				LONG-TERM DEPRESSION OF EXCITATORY SYNAPTIC TRANSMISSION AND ITS RELATIONSHIP TO LONG-TERM POTENTIATION								TRENDS IN NEUROSCIENCES				16	11			480	487		10.1016/0166-2236(93)90081-V			NOV 1993	1993																		0166-2236			WOS:A1993MF00800015	7507622	
J	Attwell, PJE; Rahman, S; Yeo, CH								Acquisition of eyeblink conditioning is critically dependent on normal function in cerebellar cortical lobule HVI								JOURNAL OF NEUROSCIENCE				21	15			5715	5722					AUG 1 2001	2001																		0270-6474			WOS:000170108900037	11466443	
J	Auger, C; Attwell, D								Fast removal of synaptic glutamate by postsynaptic transporters								NEURON				28	2			547	558		10.1016/S0896-6273(00)00132-X			NOV 2000	2000																		0896-6273			WOS:000165493700028	11144363	
J	Barash, S; Melikyan, A; Sivakov, A; Zhang, MS; Glickstein, M; Thier, P								Saccadic dysmetria and adaptation after lesions of the cerebellar cortex								JOURNAL OF NEUROSCIENCE				19	24			10931	10939					DEC 15 1999	1999																		0270-6474			WOS:000084333100038	10594074	
J	BARBOUR, B								SYNAPTIC CURRENTS EVOKED IN PURKINJE-CELLS BY STIMULATING INDIVIDUAL GRANULE CELLS								NEURON				11	4			759	769		10.1016/0896-6273(93)90085-6			OCT 1993	1993																		0896-6273			WOS:A1993MD06800018	8398158	
J	BARMACK, NH; BAUGHMAN, RW; ECKENSTEIN, FP				Baughman, Robert/O-9078-2014	Baughman, Robert/0000-0002-8557-9458			CHOLINERGIC INNERVATION OF THE CEREBELLUM OF RAT, RABBIT, CAT, AND MONKEY AS REVEALED BY CHOLINE-ACETYLTRANSFERASE ACTIVITY AND IMMUNOHISTOCHEMISTRY								JOURNAL OF COMPARATIVE NEUROLOGY				317	3			233	249		10.1002/cne.903170303			MAR 15 1992	1992																		0021-9967			WOS:A1992HF97800002	1577998	
J	BARMACK, NH; BAUGHMAN, RW; ECKENSTEIN, FP; SHOJAKU, H				Baughman, Robert/O-9078-2014	Baughman, Robert/0000-0002-8557-9458			SECONDARY VESTIBULAR CHOLINERGIC PROJECTION TO THE CEREBELLUM OF RABBIT AND RAT AS REVEALED BY CHOLINE-ACETYLTRANSFERASE IMMUNOHISTOCHEMISTRY, RETROGRADE AND ORTHOGRADE TRACERS								JOURNAL OF COMPARATIVE NEUROLOGY				317	3			250	270		10.1002/cne.903170304			MAR 15 1992	1992																		0021-9967			WOS:A1992HF97800003	1577999	
