PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bensmail, H; Celeux, G								Regularized Gaussian discriminant analysis through eigenvalue decomposition								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				91	436			1743	1748		10.2307/2291604			DEC 1996	1996																		0162-1459			WOS:A1996VX91300041		
J	Dacheng Tao; Xuelong Li; Xindong Wu; Weiming Hu; Stephen J. Maybank								Supervised tensor learning								KNOWLEDGE AND INFORMATION SYSTEMS				13	1			1	42		10.1007/s10115-006-0050-6			SEP 2007	2007																		0219-1377			WOS:000249657900001		
J	Dudoit, S; Fridlyand, J; Speed, TP				Speed, Terence /B-8085-2009	Speed, Terence /0000-0002-5403-7998			Comparison of discrimination methods for the classification of tumors using gene expression data								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				97	457			77	87		10.1198/016214502753479248			MAR 2002	2002																		0162-1459			WOS:000173997500008		
J	Figueiredo, MAT; Jain, AK				Figueiredo, Mario/C-5428-2008	Figueiredo, Mario/0000-0002-0970-7745			Unsupervised learning of finite mixture models								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				24	3			381	396		10.1109/34.990138			MAR 2002	2002																		0162-8828	1939-3539		WOS:000174035900007		
J	Fisher, RA				Bueno, Ligia/P-1359-2014				The use of multiple measurements in taxonomic problems								ANNALS OF EUGENICS				7				179	188					SEP 1936	1936																					WOS:000200604300007		
J	FRIEDMAN, JH								REGULARIZED DISCRIMINANT-ANALYSIS								JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION				84	405			165	175		10.2307/2289860			MAR 1989	1989																		0162-1459			WOS:A1989U244700020		
J	Fukumizu, K; Bach, FR; Jordan, MI								Dimensionality reduction for supervised learning with reproducing kernel Hilbert spaces								JOURNAL OF MACHINE LEARNING RESEARCH				5				73	99					JAN 2004	2004																		1532-4435			WOS:000236326900002		
J	HASTIE, T; BUJA, A; TIBSHIRANI, R								PENALIZED DISCRIMINANT-ANALYSIS								ANNALS OF STATISTICS				23	1			73	102		10.1214/aos/1176324456			FEB 1995	1995																		0090-5364			WOS:A1995RE61100006		
J	Hastie, T; Tibshirani, R								Discriminant adaptive nearest neighbor classification								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	6			607	616		10.1109/34.506411			JUN 1996	1996																		0162-8828			WOS:A1996UR25400004		
J	Hastie, T; Tibshirani, R								Discriminant analysis by Gaussian mixtures								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				58	1			155	176					1996	1996																		0035-9246			WOS:A1996TU31400010		
J	Kim, TK; Kittler, J								Locally linear discriminant analysis for multimodally distributed classes for face recognition with a single model image								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				27	3			318	327		10.1109/TPAMI.2005.58			MAR 2005	2005																		0162-8828	1939-3539		WOS:000226300200002	15747788	
J	Loog, M; Duin, RPW								Linear dimensionality reduction via a heteroscedastic extension of LDA: The Chernoff criterion								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				26	6			732	739					JUN 2004	2004																		0162-8828			WOS:000220756500007	18579934	
J	Loog, M; Duin, RPW; Haeb-Umbach, R								Multiclass linear dimension reduction by weighted pairwise Fisher criteria								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				23	7			762	766		10.1109/34.935849			JUL 2001	2001																		0162-8828			WOS:000169704000006		
J	Lotlikar, R; Kothari, R								Fractional-step dimensionality reduction								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				22	6			623	627		10.1109/34.862200			JUN 2000	2000																		0162-8828			WOS:000088667700007		
J	Lu, JW; Plataniotis, KN; Venetsanopoulos, AN								Face recognition using LDA-based algorithms								IEEE TRANSACTIONS ON NEURAL NETWORKS				14	1			195	200		10.1109/TNN.2002.806647			JAN 2003	2003																		1045-9227			WOS:000180862400017	18238001	
