PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BOHNING, D								MULTINOMIAL LOGISTIC-REGRESSION ALGORITHM								ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS				44	1			197	200		10.1007/BF00048682			MAR 1992	1992																		0020-3157			WOS:A1992HN85200017		
J	BOHNING, D; LINDSAY, BG								MONOTONICITY OF QUADRATIC-APPROXIMATION ALGORITHMS								ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS				40	4			641	663		10.1007/BF00049423			1988	1988																		0020-3157			WOS:A1988R691400002		
J	Chen, SSB; Donoho, DL; Saunders, MA								Atomic decomposition by basis pursuit								SIAM JOURNAL ON SCIENTIFIC COMPUTING				20	1			33	61		10.1137/S1064827596304010			1998	1998																		1064-8275			WOS:000075434800003		
J	Csato, L; Opper, M								Sparse on-line Gaussian processes								NEURAL COMPUTATION				14	3			641	668		10.1162/089976602317250933			MAR 2002	2002																		0899-7667			WOS:000173652800008	11860686	
J	DEMPSTER, AP; LAIRD, NM; RUBIN, DB								MAXIMUM LIKELIHOOD FROM INCOMPLETE DATA VIA EM ALGORITHM								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				39	1			1	38					1977	1977																		0035-9246			WOS:A1977DM46400001		
J	Donoho, DL; Elad, M								Optimally sparse representation in general (nonorthogonal) dictionaries via l(1) minimization								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				100	5			2197	2202		10.1073/pnas.0437847100			MAR 4 2003	2003																		0027-8424			WOS:000181365000009	16576749	
J	Figueiredo, MAT				Figueiredo, Mario/C-5428-2008	Figueiredo, Mario/0000-0002-0970-7745			Adaptive sparseness for supervised learning								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				25	9			1150	1159		10.1109/TPAMI.2003.1227989			SEP 2003	2003																		0162-8828	1939-3539		WOS:000184977300009		
J	Friedman, J; Hastie, T; Rosset, S; Tibshirani, R; Zhu, J								The golden chain - Discussion								ANNALS OF STATISTICS				32	1			102	107					FEB 2004	2004																		0090-5364			WOS:000220612600009		
S	Graepel, T; Herbrich, R; Williamson, RC						Leen, TK; Dietterich, TG; Tresp, V		From margin to sparsity								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 13		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		13				210	216					2001	2001						14th Annual Neural Information Processing Systems Conference (NIPS)14th Annual Neural Information Processing Systems Conference (NIPS)	NOV 27-DEC 02, 2000NOV 27-DEC 02, 2000		DENVER, CODENVER, CO									1049-5258		0-262-12241-3	WOS:000171891800030		
J	Krishnapuram, B; Hartemink, AJ; Carin, L; Figueiredo, MAT				Figueiredo, Mario/C-5428-2008	Figueiredo, Mario/0000-0002-0970-7745			A Bayesian approach to joint feature selection and classifier design								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				26	9			1105	1111		10.1109/TPAMI.2004.55			SEP 2004	2004																		0162-8828			WOS:000222605100001	15742887	
J	Lange, K; Hunter, DR; Yang, I								Optimization transfer using surrogate objective functions								JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS				9	1			1	20		10.2307/1390605			MAR 2000	2000																		1061-8600			WOS:000086465900001		
J	Lewicki, MS; Sejnowski, TJ								Learning overcomplete representations								NEURAL COMPUTATION				12	2			337	365		10.1162/089976600300015826			FEB 2000	2000																		0899-7667			WOS:000084864300006	10636946	
J	McAllester, DA								Some PAC-Bayesian theorems								MACHINE LEARNING				37	3			355	363		10.1023/A:1007618624809			DEC 1999	1999						11th Annual Conference on Computational Learning Theory11th Annual Conference on Computational Learning Theory	JUL 24-26, 1998JUL 24-26, 1998		MADISON, WISCONSINMADISON, WISCONSIN									0885-6125			WOS:000083963600006		
J	Olshausen, BA; Field, DJ				Field, David/B-9211-2008				Emergence of simple-cell receptive field properties by learning a sparse code for natural images								NATURE				381	6583			607	609		10.1038/381607a0			JUN 13 1996	1996																		0028-0836			WOS:A1996UQ65700051	8637596	
