PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	CLEVELAND, WS; DEVLIN, SJ; GROSSE, E								REGRESSION BY LOCAL FITTING - METHODS, PROPERTIES, AND COMPUTATIONAL ALGORITHMS								JOURNAL OF ECONOMETRICS				37	1			87	114		10.1016/0304-4076(88)90077-2			JAN 1988	1988																		0304-4076			WOS:A1988M277400008		
J	COHN, D; ATLAS, L; LADNER, R								IMPROVING GENERALIZATION WITH ACTIVE LEARNING								MACHINE LEARNING				15	2			201	221		10.1023/A:1022673506211			MAY 1994	1994																		0885-6125			WOS:A1994NU00100005		
J	DEMPSTER, AP; LAIRD, NM; RUBIN, DB								MAXIMUM LIKELIHOOD FROM INCOMPLETE DATA VIA EM ALGORITHM								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				39	1			1	38					1977	1977																		0035-9246			WOS:A1977DM46400001		
J	GEMAN, S; BIENENSTOCK, E; DOURSAT, R								NEURAL NETWORKS AND THE BIAS VARIANCE DILEMMA								NEURAL COMPUTATION				4	1			1	58		10.1162/neco.1992.4.1.1			JAN 1992	1992																		0899-7667	1530-888X		WOS:A1992HD97700001		
J	MACKAY, DJC								INFORMATION-BASED OBJECTIVE FUNCTIONS FOR ACTIVE DATA SELECTION								NEURAL COMPUTATION				4	4			590	604		10.1162/neco.1992.4.4.590			JUL 1992	1992																		0899-7667			WOS:A1992JF87200009		
J	PLUTOWSKI, M; WHITE, H								SELECTING CONCISE TRAINING SETS FROM CLEAN DATA								IEEE TRANSACTIONS ON NEURAL NETWORKS				4	2			305	318		10.1109/72.207618			MAR 1993	1993																		1045-9227			WOS:A1993KW59200012	18267730	
J	SCHAAL, S; ATKESON, CG								ROBOT JUGGLING - IMPLEMENTATION OF MEMORY-BASED LEARNING								IEEE CONTROL SYSTEMS MAGAZINE				14	1			57	71		10.1109/37.257895			FEB 1994	1994																		1066-033X	1941-000X		WOS:A1994PU93400011		
J	SPECHT, DF								A GENERAL REGRESSION NEURAL NETWORK								IEEE TRANSACTIONS ON NEURAL NETWORKS				2	6			568	576		10.1109/72.97934			NOV 1991	1991																		1045-9227			WOS:A1991GJ75500004	18282872	
