PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bartlett, MS; Movellan, JR; Sejnowski, TJ								Face recognition by independent component analysis								IEEE TRANSACTIONS ON NEURAL NETWORKS				13	6			1450	1464		10.1109/TNN.2002.804287			NOV 2002	2002																		1045-9227	1941-0093		WOS:000179415900016	18244540	
J	BASSILI, JN								EMOTION RECOGNITION - ROLE OF FACIAL MOVEMENT AND THE RELATIVE IMPORTANCE OF UPPER AND LOWER AREAS OF THE FACE								JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY				37	11			2049	2058		10.1037//0022-3514.37.11.2049			1979	1979																		0022-3514			WOS:A1979HY30900012	521902	
J	Belhumeur, PN; Hespanha, JP; Kriegman, DJ				Hespanha, Joao/C-2569-2008	Hespanha, Joao/0000-0003-2809-4718			Eigenfaces vs. Fisherfaces: Recognition using class specific linear projection								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			711	720		10.1109/34.598228			JUL 1997	1997																		0162-8828	1939-3539		WOS:A1997XM69300005		
S	Chang, Y; Hu, CB; Turk, M			IEEE Computer Society					Probabilistic expression analysis on manifolds								PROCEEDINGS OF THE 2004 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, VOL 2		PROCEEDINGS - IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						520	527					2004	2004						Conference on Computer Vision and Pattern RecognitionConference on Computer Vision and Pattern Recognition	JUN 27-JUL 02, 2004JUN 27-JUL 02, 2004	IEEE Comp SocIEEE Comp Soc	Washington, DCWashington, DC									1063-6919		0-7695-2158-4	WOS:000223605500068		
J	Cohen, I; Sebe, N; Garg, A; Chen, LS; Huang, TS								Facial expression recognition from video sequences: temporal and static modeling								COMPUTER VISION AND IMAGE UNDERSTANDING				91	1-2			160	187		10.1016/S1077-3142(03)00081-X			JUL-AUG 2003	2003																		1077-3142	1090-235X		WOS:000185343900008		
J	Donato, G; Bartlett, MS; Hager, JC; Ekman, P; Sejnowski, TJ								Classifying facial actions								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				21	10			974	989		10.1109/34.799905			OCT 1999	1999																		0162-8828			WOS:000083259100002	21188284	
J	Essa, IA; Pentland, AP								Coding, analysis, interpretation, and recognition of facial expressions								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			757	763		10.1109/34.598232			JUL 1997	1997																		0162-8828	1939-3539		WOS:A1997XM69300009		
J	Fasel, B; Luettin, J								Automatic facial expression analysis: a survey								PATTERN RECOGNITION				36	1			259	275	PII S0031-3203(02)00052-3	10.1016/S0031-3203(02)00052-3			JAN 2003	2003																		0031-3203	1873-5142		WOS:000179101000022		
J	Feng, X.; Pietikainen, M.; Hadid, A.								Facial expression recognition with local binary patterns and linear programming								Pattern Recognition and Image Analysis				15	2			546	8					April-June 2005	2005																		1054-6618			INSPEC:8752209		
S	Feng, XY; Hadid, A; Pietikainen, M						Campilho, A; Kamel, M		A coarse-to-fine classification scheme for facial expression recognition								IMAGE ANALYSIS AND RECOGNITION, PT 2, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		3212				668	675					2004	2004						International Conference on Image Analysis and RecognitionInternational Conference on Image Analysis and Recognition	SEP 29-OCT 01, 2004SEP 29-OCT 01, 2004	Univ Porto, Fac Engn, Dept Elect & Comp Engn; Inst Engenharia Biomed; Univ Waterloo, Pattern Analy & Mach Intelligence GrpUniv Porto, Fac Engn, Dept Elect & Comp Engn; Inst Engenharia Biomed; Univ Waterloo, Pattern Analy & Mach Intelligence Grp	Porto, PORTUGALPorto, PORTUGAL									0302-9743		3-540-23240-0	WOS:000224317200081		
J	Freund, Y; Schapire, RE								A decision-theoretic generalization of on-line learning and an application to boosting								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				55	1			119	139		10.1006/jcss.1997.1504			AUG 1997	1997						26th Annual ACM Symposium on the Theory of Computing (STOC)26th Annual ACM Symposium on the Theory of Computing (STOC)	MAY 23-25, 1994MAY 23-25, 1994	ACM, Special Interest Grp Algorithms & Computat TheoryACM, Special Interest Grp Algorithms & Computat Theory	MONTREAL, CANADAMONTREAL, CANADA									0022-0000			WOS:A1997XT05700011		
S	Liao, Shu; Fan, Wei; Chung, Albert C. S.; Yeung, Dit-Yan			IEEE					Facial expression recognition using advanced local binary patterns, tsallis entropies and global appearance features								2006 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, ICIP 2006, PROCEEDINGS		IEEE International Conference on Image Processing ICIP						665	+		10.1109/ICIP.2006.312418			2006	2006						IEEE International Conference on Image Processing (ICIP 2006)IEEE International Conference on Image Processing (ICIP 2006)	OCT 08-11, 2006OCT 08-11, 2006	IEEEIEEE	Atlanta, GAAtlanta, GA									1522-4880		978-1-4244-0481-0	WOS:000245768500167		
J	Littlewort, Gwen; Bartlett, Marian Stewart; Fasel, Ian; Susskind, Joshua; Movellan, Javier								Dynamics of facial expression extracted automatically from video								IMAGE AND VISION COMPUTING				24	6			615	625		10.1016/j.imavis.2005.09.011			JUN 1 2006	2006																		0262-8856			WOS:000238878200008		
