PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	KELLY, KT; GLYMOUR, C								THEORY DISCOVERY FROM DATA WITH MIXED QUANTIFIERS								JOURNAL OF PHILOSOPHICAL LOGIC				19	1			1	33					FEB 1990	1990																		0022-3611			WOS:A1990CQ66800001		
J	NICHOLLS, AO								HOW TO MAKE BIOLOGICAL SURVEYS GO FURTHER WITH GENERALIZED LINEAR-MODELS								BIOLOGICAL CONSERVATION				50	1-4			51	75		10.1016/0006-3207(89)90005-0			1989	1989																		0006-3207			WOS:A1989AT29500004		
J	Pearce, J; Ferrier, S				Ferrier, Simon/C-1490-2009	Ferrier, Simon/0000-0001-7884-2388			An evaluation of alternative algorithms for fitting species distribution models using logistic regression								ECOLOGICAL MODELLING				128	2-3			127	147		10.1016/S0304-3800(99)00227-6			APR 20 2000	2000																		0304-3800			WOS:000086976700003		
J	Pennisi, E								Taxonomic revival								SCIENCE				289	5488			2306	+		10.1126/science.289.5488.2306			SEP 29 2000	2000																		0036-8075			WOS:000089593500038	11041799	
J	Peterson, AT; Cohoon, KP					Peterson, A. Townsend/0000-0003-0243-2379			Sensitivity of distributional prediction algorithms to geographic data completeness								ECOLOGICAL MODELLING				117	1			159	164		10.1016/S0304-3800(99)00023-X			APR 1 1999	1999																		0304-3800			WOS:000081020500010		
J	Peterson, AT; Navarro-Siguenza, AG; Benitez-Diaz, H				Peterson, A. Townsend/I-5697-2013	Peterson, A. Townsend/0000-0003-0243-2379; Navarro-Siguenza, Adolfo G./0000-0003-2652-7719			The need for continued scientific collecting; a geographic analysis of Mexican bird specimens								IBIS				140	2			288	294		10.1111/j.1474-919X.1998.tb04391.x			APR 1998	1998																		0019-1019			WOS:000072941800012		
J	Peterson, AT; Soberon, J; Sanchez-Cordero, V				Soberon, Jorge/N-7444-2015	Soberon, Jorge/0000-0003-2160-4148; Peterson, A. Townsend/0000-0003-0243-2379			Conservatism of ecological niches in evolutionary time								SCIENCE				285	5431			1265	1267		10.1126/science.285.5431.1265			AUG 20 1999	1999																		0036-8075			WOS:000082130200043		
J	Stockwell, D; Peters, D								The GARP modelling system: problems and solutions to automated spatial prediction								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				13	2			143	158		10.1080/136588199241391			MAR 1999	1999																		1365-8816			WOS:000078863400003		
J	Stockwell, DRB								Generic predictive systems: An empirical evaluation using the Learning Base System (LBS)								EXPERT SYSTEMS WITH APPLICATIONS				12	3			301	310		10.1016/S0957-4174(96)00101-7			APR 1997	1997																		0957-4174			WOS:A1997WZ40500002		
J	STOCKWELL, DRB								LBS - BAYESIAN LEARNING-SYSTEM FOR RAPID EXPERT SYSTEM-DEVELOPMENT								EXPERT SYSTEMS WITH APPLICATIONS				6	2			137	147		10.1016/0957-4174(93)90004-P			APR-JUN 1993	1993																		0957-4174			WOS:A1993KV62800004		
J	STOCKWELL, DRB; NOBLE, IR								INDUCTION OF SETS OF RULES FROM ANIMAL DISTRIBUTION DATA - A ROBUST AND INFORMATIVE METHOD OF DATA-ANALYSIS								MATHEMATICS AND COMPUTERS IN SIMULATION				33	5-6			385	390		10.1016/0378-4754(92)90126-2			APR 1992	1992						9TH BIENNIAL CONF ON MODELLING AND SIMULATION9TH BIENNIAL CONF ON MODELLING AND SIMULATION	DEC 10-12, 1991DEC 10-12, 1991	MODELLING & SIMULAT SOC AUSTR; INT ASSOC MATH & COMP SIMULATMODELLING & SIMULAT SOC AUSTR; INT ASSOC MATH & COMP SIMULAT	GREENMOUNT, AUSTRALIAGREENMOUNT, AUSTRALIA									0378-4754			WOS:A1992HW66800006		
J	VERBYLA, D								POTENTIAL PREDICTION BIAS IN REGRESSION AND DISCRIMINANT-ANALYSIS								CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE				16	6			1255	1257		10.1139/x86-222			DEC 1986	1986																		0045-5067			WOS:A1986F991500017		
J	VERBYLA, DL; LITVAITIS, JA								RESAMPLING METHODS FOR EVALUATING CLASSIFICATION ACCURACY OF WILDLIFE HABITAT MODELS								ENVIRONMENTAL MANAGEMENT				13	6			783	787		10.1007/BF01868317			NOV-DEC 1989	1989																		0364-152X			WOS:A1989CD68100014		
