PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aldowaisan, T; Allahverdi, A								New heuristics for no-wait flowshops to minimize makespan								COMPUTERS & OPERATIONS RESEARCH				30	8			1219	1231	PII S0305-0548(02)00068-0	10.1016/S0305-0548(02)00068-0			JUL 2003	2003																		0305-0548			WOS:000181240700007		
J	CARLIER, J								ORDONNANCEMENTS-A CONTRAINTES DISJONCTIVES								RAIRO-RECHERCHE OPERATIONNELLE-OPERATIONS RESEARCH				12	4			333	351					1978	1978																		0399-0559			WOS:A1978GC67300001		
J	Franca, PM; Mendes, A; Moscato, P				Franca, Paulo Morelato/E-5528-2011; Mendes, Alexandre/C-1832-2013; MOSCATO, PABLO/G-7668-2013	Franca, Paulo Morelato/0000-0002-0490-5515; Mendes, Alexandre/0000-0003-1759-3765; 			A memetic algorithm for the total tardiness single machine scheduling problem								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				132	1			224	242		10.1016/S0377-2217(00)00140-5			JUL 1 2001	2001																		0377-2217			WOS:000168572900019		
J	Hansen, P; Mladenovic, N				Mladenovic, Nenad/G-3524-2016				Variable neighborhood search: Principles and applications								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				130	3			449	467		10.1016/S0377-2217(00)00100-4			MAY 1 2001	2001																		0377-2217			WOS:000167394300001		
J	Ishibuchi, H; Yoshida, T; Murata, T				Ishibuchi, Hisao/B-3599-2009	Ishibuchi, Hisao/0000-0001-9186-6472			Balance between genetic search and local search in memetic algorithms for multiobjective permutation flowshop scheduling								IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION				7	2			204	223		10.1109/TEVC.2003.810752			APR 2003	2003																		1089-778X	1941-0026		WOS:000182859500008		
J	Ishibuchi, H; Murata, T				Ishibuchi, Hisao/B-3599-2009	Ishibuchi, Hisao/0000-0001-9186-6472			A multi-objective genetic local search algorithm and its application to flowshop scheduling								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS				28	3			392	403		10.1109/5326.704576			AUG 1998	1998																		1094-6977	1558-2442		WOS:000075010400007		
J	LAGEWEG, BJ; LENSTRA, JK; RINNOOYKAN, AHG								GENERAL BOUNDING SCHEME FOR PERMUTATION FLOW-SHOP PROBLEM								OPERATIONS RESEARCH				26	1			53	67		10.1287/opre.26.1.53			1978	1978																		0030-364X			WOS:A1978EK93900005		
J	Liu, B; Wang, L; Jin, YH; Tang, F; Huang, DX				Wang, Ling/B-1195-2009; Liu, Bo/A-9995-2008				Improved particle swarm optimization combined with chaos								CHAOS SOLITONS & FRACTALS				25	5			1261	1271		10.1016/j.chaos.2004.11.095			SEP 2005	2005																		0960-0779	1873-2887		WOS:000229352700032		
J	Milano, M; Roli, A								MAGMA: A multiagent architecture for metaheuristies								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS				34	2			925	941		10.1109/TSMCB.2003.818432			APR 2004	2004																		1083-4419	1941-0492		WOS:000220359900010	15376840	
J	Murata, T; Ishibuchi, H; Tanaka, H				Ishibuchi, Hisao/B-3599-2009	Ishibuchi, Hisao/0000-0001-9186-6472			Genetic algorithms for flowshop scheduling problems								COMPUTERS & INDUSTRIAL ENGINEERING				30	4			1061	1071		10.1016/0360-8352(96)00053-8			SEP 1996	1996						16th International Conference on Computers and Industrial Engineering (ICC&IE-94)16th International Conference on Computers and Industrial Engineering (ICC&IE-94)	MAR 07-09, 1994MAR 07-09, 1994	Comp & Ind Engn; Inst Ind Engineers US; Syst Engn Soc China; Korean Inst Ind Engineers; Japan Ind Management Assoc; Ashikaga Inst TechnolComp & Ind Engn; Inst Ind Engineers US; Syst Engn Soc China; Korean Inst Ind Engineers; Japan Ind Management Assoc; Ashikaga Inst Technol	ASHIKAGA, JAPANASHIKAGA, JAPAN									0360-8352	1879-0550		WOS:A1996VJ10600038		
