PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Avestruz, Al-Thaddeus; Santa, Wesley; Carlson, Dave; Jensen, Randy; Stanslaski, Scott; Helfenstine, Alan; Denison, Tim								A 5 mu W/Channel Spectral Analysis IC for Chronic Bidirectional Brain-Machine Interfaces								IEEE JOURNAL OF SOLID-STATE CIRCUITS				43	12			3006	3024		10.1109/JSSC.2008.2006460			DEC 2008	2008						IEEE International Solid-State Circuits Conference (ISSCC)IEEE International Solid-State Circuits Conference (ISSCC)	FEB 03-07, 2008FEB 03-07, 2008	IEEEIEEE	San Francisco, CASan Francisco, CA									0018-9200			WOS:000261801800038		
J	Debener, S; Beauducel, A; Nessler, D; Brocke, B; Heilemann, H; Kayser, J					Kayser, Jurgen/0000-0001-5309-1573			Is resting anterior EEG alpha asymmetry a trait marker for depression?								NEUROPSYCHOBIOLOGY				41	1			31	37		10.1159/000026630			2000	2000						Symposium on Traits as Dispositions for PsychopathologySymposium on Traits as Dispositions for Psychopathology	SEP 27-OCT 01, 1998SEP 27-OCT 01, 1998		DRESDEN, GERMANYDRESDEN, GERMANY									0302-282X			WOS:000085014800003	10629433	
J	Denison, Tim; Consoer, Kelly; Santa, Wesley; Avestruz, Al-Thaddeus; Cooley, John; Kelly, Andy								A 2 mu W 100 nV/rtHz chopper-stabilized instrumentation amplifier for chronic measurement of neural field potentials								IEEE JOURNAL OF SOLID-STATE CIRCUITS				42	12			2934	2945		10.1109/JSSC.2007.908664			DEC 2007	2007						IEEE International Solid-State Circuits ConferenceIEEE International Solid-State Circuits Conference	FEB, 2007FEB, 2007	IEEEIEEE	San Francisco, CASan Francisco, CA									0018-9200			WOS:000251292000030		
S	Dozio, Roberta; Baba, Adeshina; Assambo, Cedric; Burke, Martin J.			IEEE					Time based measurement of the impedance of the skin-electrode interface for dry electrode ECG recording								2007 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-16		PROCEEDINGS OF ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY						5001	5004		10.1109/IEMBS.2007.4353463			2007	2007						29th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society29th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society	AUG 22-26, 2007AUG 22-26, 2007	IEEE Engn Med & Biol SocIEEE Engn Med & Biol Soc	Lyon, FRANCELyon, FRANCE									1094-687X		978-1-4244-0787-3	WOS:000253467003305		
J	GOBET, CA; KNOB, A								NOISE GENERATED IN SWITCHED CAPACITOR NETWORKS								ELECTRONICS LETTERS				16	19			734	735		10.1049/el:19800522			1980	1980																		0013-5194			WOS:A1980KL46800011		
J	GOTMAN, J; IVES, JR; GLOOR, P								FREQUENCY CONTENT OF EEG AND EMG AT SEIZURE ONSET - POSSIBILITY OF REMOVAL OF EMG ARTIFACT BY DIGITAL FILTERING								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				52	6			626	639		10.1016/0013-4694(81)91437-1			1981	1981																		0013-4694			WOS:A1981MY71600012	6172262	
J	Halpern, Casey H.; Samadani, Uzma; Litt, Brian; Jaggi, Jurg L.; Baltuch, Gordon H.								Deep brain stimulation for epilepsy								NEUROTHERAPEUTICS				5	1			59	67		10.1016/j.nurt.2007.10.065			JAN 2008	2008																		1933-7213			WOS:000252532300007	18164484	
J	Harrison, RR; Charles, C				Marion-Poll, Frederic/D-8882-2011	Marion-Poll, Frederic/0000-0001-6824-0180			A low-power low-noise CMOS amplifier for neural recording applications								IEEE JOURNAL OF SOLID-STATE CIRCUITS				38	6			958	965		10.1009/JSSC.2003.811979			JUN 2003	2003																		0018-9200			WOS:000183267800013		
J	Kamousi, B; Liu, ZM; He, B								Classification of motor imagery tasks for brain-computer interface applications by means of two equivalent dipoles analysis								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				13	2			166	171		10.1109/TNSRE.2005.847386			JUN 2005	2005																		1534-4320	1558-0210		WOS:000229850800009	16003895	
J	Nobili, L; Besset, A; Ferrillo, F; Rosadini, G; Schiavi, G; Billiard, M					Nobili, Lino/0000-0001-9317-5405			Dynamics of slow wave activity in narcoleptic patients under bed rest conditions								ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY				95	6			414	425		10.1016/0013-4694(95)00138-7			DEC 1995	1995																		0013-4694			WOS:A1995TN66600003	8536570	
