PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Batista, GEAPA; Monard, MC				Batista, Gustavo/E-9847-2011; Monard, Maria/F-4835-2011	Monard, Maria/0000-0001-6004-7407			An analysis of four missing data treatment methods for supervised learning								APPLIED ARTIFICIAL INTELLIGENCE				17	5-6			519	533		10.1080/08839510390219309			MAY-JUN 2003	2003																		0883-9514			WOS:000183187600011		
J	Brodley, CE; Friedl, MA								Identifying mislabeled training data								JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH				11				131	167					1999	1999																		1076-9757			WOS:000082134800001		
B	Brodley, CE; Friedl, MA			AMER ASSOC ARTIFICIAL INTELLIGENCE; AMER ASSOC ARTIFICIAL INTELLIGENCE					Identifying and eliminating mislabeled training instances								PROCEEDINGS OF THE THIRTEENTH NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND THE EIGHTH INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE CONFERENCE, VOLS 1 AND 2								799	805					1996	1996						13th National Conference on Artificial Intelligence (AAAI 96) / 8th Conference on Innovative Applications of Artificial Intelligence (IAAI 96)13th National Conference on Artificial Intelligence (AAAI 96) / 8th Conference on Innovative Applications of Artificial Intelligence (IAAI 96)	AUG 04-08, 1996AUG 04-08, 1996	Amer Assoc Artificial IntelligenceAmer Assoc Artificial Intelligence	PORTLAND, ORPORTLAND, OR											0-262-51091-X	WOS:000082323300119		
S	Bruha, I						Hacid, MS; Ras, ZW; Zighed, DA; Kodratoff, Y		Unknown attribute values processing by meta-learner								FOUNDATIONS OF INTELLIGENT SYSTEMS, PROCEEDINGS		LECTURE NOTES IN ARTIFICIAL INTELLIGENCE		2366				451	461					2002	2002						13th International Symposium on Methodologies for Intelligent Systems (ISMIS 2002)13th International Symposium on Methodologies for Intelligent Systems (ISMIS 2002)	JUN 27-29, 2002JUN 27-29, 2002	Univ Claude Bernard Lyon 1; Univ Lumiere Lyon 2; Inst Natl Sci Appl LyonUniv Claude Bernard Lyon 1; Univ Lumiere Lyon 2; Inst Natl Sci Appl Lyon	LYON, FRANCELYON, FRANCE									0302-9743		3-540-43785-1	WOS:000180978500049		
J	Bruha, I; Franek, F								Comparison of various routines for unknown attribute value processing: The covering paradigm								INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE				10	8			939	955		10.1142/S0218001496000530			DEC 1996	1996																		0218-0014			WOS:A1996WW14300004		
J	CENDROWSKA, J								PRISM - AN ALGORITHM FOR INDUCING MODULAR RULES								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				27	4			349	370		10.1016/S0020-7373(87)80003-2			OCT 1987	1987																		0020-7373			WOS:A1987N116700003		
J	CLARK, AJL; LAVENDER, PM; BESSER, GM; REES, LH								PRO-OPIOMELANOCORTIN MESSENGER-RNA SIZE HETEROGENEITY IN ACTH-DEPENDENT CUSHINGS-SYNDROME								JOURNAL OF MOLECULAR ENDOCRINOLOGY				2	1			3	9					JAN 1989	1989																		0952-5041			WOS:A1989R878200001	2765113	
J	DAVE, RN					Dave, Rajesh/0000-0001-7706-2259			CHARACTERIZATION AND DETECTION OF NOISE IN CLUSTERING								PATTERN RECOGNITION LETTERS				12	11			657	664		10.1016/0167-8655(91)90002-4			NOV 1991	1991																		0167-8655			WOS:A1991GT01800002		
J	Freitas, AA				Freitas, Alex/H-1249-2011				Understanding the crucial role of attribute interaction in data mining								ARTIFICIAL INTELLIGENCE REVIEW				16	3			177	199		10.1023/A:1011996210207			NOV 2001	2001																		0269-2821	1573-7462		WOS:000171139500001		
J	Gamberger, D; Lavrac, N; Dzeroski, S				Gamberger, Dragan/J-3752-2012				Noise detection and elimination in data preprocessing: Experiments in medical domains								APPLIED ARTIFICIAL INTELLIGENCE				14	2			205	223		10.1080/088395100117124			FEB 2000	2000																		0883-9514	1087-6545		WOS:000085532200003		
J	Hickey, RJ								Noise modelling and evaluating learning from examples								ARTIFICIAL INTELLIGENCE				82	1-2			157	179		10.1016/0004-3702(94)00094-8			APR 1996	1996																		0004-3702			WOS:A1996UL36400006		
