PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bickel, PJ; Gotze, F; vanZwet, WR				Gotze, Friedrich/E-9676-2011	Gotze, Friedrich/0000-0003-4671-3447			Resampling fewer than n observations: Gains, losses, and remedies for losses								STATISTICA SINICA				7	1			1	31					JAN 1997	1997																		1017-0405			WOS:A1997WF57100001		
J	Braun, JV; Muller, HG								Statistical methods for DNA sequence segmentation								STATISTICAL SCIENCE				13	2			142	162					MAY 1998	1998																		0883-4237			WOS:000074917200005		
J	BRILLINGER, DR								TREND ANALYSIS - BINARY-VALUED AND POINT CASES								STOCHASTIC HYDROLOGY AND HYDRAULICS				9	3			207	213		10.1007/BF01581719			SEP 1995	1995																		0931-1955			WOS:A1995RW25500002		
J	EFRON, B								1977 RIETZ LECTURE - BOOTSTRAP METHODS - ANOTHER LOOK AT THE JACKKNIFE								ANNALS OF STATISTICS				7	1			1	26		10.1214/aos/1176344552			1979	1979																		0090-5364			WOS:A1979GL00300001		
J	FEDER, M; MERHAV, N; GUTMAN, M								UNIVERSAL PREDICTION OF INDIVIDUAL SEQUENCES								IEEE TRANSACTIONS ON INFORMATION THEORY				38	4			1258	1270		10.1109/18.144706			JUL 1992	1992																		0018-9448			WOS:A1992JB89600007		
J	KUNSCH, HR								THE JACKKNIFE AND THE BOOTSTRAP FOR GENERAL STATIONARY OBSERVATIONS								ANNALS OF STATISTICS				17	3			1217	1241		10.1214/aos/1176347265			SEP 1989	1989																		0090-5364			WOS:A1989AV32100015		
J	PRUM, B; RODOLPHE, F; DETURCKHEIM, E								FINDING WORDS WITH UNEXPECTED FREQUENCIES IN DEOXYRIBONUCLEIC-ACID SEQUENCES								JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL				57	1			205	220					1995	1995																		0035-9246			WOS:A1995QE45300011		
J	RAFTERY, A; TAVARE, S								ESTIMATION AND MODELING REPEATED PATTERNS IN HIGH-ORDER MARKOV-CHAINS WITH THE MIXTURE TRANSITION DISTRIBUTION MODEL								APPLIED STATISTICS-JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C				43	1			179	199		10.2307/2986120			1994	1994																		0035-9254			WOS:A1994MV58500009		
J	RAJARSHI, MB								BOOTSTRAP IN MARKOV-SEQUENCES BASED ON ESTIMATES OF TRANSITION DENSITY								ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS				42	2			253	268		10.1007/BF00050835			JUN 1990	1990																		0020-3157			WOS:A1990DM84700003		
J	RISSANEN, J								COMPLEXITY OF STRINGS IN THE CLASS OF MARKOV SOURCES								IEEE TRANSACTIONS ON INFORMATION THEORY				32	4			526	532		10.1109/TIT.1986.1057210			JUL 1986	1986																		0018-9448			WOS:A1986D499600007		
J	RISSANEN, J								A UNIVERSAL DATA-COMPRESSION SYSTEM								IEEE TRANSACTIONS ON INFORMATION THEORY				29	5			656	664		10.1109/TIT.1983.1056741			1983	1983																		0018-9448			WOS:A1983RG90600003		
J	RITOV, Y; BICKEL, PJ								ACHIEVING INFORMATION BOUNDS IN NONPARAMETRIC AND SEMIPARAMETRIC MODELS								ANNALS OF STATISTICS				18	2			925	938		10.1214/aos/1176347633			JUN 1990	1990																		0090-5364			WOS:A1990DP71200032		
J	WEINBERGER, MJ; RISSANEN, JJ; FEDER, M								A UNIVERSAL FINITE MEMORY SOURCE								IEEE TRANSACTIONS ON INFORMATION THEORY				41	3			643	652		10.1109/18.382011			MAY 1995	1995						IEEE International Symposium on Information TheoryIEEE International Symposium on Information Theory	JAN 17-23, 1993JAN 17-23, 1993	IEEEIEEE	SAN ANTONIO, TXSAN ANTONIO, TX									0018-9448			WOS:A1995QW24800003		
J	WEINBERGER, MJ; LEMPEL, A; ZIV, J								A SEQUENTIAL ALGORITHM FOR THE UNIVERSAL CODING OF FINITE MEMORY SOURCES								IEEE TRANSACTIONS ON INFORMATION THEORY				38	3			1002	1014		10.1109/18.135641			MAY 1992	1992																		0018-9448			WOS:A1992HR45300007		
J	WEINBERGER, MJ; FEDER, M								PREDICTIVE STOCHASTIC COMPLEXITY AND MODEL ESTIMATION FOR FINITE-STATE PROCESSES								JOURNAL OF STATISTICAL PLANNING AND INFERENCE				39	3			353	372		10.1016/0378-3758(94)90092-2			MAY 1994	1994																		0378-3758			WOS:A1994NH88500001		
J	WITHERS, CS					Withers, Christopher S/0000-0003-0694-1883			CORRECTION								ZEITSCHRIFT FUR WAHRSCHEINLICHKEITSTHEORIE UND VERWANDTE GEBIETE				63	4			555	555		10.1007/BF00533729			1983	1983																		0044-3719			WOS:A1983QY92900012		
J	WITHERS, CS					Withers, Christopher S/0000-0003-0694-1883			CENTRAL LIMIT-THEOREMS FOR DEPENDENT-VARIABLES .1.								ZEITSCHRIFT FUR WAHRSCHEINLICHKEITSTHEORIE UND VERWANDTE GEBIETE				57	4			509	534		10.1007/BF01025872			1981	1981																		0044-3719			WOS:A1981MJ08100006		
