PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	AKAIKE, H								NEW LOOK AT STATISTICAL-MODEL IDENTIFICATION								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				AC19	6			716	723		10.1109/TAC.1974.1100705			1974	1974																		0018-9286	1558-2523		WOS:A1974U921700011		
J	Amari, S; Murata, N; Muller, KR; Finke, M; Yang, HH				Murata, Noboru/J-3345-2012; Muller, Klaus/C-3196-2013; Amari, Shun-ichi/A-5901-2016	Murata, Noboru/0000-0002-4258-6877; 			Asymptotic statistical theory of overtraining and cross-validation								IEEE TRANSACTIONS ON NEURAL NETWORKS				8	5			985	996		10.1109/72.623200			SEP 1997	1997																		1045-9227	1941-0093		WOS:A1997XT98500002	18255701	
J	BELL, AJ; SEJNOWSKI, TJ								AN INFORMATION MAXIMIZATION APPROACH TO BLIND SEPARATION AND BLIND DECONVOLUTION								NEURAL COMPUTATION				7	6			1129	1159		10.1162/neco.1995.7.6.1129			NOV 1995	1995																		0899-7667			WOS:A1995RZ70200001	7584893	
J	Birbaumer, N								Brain-computer-interface research: Coming of age								CLINICAL NEUROPHYSIOLOGY				117	3			479	483		10.1016/j.clinph.2005.11.002			MAR 2006	2006																		1388-2457			WOS:000236567700001	16458595	
J	Blanchard, G; Kawanabe, M; Sugiyama, M; Spokoiny, V; Muller, KR				Muller, Klaus/C-3196-2013; Spokoiny, Vladimir/L-5441-2015	Spokoiny, Vladimir/0000-0002-2040-3427			In search of non-Gaussian components of a high-dimensional distribution								JOURNAL OF MACHINE LEARNING RESEARCH				7				247	282					FEB 2006	2006																		1532-4435			WOS:000236331700003		
S	Blankertz, B; Curio, G; Muller, KR						Dietterich, TG; Becker, S; Ghahramani, Z		Classifying single trial EEG: Towards brain computer interfacing								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 14, VOLS 1 AND 2		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		14				157	164					2002	2002						15th Annual Conference on Neural Information Processing Systems (NIPS)15th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 03-08, 2001DEC 03-08, 2001		VANCOUVER, CANADAVANCOUVER, CANADA									1049-5258		0-262-04208-8	WOS:000180520100020		
J	Blankertz, B; Muller, KR; Curio, G; Vaughan, TM; Schalk, G; Wolpaw, JR; Schlogl, A; Neuper, C; Pfurtscheller, G; Hinterberger, T; Schroder, M; Birbaumer, N				Muller, Klaus/C-3196-2013				The BCI competition 2003: Progress and perspectives in detection and discrimination of EEG single trials								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			1044	1051		10.1109/TBME.2004.826692			JUN 2004	2004																		0018-9294	1558-2531		WOS:000221578000024	15188876	
J	Blankertz, B; Muller, KR; Krusienski, DJ; Schalk, G; Wolpaw, JR; Schlogl, A; Pfurtscheller, G; Millan, JDR; Schroder, M; Birbaumer, N				Millan, Jose del R./F-1696-2011; Muller, Klaus/C-3196-2013	Millan, Jose del R./0000-0001-5819-1522; 			The BCI competition III: Validating alternative approaches to actual BCI problems								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				14	2			153	159		10.1109/TNSRE.2006.875642			JUN 2006	2006						3rd International Meeting on Brain-Computer Interface Technology3rd International Meeting on Brain-Computer Interface Technology	JUN, 2005JUN, 2005		Rensselaerville Inst, Rensselaerville, NYRensselaerville Inst, Rensselaerville, NY									1534-4320			WOS:000238394700008	16792282	
J	Blankertz, Benjamin; Tomioka, Ryota; Lemm, Steven; Kawanabe, Motoaki; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013; Magazine, Signal Processing/E-9947-2015				Optimizing spatial filters for robust EEG single-trial analysis								IEEE SIGNAL PROCESSING MAGAZINE				25	1			41	56		10.1109/MSP.200790.900,9			JAN 2008	2008																		1053-5888			WOS:000251906900008		
J	Blankertz, Benjamin; Dornhege, Guido; Lemm, Steven; Krauledat, Matthias; Curio, Gabriel; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				The Berlin brain-computer interface: Machine learning based detection of user specific brain states								JOURNAL OF UNIVERSAL COMPUTER SCIENCE				12	6			581	607					2006	2006						2nd Japanese-German Frontiers of Science Symposium (JaGFoS)2nd Japanese-German Frontiers of Science Symposium (JaGFoS)	NOV, 2005NOV, 2005		Shonan, JAPANShonan, JAPAN									0948-695X			WOS:000239790000002		
J	Blankertz, Benjamin; Lemm, Steven; Treder, Matthias; Haufe, Stefan; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				Single-trial analysis and classification of ERP components - A tutorial								NEUROIMAGE				56	2	SI		814	825		10.1016/j.neuroimage.2010.06.048			MAY 15 2011	2011																		1053-8119			WOS:000290081900040	20600976	
J	Blankertz, Benjamin; Dornhege, Guido; Krauledat, Matthias; Mueller, Klaus-Robert; Curio, Gabriel				Muller, Klaus/C-3196-2013	Blankertz, Benjamin/0000-0002-2437-4846			The non-invasive Berlin Brain-Computer Interface: Fast acquisition of effective performance in untrained subjects								NEUROIMAGE				37	2			539	550		10.1016/j.neuroimage.2007.01.051			AUG 15 2007	2007																		1053-8119			WOS:000248585400017	17475513	
J	Braun, Mikio L.; Buhmann, Joachim M.; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				On Relevant Dimensions in Kernel Feature Spaces								JOURNAL OF MACHINE LEARNING RESEARCH				9				1875	1908					AUG 2008	2008																		1532-4435			WOS:000262636800010		
J	BREIMAN, L; SPECTOR, P								SUBMODEL SELECTION AND EVALUATION IN REGRESSION - THE X-RANDOM CASE								INTERNATIONAL STATISTICAL REVIEW				60	3			291	319		10.2307/1403680			DEC 1992	1992																		0306-7734			WOS:A1992KC62300004		
J	Brunner, Clemens; Scherer, Reinhold; Graimann, Bernhard; Supp, Gemot; Pfurtscheller, Gert					Scherer, Reinhold/0000-0003-3407-9709			Online control of a brain-computer interface using phase synchronization								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				53	12			2501	2506		10.1109/TBME.2006.881775			DEC 2006	2006																		0018-9294			WOS:000242363400010	17153207	
J	CARDOSO, JF; SOULOUMIAC, A								BLIND BEAMFORMING FOR NON-GAUSSIAN SIGNALS								IEE PROCEEDINGS-F RADAR AND SIGNAL PROCESSING				140	6			362	370					DEC 1993	1993																		0956-375X			WOS:A1993MR17800005		
J	COMON, P								INDEPENDENT COMPONENT ANALYSIS, A NEW CONCEPT								SIGNAL PROCESSING				36	3			287	314		10.1016/0165-1684(94)90029-9			APR 1994	1994																		0165-1684			WOS:A1994NG53800005		
J	COX, DD; OSULLIVAN, F								ASYMPTOTIC ANALYSIS OF PENALIZED LIKELIHOOD AND RELATED ESTIMATORS								ANNALS OF STATISTICS				18	4			1676	1695		10.1214/aos/1176347872			DEC 1990	1990																		0090-5364			WOS:A1990EL12500008		
