PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Ambauen, R; Fischer, S; Bunke, H						Hancock, E; Vento, M		Graph edit distance with node splitting and merging, and its application to diatom identification								GRAPH BASED REPRESENTATIONS IN PATTERN RECOGNITION, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		2726				95	106					2003	2003						4th International Workshop on Graph Based Representations in Pattern Recognition4th International Workshop on Graph Based Representations in Pattern Recognition	JUN 30-JUL 02, 2003JUN 30-JUL 02, 2003	INt Assoc Pattern RecognitINt Assoc Pattern Recognit	YORK, ENGLANDYORK, ENGLAND									0302-9743		3-540-40452-X	WOS:000185510900009		
J	Berman, HM; Westbrook, J; Feng, Z; Gilliland, G; Bhat, TN; Weissig, H; Shindyalov, IN; Bourne, PE				Bourne, Philip/C-2073-2008; de Sousa, Miguel/A-3877-2009; Cheng, Yushao/E-6256-2011				The Protein Data Bank								NUCLEIC ACIDS RESEARCH				28	1			235	242		10.1093/nar/28.1.235			JAN 1 2000	2000																		0305-1048			WOS:000084896300069	10592235	
S	Boeres, MC; Ribeiro, CC; Bloch, I				Ribeiro, Celso/K-2571-2013		Martins, SL		A randomized heuristic for scene recognition by graph matching								EXPERIMENTAL AND EFFICIENT ALGORITHMS		LECTURE NOTES IN COMPUTER SCIENCE		3059				100	113					2004	2004						3rd International Workshop on Experimental and Efficient Algorithms3rd International Workshop on Experimental and Efficient Algorithms	MAY 25-28, 2004MAY 25-28, 2004		Angra dos Reis, BRAZILAngra dos Reis, BRAZIL									0302-9743		3-540-22067-4	WOS:000221775800008		
J	BOURGEOIS, F; LASSALLE, JC								EXTENSION OF MUNKRES ALGORITHM FOR ASSIGNMENT PROBLEM TO RECTANGULARMATRICES								COMMUNICATIONS OF THE ACM				14	12			802	+		10.1145/362919.362945			1971	1971																		0001-0782	1557-7317		WOS:A1971L030200009		
J	Bunke, H.; Allermann, G.								Inexact graph matching for structural pattern recognition								PATTERN RECOGNITION LETTERS				1	4			245	253		10.1016/0167-8655(83)90033-8			MAY 1983	1983																		0167-8655	1872-7344		WOS:000208884200009		
J	Conte, D; Foggia, P; Sansone, C; Vento, M					Sansone, Carlo/0000-0002-8176-6950; FOGGIA, PASQUALE/0000-0002-7096-1902			Thirty years of graph matching in pattern recognition								INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE				18	3			265	298		10.1142/S0218001404003228			MAY 2004	2004																		0218-0014	1793-6381		WOS:000221900700002		
J	Cross, ADJ; Wilson, RC; Hancock, ER				Hancock, Edwin/C-6071-2008	Hancock, Edwin/0000-0003-4496-2028			Inexact graph matching using genetic search								PATTERN RECOGNITION				30	6			953	970		10.1016/S0031-3203(96)00123-9			JUN 1997	1997																		0031-3203	1873-5142		WOS:A1997XC17300010		
S	Dickinson, PJ; Bunke, H; Dadej, A; Kraetzl, M						Hancock, E; Vento, M		On graphs with unique node labels								GRAPH BASED REPRESENTATIONS IN PATTERN RECOGNITION, PROCEEDINGS		LECTURE NOTES IN COMPUTER SCIENCE		2726				13	23					2003	2003						4th International Workshop on Graph Based Representations in Pattern Recognition4th International Workshop on Graph Based Representations in Pattern Recognition	JUN 30-JUL 02, 2003JUN 30-JUL 02, 2003	INt Assoc Pattern RecognitINt Assoc Pattern Recognit	YORK, ENGLANDYORK, ENGLAND									0302-9743		3-540-40452-X	WOS:000185510900002		
S	Dosch, Philippe; Valveny, Ernest				Valveny, Ernest/C-3585-2009	Valveny, Ernest/0000-0002-0368-9697	Liu, W; Llados, J		Report on the second symbol recognition contest								GRAPHICS RECOGNITION: TEN YEARS REVIEW AND FUTURE PERSPECTIVES		LECTURE NOTES IN COMPUTER SCIENCE		3926				381	397					2006	2006						6th International Workshop on Graphic Recognition6th International Workshop on Graphic Recognition	AUG 25-26, 2005AUG 25-26, 2005	City Univ Hong Kong; IAPR; K C Wong Educ Fdn; Hong Kong Web SocCity Univ Hong Kong; IAPR; K C Wong Educ Fdn; Hong Kong Web Soc	Hong Kong, PEOPLES R CHINAHong Kong, PEOPLES R CHINA									0302-9743		3-540-34711-9	WOS:000240036000035		
J	ESHERA, MA; FU, KS								A GRAPH DISTANCE MEASURE FOR IMAGE-ANALYSIS								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS				14	3			398	408					1984	1984																		0018-9472			WOS:A1984TD49000004		
