PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Adali, T; Bakal, B; Sonmez, MK; Fakory, R								NOx and CO prediction in fossil fuel plants by time delay neural networks								INTEGRATED COMPUTER-AIDED ENGINEERING				6	1			27	39					1999	1999																		1069-2509			WOS:000078594800004		
J	Adeli, H; Park, HS				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			Fully automated design of super-high-rise building structures by a hybrid AI model on a massively parallel machine								AI MAGAZINE				17	3			87	93					FAL 1996	1996																		0738-4602			WOS:A1996VJ67100009		
J	ADELI, H; HUNG, SL				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			AN ADAPTIVE CONJUGATE-GRADIENT LEARNING ALGORITHM FOR EFFICIENT TRAINING OF NEURAL NETWORKS								APPLIED MATHEMATICS AND COMPUTATION				62	1			81	102		10.1016/0096-3003(94)90134-1			APR 1994	1994																		0096-3003			WOS:A1994NN78800006		
J	Adeli, H; Ghosh-Dastidar, S; Dadmehr, N				Ghosh-Dastidar, Samanwoy/A-5232-2008; adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			Alzheimer's disease: Models of computation and analysis of EEGs								CLINICAL EEG AND NEUROSCIENCE				36	3			131	140					JUL 2005	2005																		1550-0594	2169-5202		WOS:000230850100001	16128148	
J	Adeli, H; Kim, H				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			Cost optimization of composite floors using neural dynamics model								COMMUNICATIONS IN NUMERICAL METHODS IN ENGINEERING				17	11			771	787		10.1002/cnm.448			NOV 2001	2001																		1069-8299			WOS:000172344700002		
J	Adeli, H				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			Neural networks in civil engineering: 1989-2000								COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING				16	2			126	142		10.1111/0885-9507.00219			MAR 2001	2001																		1093-9687			WOS:000166630000005		
J	Adeli, H; Samant, A				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			An adaptive conjugate gradient neural network-wavelet model for traffic incident detection								COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING				15	4			251	260		10.1111/0885-9507.00189			JUL 2000	2000																		1093-9687			WOS:000165309200002		
J	ADELI, H; PARK, HS				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			A NEURAL DYNAMICS MODEL FOR STRUCTURAL OPTIMIZATION - THEORY								COMPUTERS & STRUCTURES				57	3			383	390		10.1016/0045-7949(95)00048-L			NOV 1995	1995																		0045-7949			WOS:A1995RQ15900004		
J	ADELI, H; HUNG, SL				adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			A CONCURRENT ADAPTIVE CONJUGATE-GRADIENT LEARNING ALGORITHM ON MIMD SHARED-MEMORY MACHINES								INTERNATIONAL JOURNAL OF SUPERCOMPUTER APPLICATIONS AND HIGH PERFORMANCE COMPUTING				7	2			155	165		10.1177/109434209300700206			SUM 1993	1993																		1078-3482			WOS:A1993LX23200006		
J	Adeli, H; Ghosh-Dastidar, S; Dadmehr, N				Ghosh-Dastidar, Samanwoy/A-5232-2008; adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453			Alzheimer's disease and models of computation: Imaging, classification, and neural models								JOURNAL OF ALZHEIMERS DISEASE				7	3			187	199					JUN 2005	2005																		1387-2877	1875-8908		WOS:000231159400001	16006662	
