PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Adenso-Diaz, B; Laguna, M					Adenso-Diaz, Belarmino/0000-0002-6519-9810			Fine-tuning of algorithms using fractional experimental designs and local search								OPERATIONS RESEARCH				54	1			99	114		10.1287/opre.1050.0243			JAN-FEB 2006	2006																		0030-364X			WOS:000235596200009		
J	Bai, R.; Burke, E. K.; Kendall, G.				Kendall, Graham/B-8249-2008; Bai, Ruibin/D-6027-2011	Kendall, Graham/0000-0003-2006-5103; Bai, Ruibin/0000-0003-1722-568X			Heuristic, meta-heuristic and hyper-heuristic approaches for fresh produce inventory control and shelf space allocation								JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY				59	10			1387	1397		10.1057/palgrave.jors.2602463			OCT 2008	2008																		0160-5682			WOS:000259198900010		
J	Bai, Ruibin; Blazewicz, Jacek; Burke, Edmund K.; Kendall, Graham; McCollum, Barry				Kendall, Graham/B-8249-2008; Blazewicz, Jacek/L-5597-2014; Bai, Ruibin/D-6027-2011	Kendall, Graham/0000-0003-2006-5103; Blazewicz, Jacek/0000-0001-8326-1094; Bai, Ruibin/0000-0003-1722-568X			A simulated annealing hyper-heuristic methodology for flexible decision support								4OR-A QUARTERLY JOURNAL OF OPERATIONS RESEARCH				10	1			43	66		10.1007/s10288-011-0182-8			MAR 2012	2012																		1619-4500			WOS:000304608100004		
J	Bai, Ruibin; Kendall, Graham				Kendall, Graham/B-8249-2008; Bai, Ruibin/D-6027-2011	Kendall, Graham/0000-0003-2006-5103; Bai, Ruibin/0000-0003-1722-568X			A model for fresh produce shelf-space allocation and inventory management with freshness-condition-dependent demand								INFORMS JOURNAL ON COMPUTING				20	1			78	85		10.1287/ijoc.1070.0219			WIN 2008	2008																		1091-9856			WOS:000254140400008		
S	Battiti, Roberto; Brunato, Mauro; Mascia, Franco								Reactive Search and Intelligent Optimization								REACTIVE SEARCH AND INTELLIGENT OPTIMIZATION		Operations Research Computer Science Interfaces		45				1	+		10.1007/978-0-387-09624-7			2009	2009																		1387-666X		978-0-387-09624-7; 978-0-387-09623-0	WOS:000267156900001		
S	Berberoglu, Argun; Uyar, A. Sima				Uyar, A. Sima/C-7702-2009	Uyar, A. Sima/0000-0003-1440-3831	DiChio, C; Brabazon, A; DiCaro, GA; Drechsler, R; Farooq, M; Grahl, J; Greenfield, G; Prins, C; Romero, J; Squillero, G; Tarantino, E; Tettamanzi, AGB; Urquhart, N; Uyar, AS		Experimental Comparison of Selection Hyper-heuristics for the Short-Term Electrical Power Generation Scheduling Problem								APPLICATIONS OF EVOLUTIONARY COMPUTATION, PT II		Lecture Notes in Computer Science		6625				444	+					2011	2011						Conference on EvoApplications 2011: EvoCOMPLEX, EvoGAMES, EvoIASP, EvoINTELLIGENCE, EvoNUM, AND EvoSTOCConference on EvoApplications 2011: EvoCOMPLEX, EvoGAMES, EvoIASP, EvoINTELLIGENCE, EvoNUM, AND EvoSTOC	APR 27-29, 2011APR 27-29, 2011	Univ Torino, Sch Biotechnol & Mol Biotechnol Ctr; Human Genet Fdn Torino; Museum Human Anatomy; Museum Criminal Anthropol; Edinburgh Napier Univ, Ctr Emergent CompUniv Torino, Sch Biotechnol & Mol Biotechnol Ctr; Human Genet Fdn Torino; Museum Human Anatomy; Museum Criminal Anthropol; Edinburgh Napier Univ, Ctr Emergent Comp	Torino, ITALYTorino, ITALY									0302-9743		978-3-642-20519-4	WOS:000302388200045		
S	Berberoglu, Argun; Uyar, A. Sima				Uyar, A. Sima/C-7702-2009	Uyar, A. Sima/0000-0003-1440-3831	DiChio, C; Brabazon, A; DiCaro, GA; Ebner, M; Farooq, M; Fink, A; Grahl, J; Greenfield, G; Machado, P; ONeill, M; Tarantino, E; Urquhart, N		A Hyper-Heuristic Approach for the Unit Commitment Problem								APPLICATIONS OF EVOLUTIONARY COMPUTATION, PT II, PROCEEDINGS		Lecture Notes in Computer Science		6025				121	+					2010	2010						Evo Applications 2010 ConferenceEvo Applications 2010 Conference	APR 07-09, 2010APR 07-09, 2010	Istanbul Tech Univ; Microsoft Turkey; Sci & Technol Res Council Turkey; Edinburgh Napier Univ, Ctr Emergent CompIstanbul Tech Univ; Microsoft Turkey; Sci & Technol Res Council Turkey; Edinburgh Napier Univ, Ctr Emergent Comp	Istanbul, TURKEYIstanbul, TURKEY									0302-9743		978-3-642-12241-5	WOS:000280403600013		
J	Bhanu, S. Mary Saira; Gopalan, N. P.								A Hyper-heuristic approach for efficient resource scheduling in grid								INTERNATIONAL JOURNAL OF COMPUTERS COMMUNICATIONS & CONTROL				3	3			249	258					2008	2008																		1841-9836			WOS:000257275300003		
J	Blazewicz, Jacek; Burke, Edmund K.; Kendall, Graham; Mruczkiewicz, Wojciech; Oguz, Ceyda; Swiercz, Aleksandra				Oguz, Ceyda/F-5158-2011; Swiercz, Aleksandra/K-6507-2014; Blazewicz, Jacek/L-5597-2014	Oguz, Ceyda/0000-0003-0994-1758; Blazewicz, Jacek/0000-0001-8326-1094; Kendall, Graham/0000-0003-2006-5103			A hyper-heuristic approach to sequencing by hybridization of DNA sequences								ANNALS OF OPERATIONS RESEARCH				207	1			27	41		10.1007/s10479-011-0927-y			AUG 2013	2013																		0254-5330			WOS:000321869500003		
B	Burke, E; Kendall, G; Silva, DL; O'Brien, R; Soubeiga, E			IEEE	Kendall, Graham/B-8249-2008	Kendall, Graham/0000-0003-2006-5103; Landa-Silva, Dario/0000-0002-9499-6827			An ant algorithm hyperheuristic for the project presentation scheduling problem								2005 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION, VOLS 1-3, PROCEEDINGS		IEEE Congress on Evolutionary Computation						2263	2270					2005	2005						IEEE Congress on Evolutionary ComputationIEEE Congress on Evolutionary Computation	SEP 02-05, 2005SEP 02-05, 2005	IEEE; IEEE Computat Intelligence Soc; IEE; Evolut Programming SocIEEE; IEEE Computat Intelligence Soc; IEE; Evolut Programming Soc	Edinburgh, SCOTLANDEdinburgh, SCOTLAND											0-7803-9363-5	WOS:000232173100301		
