PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Akusok, Anton; Lendasse, Amaury; Corona, Francesco; Nian, Rui; Miche, Yoan				Corona, Francesco/G-3412-2013	Corona, Francesco/0000-0002-3615-1359			ELMVIS: A Nonlinear Visualization Technique Using Random Permutations and ELMs								IEEE INTELLIGENT SYSTEMS				28	6			41	46					NOV-DEC 2013	2013																		1541-1672	1941-1294		WOS:000331460500009		
J	Bai, Zuo; Huang, Guang-Bin; Wang, Danwei; Wang, Han; Westover, M. Brandon				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Sparse Extreme Learning Machine for Classification								IEEE TRANSACTIONS ON CYBERNETICS				44	10			1858	1870		10.1109/TCYB.2014.2298235			OCT 2014	2014																		2168-2267	2168-2275		WOS:000342228100013	25222727	
J	Barak, Omri; Rigotti, Mattia; Fusi, Stefano				Fusi, Stefano/E-9109-2011	Fusi, Stefano/0000-0002-3035-6652; Rigotti, Mattia/0000-0001-6466-2810; Barak, Omri/0000-0002-7894-6344			The Sparseness of Mixed Selectivity Neurons Controls the Generalization-Discrimination Trade-Off								JOURNAL OF NEUROSCIENCE				33	9			3844	3856		10.1523/JNEUROSCI.2753-12.2013			FEB 27 2013	2013																		0270-6474			WOS:000315588000013	23447596	
J	Bartlett, PL					Bartlett, Peter/0000-0002-8760-3140			The sample complexity of pattern classification with neural networks: The size of the weights is more important than the size of the network								IEEE TRANSACTIONS ON INFORMATION THEORY				44	2			525	536		10.1109/18.661502			MAR 1998	1998						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, COLORADODENVER, COLORADO									0018-9448			WOS:000072248600008		
J	BLOCK, HD								PERCEPTRON - A MODEL FOR BRAIN FUNCTIONING .1.								REVIEWS OF MODERN PHYSICS				34	1			123	&		10.1103/RevModPhys.34.123			1962	1962																		0034-6861			WOS:A19622557C00002		
J	BLOCK, HD; KNIGHT, BW; ROSENBLATT, F								ANALYSIS OF A 4-LAYER SERIES-COUPLED PERCEPTRON .2.								REVIEWS OF MODERN PHYSICS				34	1			135	&		10.1103/RevModPhys.34.135			1962	1962																		0034-6861			WOS:A19622557C00003		
J	Cho, Jin Seo; White, Halbert								Testing correct model specification using extreme learning machines								NEUROCOMPUTING				74	16	SI		2552	2565		10.1016/j.neucom.2010.11.031			SEP 2011	2011																		0925-2312			WOS:000295106000018		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	CORWIN, EM; LOGAR, AM; OLDHAM, WJB								AN ITERATIVE METHOD FOR TRAINING MULTILAYER NETWORKS WITH THRESHOLD FUNCTIONS								IEEE TRANSACTIONS ON NEURAL NETWORKS				5	3			507	508		10.1109/72.286926			MAY 1994	1994																		1045-9227			WOS:A1994NR36000020	18267820	
J	DAUBECHIES, I								ORTHONORMAL BASES OF COMPACTLY SUPPORTED WAVELETS								COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS				41	7			909	996		10.1002/cpa.3160410705			OCT 1988	1988																		0010-3640			WOS:A1988Q390700004		
J	DAUBECHIES, I								THE WAVELET TRANSFORM, TIME-FREQUENCY LOCALIZATION AND SIGNAL ANALYSIS								IEEE TRANSACTIONS ON INFORMATION THEORY				36	5			961	1005		10.1109/18.57199			SEP 1990	1990																		0018-9448	1557-9654		WOS:A1990DV10300001		
J	Decherchi, Sergio; Gastaldo, Paolo; Leoncini, Alessio; Zunino, Rodolfo								Efficient Digital Implementation of Extreme Learning Machines for Classification								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS				59	8			496	500		10.1109/TCSII.2012.2204112			AUG 2012	2012																		1549-7747	1558-3791		WOS:000307842500008		
J	Eliasmith, Chris; Stewart, Terrence C.; Choo, Xuan; Bekolay, Trevor; DeWolf, Travis; Tang, Charlie; Rasmussen, Daniel					Bekolay, Trevor/0000-0001-5215-7999			A Large-Scale Model of the Functioning Brain								SCIENCE				338	6111			1202	1205		10.1126/science.1225266			NOV 30 2012	2012																		0036-8075			WOS:000311666200044	23197532	
J	Fernandez-Delgado, Manuel; Cernadas, Eva; Barro, Senen; Ribeiro, Jorge; Neves, Jose				NEVES, JOSE/M-4203-2013; Ribeiro, Jorge/N-8117-2015	NEVES, JOSE/0000-0002-8863-0351; Ribeiro, Jorge/0000-0003-1874-7340			Direct Kernel Perceptron (DKP): Ultra-fast kernel ELM-based classification with non-iterative closed-form weight calculation								NEURAL NETWORKS				50				60	71		10.1016/j.neunet.2013.11.002			FEB 2014	2014																		0893-6080	1879-2782		WOS:000330009800005	24287336	
J	Frenay, Benoit; Verleysen, Michel								Parameter-insensitive kernel in extreme learning for non-linear support vector regression								NEUROCOMPUTING				74	16	SI		2526	2531		10.1016/j.neucom.2010.11.037			SEP 2011	2011																		0925-2312			WOS:000295106000015		
J	Gastaldo, Paolo; Zunino, Rodolfo; Cambria, Erik; Decherchi, Sergio				Cambria, Erik/C-2103-2013	Cambria, Erik/0000-0002-3030-1280			Combining ELMs with Random Projections								IEEE INTELLIGENT SYSTEMS				28	6			46	48					NOV-DEC 2013	2013																		1541-1672	1941-1294		WOS:000331460500010		
J	He, Qing; Jin, Xin; Du, Changying; Zhuang, Fuzhen; Shi, Zhongzhi								Clustering in extreme learning machine feature space								NEUROCOMPUTING				128				88	95		10.1016/j.neucom.2012.12.063			MAR 27 2014	2014						International Workshop of Extreme Learning Machines (ELM)International Workshop of Extreme Learning Machines (ELM)	DEC 11-13, 2012DEC 11-13, 2012		Singapore, SINGAPORESingapore, SINGAPORE									0925-2312	1872-8286		WOS:000331851700011		
J	HOERL, AE; KENNARD, RW								RIDGE REGRESSION - BIASED ESTIMATION FOR NONORTHOGONAL PROBLEMS								TECHNOMETRICS				12	1			55	&					1970	1970																		0040-1706			WOS:A1970F898700005		
J	Huang, Gao; Song, Shiji; Gupta, Jatinder N. D.; Wu, Cheng								Semi-Supervised and Unsupervised Extreme Learning Machines								IEEE TRANSACTIONS ON CYBERNETICS				44	12			2405	2417		10.1109/TCYB.2014.2307349			DEC 2014	2014																		2168-2267	2168-2275		WOS:000345629000014	25415946	
S	Huang, GB; Zhu, QY; Siew, CK			ieee	Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Extreme learning machine: A new learning scheme of feedforward neural networks								2004 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-4, PROCEEDINGS		IEEE International Joint Conference on Neural Networks (IJCNN)						985	990					2004	2004						IEEE International Joint Conference on Neural Networks (IJCNN)IEEE International Joint Conference on Neural Networks (IJCNN)	JUL 25-29, 2004JUL 25-29, 2004	IEEE; IEEE Neural Networks Soc; Hungarian Acad Sci, Comp & Automat Res Inst; Katholieke Univ Leuven; Republic Hungary, Natl Commun & Informat CouncilIEEE; IEEE Neural Networks Soc; Hungarian Acad Sci, Comp & Automat Res Inst; Katholieke Univ Leuven; Republic Hungary, Natl Commun & Informat Council	Budapest, HUNGARYBudapest, HUNGARY									1098-7576		0-7803-8359-1	WOS:000224941900171		
J	Huang, GB; Zhu, QY; Mao, KZ; Siew, CK; Saratchandran, P; Sundararajan, N				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Can threshold networks be trained directly?								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS				53	3			187	191		10.1109/TCSII.2005.857540			MAR 2006	2006																		1057-7130			WOS:000236215200005		
J	Huang, Guang-Bin; Chen, Lei; Siew, Chee-Kheong				Huang, Guang-Bin/A-5035-2011; Siew, CK/A-5082-2011	Huang, Guang-Bin/0000-0002-2480-4965; 			Universal approximation using incremental constructive feedforward networks with random hidden nodes								IEEE TRANSACTIONS ON NEURAL NETWORKS				17	4			879	892		10.1109/TNN.2006.875977			JUL 2006	2006																		1045-9227			WOS:000238865200004	16856652	
J	Huang, Guang-Bin; Zhou, Hongming; Ding, Xiaojian; Zhang, Rui				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Extreme Learning Machine for Regression and Multiclass Classification								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS				42	2	SI		513	529		10.1109/TSMCB.2011.2168604			APR 2012	2012																		1083-4419	1941-0492		WOS:000302097000018	21984515	
J	Huang, Guang-Bin; Ding, Xiaojian; Zhou, Hongming				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Optimization method based extreme learning machine for classification								NEUROCOMPUTING				74	1-3	SI		155	163		10.1016/j.neucom.2010.02.019			DEC 2010	2010																		0925-2312			WOS:000285805800014		
J	Huang, Guang-Bin; Chen, Lei				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Enhanced random search based incremental extreme learning machine								NEUROCOMPUTING				71	16-18	SI		3460	3468		10.1016/j.neucom.2007.10.008			OCT 2008	2008																		0925-2312			WOS:000260066100047		
