PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Camps-Valls, G; Bruzzone, L				Camps-Valls, Gustavo/A-2532-2011; Bruzzone, Lorenzo/A-2076-2012	Camps-Valls, Gustavo/0000-0003-1683-2138; Bruzzone, Lorenzo/0000-0002-6036-459X			Kernel-based methods for hyperspectral image classification								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				43	6			1351	1362		10.1109/TGRS.2005.846154			JUN 2005	2005																		0196-2892	1558-0644		WOS:000229586900012		
J	Camps-Valls, G; Gomez-Chova, L; Calpe-Maravilla, J; Martin-Guerrero, JD; Soria-Olivas, E; Alonso-Chorda, L; Moreno, J				Martin-Guerrero, Jose/L-8146-2014; Gomez-Chova, Luis/M-7367-2015	Martin-Guerrero, Jose/0000-0001-9378-0285; Gomez-Chova, Luis/0000-0003-3924-1269; Soria Olivas, Emilio/0000-0002-9148-8405			Robust support vector method for hyperspectral data classification and knowledge discovery								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				42	7			1530	1542		10.1109/TGRS.2004.827262			JUL 2004	2004																		0196-2892	1558-0644		WOS:000222723400020		
J	CASTELLI, V; COVER, TM								ON THE EXPONENTIAL VALUE OF LABELED SAMPLES								PATTERN RECOGNITION LETTERS				16	1			105	111		10.1016/0167-8655(94)00074-D			JAN 1995	1995																		0167-8655			WOS:A1995QE08000014		
J	Chen, Wen-Shan; Yang, Chih-Cheng; Yen, I. -Chin; Lee, Long-Sheng; Lee, Kun-Jie; Yang, Hsiao-Chin; Chang, Hui-Cheng; Ota, Yoko; Lin, Chii-Wen; Lin, Wei-Hsiung; Shih, Tung-Sheng; Lu, Shih-Ting					Chen, Wen-Shan/0000-0002-2677-1562			Late Holocene paleoseismicity of the southern part of the Chelungpu fault in central Taiwan: Evidence from the Chushan excavation site								BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA				97	1	S		1	13		10.1785/0120050161			FEB 2007	2007																		0037-1106			WOS:000244197900001		
J	Chi, Mingmin; Feng, Rui; Bruzzone, Lorenzo				Bruzzone, Lorenzo/A-2076-2012	Bruzzone, Lorenzo/0000-0002-6036-459X			Classification of hyperspectral remote-sensing data with primal SVM for small-sized training dataset problem								ADVANCES IN SPACE RESEARCH				41	11			1793	1799		10.1016/j.asr.2008.02.012			2008	2008						COSPAR Meeting on Terrestrial Phenomena and Land Products From SpaceCOSPAR Meeting on Terrestrial Phenomena and Land Products From Space	JUL, 2006JUL, 2006		Beijing, PEOPLES R CHINABeijing, PEOPLES R CHINA									0273-1177	1879-1948		WOS:000256847100009		
J	Chini, Marco; Pacifici, Fabio; Emery, William J.; Pierdicca, Nazzareno; Del Frate, Fabio				Del Frate, Fabio/G-1413-2013	Emery, William/0000-0002-7598-9082			Comparing statistical and neural network methods applied to very high resolution satellite images showing changes in man-made structures at rocky flats								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				46	6			1812	1821		10.1109/TGRS.2008.916223			JUN 2008	2008																		0196-2892	1558-0644		WOS:000256056100025		
J	COHN, D; ATLAS, L; LADNER, R								IMPROVING GENERALIZATION WITH ACTIVE LEARNING								MACHINE LEARNING				15	2			201	221		10.1023/A:1022673506211			MAY 1994	1994																		0885-6125			WOS:A1994NU00100005		
J	Cohn, DA; Ghahramani, Z; Jordan, MI								Active learning with statistical models								JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH				4				129	145					1996	1996																		1076-9757	1943-5037		WOS:A1996UD02900001		
J	Ferecatu, Marin; Boujemaa, Nozha								Interactive remote-sensing image retrieval using active relevance feedback								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				45	4			818	826		10.1109/TGRS.2007.892007			APR 2007	2007																		0196-2892			WOS:000245566200004		
J	Foody, GM; Mathur, A								A relative evaluation of multiclass image classification by support vector machines								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				42	6			1335	1343		10.1109/TGRS.2004.827257			JUN 2004	2004																		0196-2892			WOS:000222129900022		
