PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	CHEN, JL; KUNDU, A								UNSUPERVISED TEXTURE SEGMENTATION USING MULTICHANNEL DECOMPOSITION AND HIDDEN MARKOV-MODELS								IEEE TRANSACTIONS ON IMAGE PROCESSING				4	5			603	619		10.1109/83.382495			MAY 1995	1995																		1057-7149			WOS:A1995QV84500007	18290010	
J	Chen, YQ; Nixon, MS; Thomas, DW					Nixon, Mark/0000-0002-9174-5934			On texture classification								INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE				28	7			669	682		10.1080/00207729708929427			JUL 1997	1997																		0020-7721			WOS:A1997XJ99900004		
J	COVER, TM								GEOMETRICAL AND STATISTICAL PROPERTIES OF SYSTEMS OF LINEAR INEQUALITIES WITH APPLICATIONS IN PATTERN RECOGNITION								IEEE TRANSACTIONS ON ELECTRONIC COMPUTERS				EC14	3			326	&		10.1109/PGEC.1965.264136			1965	1965																		0367-7508			WOS:A19656659600002		
J	GREENSPAN, H; GOODMAN, R; CHELLAPPA, R; ANDERSON, CH								LEARNING TEXTURE-DISCRIMINATION RULES IN A MULTIRESOLUTION SYSTEM								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				16	9			894	901		10.1109/34.310685			SEP 1994	1994																		0162-8828			WOS:A1994PE80200005		
J	HARALICK, RM; SHANMUGAM, K; DINSTEIN, I					manickam, vijayabhama.M/0000-0001-9437-9477			TEXTURAL FEATURES FOR IMAGE CLASSIFICATION								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS				SMC3	6			610	621		10.1109/TSMC.1973.4309314			1973	1973																		0018-9472			WOS:A1973R799000012		
J	Jain, AK; Karu, K								Learning texture discrimination masks								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	2			195	205		10.1109/34.481543			FEB 1996	1996																		0162-8828			WOS:A1996TV66900009		
J	JAIN, AK; FARROKHNIA, F				anzhi, yue/A-8609-2012				UNSUPERVISED TEXTURE SEGMENTATION USING GABOR FILTERS								PATTERN RECOGNITION				24	12			1167	1186		10.1016/0031-3203(91)90143-S			1991	1991																		0031-3203			WOS:A1991GX32700004		
J	Lu, CS; Chung, PC; Chen, CF				anzhi, yue/A-8609-2012				Unsupervised texture segmentation via wavelet transform								PATTERN RECOGNITION				30	5			729	742		10.1016/S0031-3203(96)00116-1			MAY 1997	1997																		0031-3203			WOS:A1997WW79800006		
J	Mercer, J								Functions of positive and negative type, and their connection with the theory of intergral equations								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY OF LONDON SERIES A-CONTAINING PAPERS OF A MATHEMATICAL OR PHYSICAL CHARACTER				209				415	446		10.1098/rsta.1909.0016			OCT 1909	1909																		0264-3952			WOS:000201689500016		
J	MUHAMAD, AK; DERAVI, F				Deravi, Farzin/E-7190-2013	Deravi, Farzin/0000-0003-0885-437X			NEURAL NETWORKS FOR THE CLASSIFICATION OF IMAGE TEXTURE								ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE				7	4			381	393		10.1016/0952-1976(94)90004-3			AUG 1994	1994																		0952-1976			WOS:A1994PK87100004		
J	Randen, T; Husoy, JH								Filtering for texture classification: A comparative study								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				21	4			291	310		10.1109/34.761261			APR 1999	1999																		0162-8828	1939-3539		WOS:000079781200002		
J	Scholkopf, B; Sung, KK; Burges, CJC; Girosi, F; Niyogi, P; Poggio, T; Vapnik, V				Scholkopf, Bernhard/A-7570-2013				Comparing support vector machines with Gaussian kernels to radial basis function classifiers								IEEE TRANSACTIONS ON SIGNAL PROCESSING				45	11			2758	2765		10.1109/78.650102			NOV 1997	1997																		1053-587X	1941-0476		WOS:A1997YE90500014		
S	Yuille, AL; Coughlan, J; Zhu, SC; Wu, YN			IEEE; IEEE; IEEE					Order parameters for minimax entropy distributions: When does high level knowledge help?								IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS, VOL I		PROCEEDINGS - IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						558	565					2000	2000						IEEE Conference on Computer Vision and Pattern Recognition (CVPR 2000)IEEE Conference on Computer Vision and Pattern Recognition (CVPR 2000)	JUN 13-15, 2000JUN 13-15, 2000	IEEE Comp Soc; IEEE Comp Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE Comp Soc; IEEE Comp Soc, Tech Comm Pattern Anal & Machine Intelligence	HILTON HEAD ISL, SCHILTON HEAD ISL, SC									1063-6919		0-7695-0662-3	WOS:000088804500079		
