PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Andersen, MC; Watts, JM; Freilich, JE; Yool, SR; Wakefield, GI; McCauley, JF; Fahnestock, PB								Regression-tree modeling of desert tortoise habitat in the central Mojave Desert								ECOLOGICAL APPLICATIONS				10	3			890	900		10.2307/2641053			JUN 2000	2000																		1051-0761			WOS:000087506600022		
J	Anderson, RP; Martinez-Meyer, E				Martinez-Meyer, Enrique/B-1464-2008	Martinez-Meyer, Enrique/0000-0003-1184-9264			Modeling species' geographic distributions for preliminary conservation assessments: an implementation with the spiny pocket mice (Heteromys) of Ecuador								BIOLOGICAL CONSERVATION				116	2			167	179		10.1016/S0006-3207(03)00187-3			APR 2004	2004																		0006-3207	1873-2917		WOS:000188084200002		
J	Austin, Mike				Austin, Mike/G-2199-2010				Species distribution models and ecological theory: A critical assessment and some possible new approaches								ECOLOGICAL MODELLING				200	1-2			1	19		10.1016/j.ecolmodel.2006.07.005			JAN 10 2007	2007																		0304-3800			WOS:000243600800001		
J	Brosse, S; Lek, S; Townsend, CR								Abundance, diversity, and structure of freshwater invertebrates and fish communities: an artificial neural network approach								NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH				35	1			135	145					MAR 2001	2001																		0028-8330			WOS:000168517300010		
J	Chen, DG; Hargreaves, NB; Ware, DM; Liu, Y								A fuzzy logic model with genetic algorithm for analyzing fish stock-recruitment relationships								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				57	9			1878	1887		10.1139/cjfas-57-9-1878			SEP 2000	2000																		0706-652X			WOS:000089033700012		
J	Cho, Eungchun; Chon, Tae-Soo								Application of wavelet analysis to ecological data								ECOLOGICAL INFORMATICS				1	3			229	233		10.1016/j.ecoinf.2006.05.001			NOV 2006	2006						4th Conference of the International-Society-for-Ecological-Informatics4th Conference of the International-Society-for-Ecological-Informatics	OCT 24-28, 2004OCT 24-28, 2004	Int Soc Ecol InformatInt Soc Ecol Informat	Busan, SOUTH KOREABusan, SOUTH KOREA									1574-9541			WOS:000244894300003		
J	Clark, JS; Carpenter, SR; Barber, M; Collins, S; Dobson, A; Foley, JA; Lodge, DM; Pascual, M; Pielke, R; Pizer, W; Pringle, C; Reid, WV; Rose, KA; Sala, O; Schlesinger, WH; Wall, DH; Wear, D				Wall, Diana/F-5491-2011; Clark, James/G-6331-2011; Pringle, Catherine/I-1841-2012; Collins, Scott/P-7742-2014	Collins, Scott/0000-0002-0193-2892			Ecological forecasts: An emerging imperative								SCIENCE				293	5530			657	660		10.1126/science.293.5530.657			JUL 27 2001	2001																		0036-8075			WOS:000170204600045	11474103	
J	Cornuet, JM; Aulagnier, S; Lek, S; Franck, P; Solignac, M								Classifying individuals among infra-specific taxa microsatellite data and neural networks								COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES				319	12			1167	1177					DEC 1996	1996																		0764-4469			WOS:A1996WC75100015	9091187	
J	Cutler, D. Richard; Edwards, Thomas C., Jr.; Beard, Karen H.; Cutler, Adele; Hess, Kyle T.				Beard, Karen/B-7177-2011				Random forests for classification in ecology								ECOLOGY				88	11			2783	2792		10.1890/07-0539.1			NOV 2007	2007																		0012-9658			WOS:000251067900015	18051647	
J	DANGELO, DJ; HOWARD, LM; MEYER, JL; GREGORY, SV; ASHKENAS, LR								ECOLOGICAL USES FOR GENETIC ALGORITHMS - PREDICTING FISH DISTRIBUTIONS IN COMPLEX PHYSICAL HABITATS								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				52	9			1893	1908		10.1139/f95-782			SEP 1995	1995																		0706-652X			WOS:A1995TH58500008		
