PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Birbaumer, N; Kubler, A; Ghanayim, N; Hinterberger, T; Perelmouter, J; Kaiser, J; Iversen, I; Kotchoubey, B; Neumann, N; Flor, H					Flor, Herta/0000-0003-4809-5398			The thought translation device (TTD) for completely paralyzed patients								IEEE TRANSACTIONS ON REHABILITATION ENGINEERING				8	2			190	193		10.1109/86.847812			JUN 2000	2000																		1063-6528			WOS:000087976700007	10896183	
S	Blankertz, B; Curio, G; Muller, KR						Dietterich, TG; Becker, S; Ghahramani, Z		Classifying single trial EEG: Towards brain computer interfacing								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 14, VOLS 1 AND 2		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		14				157	164					2002	2002						15th Annual Conference on Neural Information Processing Systems (NIPS)15th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 03-08, 2001DEC 03-08, 2001		VANCOUVER, CANADAVANCOUVER, CANADA									1049-5258		0-262-04208-8	WOS:000180520100020		
J	Blankertz, B; Dornhege, G; Krauledat, M; Muller, KR; Kunzmann, V; Losch, F; Curio, G				Muller, Klaus/C-3196-2013				The Berlin brain-computer interface: EEG-based communication without subject training								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				14	2			147	152		10.1109/TNSRE.2006.875557			JUN 2006	2006						3rd International Meeting on Brain-Computer Interface Technology3rd International Meeting on Brain-Computer Interface Technology	JUN, 2005JUN, 2005		Rensselaerville Inst, Rensselaerville, NYRensselaerville Inst, Rensselaerville, NY									1534-4320			WOS:000238394700007	16792281	
J	Blankertz, B; Dornhege, G; Schafer, C; Krepki, R; Kohlmorgen, J; Muller, KR; Kunzmann, V; Losch, F; Curio, G				Muller, Klaus/C-3196-2013				Boosting bit rates and error detection for the classification of fast-paced motor commands based on single-trial EEG analysis								IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING				11	2			127	131		10.1109/TNSRE.2003.814456			JUN 2003	2003						2nd International Meeting on the Brain-Computer Interfaces for Communication and Control2nd International Meeting on the Brain-Computer Interfaces for Communication and Control	JUN, 2002JUN, 2002		RENSSELAERVILLE, NYRENSSELAERVILLE, NY									1534-4320	1558-0210		WOS:000184382700007	12899253	
J	Blankertz, Benjamin; Dornhege, Guido; Lemm, Steven; Krauledat, Matthias; Curio, Gabriel; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				The Berlin brain-computer interface: Machine learning based detection of user specific brain states								JOURNAL OF UNIVERSAL COMPUTER SCIENCE				12	6			581	607					2006	2006						2nd Japanese-German Frontiers of Science Symposium (JaGFoS)2nd Japanese-German Frontiers of Science Symposium (JaGFoS)	NOV, 2005NOV, 2005		Shonan, JAPANShonan, JAPAN									0948-695X			WOS:000239790000002		
J	Blankertz, Benjamin; Dornhege, Guido; Krauledat, Matthias; Mueller, Klaus-Robert; Curio, Gabriel				Muller, Klaus/C-3196-2013	Blankertz, Benjamin/0000-0002-2437-4846			The non-invasive Berlin Brain-Computer Interface: Fast acquisition of effective performance in untrained subjects								NEUROIMAGE				37	2			539	550		10.1016/j.neuroimage.2007.01.051			AUG 15 2007	2007																		1053-8119			WOS:000248585400017	17475513	
S	Blankertz, Benjamin; Krauledat, Matthias; Dornhege, Guido; Williamson, John; Murray-Smith, Roderick; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013		Stephanidis, C		A note on brain actuated spelling with the Berlin Brain-Computer Interface								UNIVERSAL ACCESS IN HUMAN-COMPUTER INTERACTION: AMBIENT INTERACTION, PT 2, PROCEEDINGS		Lecture Notes in Computer Science		4555				759	+					2007	2007						4th International Conference on Universal Access in Human-Computer Interaction held at the HCI International 20074th International Conference on Universal Access in Human-Computer Interaction held at the HCI International 2007	JUL 22-27, 2007JUL 22-27, 2007	ICS FORTH, Human Comp Interact LabICS FORTH, Human Comp Interact Lab	Beijing, PEOPLES R CHINABeijing, PEOPLES R CHINA									0302-9743		978-3-540-73280-8	WOS:000248235800083		
J	Curran, EA; Stokes, MJ				Stokes, Maria/G-2288-2011				Learning to control brain activity: A review of the production and control of EEG components for driving brain-computer interface (BCI) systems								BRAIN AND COGNITION				51	3			326	336		10.1016/0278-2626(03)00036-8			APR 2003	2003																		0278-2626			WOS:000182789400009	12727187	
J	Dornhege, G; Blankertz, B; Curio, G; Muller, KR				Muller, Klaus/C-3196-2013				Boosting bit rates in noninvasive EEG single-trial classifications by feature combination and multiclass paradigms								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				51	6			993	1002		10.1109/TBME.2004.827088			JUN 2004	2004																		0018-9294			WOS:000221578000018	15188870	
J	Dornhege, Guido; Blankertz, Benjamin; Krauledat, Matthias; Losch, Florian; Curio, Gabriel; Mueller, Klaus-Robert				Muller, Klaus/C-3196-2013				Combined optimization of spatial and temporal filters for improving brain-computer interfacing								IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING				53	11			2274	2281		10.1109/TBME.2006.883649			NOV 2006	2006																		0018-9294			WOS:000241536900017	17073333	
