PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Aukia, P; Kodialam, M; Koppol, PVN; Lakshman, TV; Sarin, H; Suter, B								RATES: A server for MPLS traffic engineering								IEEE NETWORK				14	2			34	41		10.1109/65.826370			MAR-APR 2000	2000																		0890-8044			WOS:000085930900007		
J	Caceres, R; Duffield, N; Feldmann, A; Friedmann, JD; Greenberg, A; Greer, R; Johnson, T; Kalmanek, CR; Krishnamurthy, B; Lavelle, D; Mishra, PP; Rexford, J; Ramakrishnan, KK; True, FD; van der Merwe, JE								Measurement and analysis of IP network usage and behavior								IEEE COMMUNICATIONS MAGAZINE				38	5			144	151		10.1109/35.841839			MAY 2000	2000																		0163-6804			WOS:000086893400022		
B	Cleveland, WS; Lin, D; Sun, DX			ACM; ACM					IP packet generation: Statistical models for TCP start times based on connection-rate superposition								PERFORMANCE EVALUATION REVIEW, SPECIAL ISSUE, VOL 28 NO 1, JUNE 2000: ACM SIGMETRICS '2000, PROCEEDINGS		ACM SIGMETRICS PERFORMANCE EVALUATION REVIEW, SPECIAL ISSUE		28	1			166	177		10.1145/339331.339413			2000	2000						International Conference on Measurement and Modeling of Computer Systems (ACM SIGMETRICS 2000)International Conference on Measurement and Modeling of Computer Systems (ACM SIGMETRICS 2000)	JUN 17-21, 2000JUN 17-21, 2000	ACM SIGMETRICSACM SIGMETRICS	SANTA CLARA, CASANTA CLARA, CA											1-58113-194-1	WOS:000088226100025		
J	Coates, M; Hero, AO; Nowak, R; Yu, B				Magazine, Signal Processing/E-9947-2015				Internet tomography								IEEE SIGNAL PROCESSING MAGAZINE				19	3			47	65		10.1109/79.998081			MAY 2002	2002																		1053-5888	1558-0792		WOS:000175080300006		
J	Gilbert, AC; Willinger, W; Feldmann, A								Scaling analysis of conservative cascades, with applications to network traffic								IEEE TRANSACTIONS ON INFORMATION THEORY				45	3			971	991		10.1109/18.761336			APR 1999	1999																		0018-9448			WOS:000079515700011		
J	Katzela, I; Schwartz, M								Schemes for fault identification in communication networks								IEEE-ACM TRANSACTIONS ON NETWORKING				3	6			753	764		10.1109/90.477721			DEC 1995	1995																		1063-6692			WOS:A1995TN38800014		
J	KIRBY, M; SIROVICH, L								APPLICATION OF THE KARHUNEN-LOEVE PROCEDURE FOR THE CHARACTERIZATION OF HUMAN FACES								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				12	1			103	108		10.1109/34.41390			JAN 1990	1990																		0162-8828	1939-3539		WOS:A1990CG24700012		
J	LELAND, WE; TAQQU, MS; WILLINGER, W; WILSON, DV								ON THE SELF-SIMILAR NATURE OF ETHERNET TRAFFIC (EXTENDED VERSION)								IEEE-ACM TRANSACTIONS ON NETWORKING				2	1			1	15		10.1109/90.282603			FEB 1994	1994																		1063-6692			WOS:A1994PU14700001		
J	MAXION, RA; FEATHER, FE								A CASE-STUDY OF ETHERNET ANOMALIES IN A DISTRIBUTED COMPUTING ENVIRONMENT								IEEE TRANSACTIONS ON RELIABILITY				39	4			433	443		10.1109/24.58721			OCT 1990	1990																		0018-9529			WOS:A1990EB79000005		
J	NORROS, I								A STORAGE MODEL WITH SELF-SIMILAR INPUT								QUEUEING SYSTEMS				16	3-4			387	396		10.1007/BF01158964			1994	1994																		0257-0130			WOS:A1994NY48600009		
