PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bousquet, O; Elisseeff, A								Stability and generalization								JOURNAL OF MACHINE LEARNING RESEARCH				2	3			499	526		10.1162/153244302760200704			SUM 2002	2002																		1532-4435			WOS:000178101500007		
J	Caponnetto, Andrea; Rakhlin, Alexander					CAPONNETTO, Andrea/0000-0002-6311-0667			Stability properties of empirical risk minimization over Donsker classes								JOURNAL OF MACHINE LEARNING RESEARCH				7				2565	2583					DEC 2006	2006																		1532-4435			WOS:000245390800001		
J	Catala, A; Angulo, C				Angulo, Cecilio/A-7953-2010	Angulo, Cecilio/0000-0001-9589-8199			A comparison between the Tikhonov and the Bayesian approaches to calculate regularisation matrices								NEURAL PROCESSING LETTERS				11	3			185	195		10.1023/A:1009607425536			JUN 2000	2000																		1370-4621			WOS:000088039900002		
J	Evgeniou, T; Pontil, M; Poggio, T								Regularization networks and support vector machines								ADVANCES IN COMPUTATIONAL MATHEMATICS				13	1			1	50		10.1023/A:1018946025316			2000	2000																		1019-7168			WOS:000085682400001		
J	Fierro, RD; Golub, GH; Hansen, PC; OLeary, DP								Regularization by truncated total least squares								SIAM JOURNAL ON SCIENTIFIC COMPUTING				18	4			1223	1241		10.1137/S1064827594263837			JUL 1997	1997																		1064-8275			WOS:A1997XG74200016		
J	GIROSI, F; JONES, M; POGGIO, T								REGULARIZATION THEORY AND NEURAL NETWORKS ARCHITECTURES								NEURAL COMPUTATION				7	2			219	269		10.1162/neco.1995.7.2.219			MAR 1995	1995																		0899-7667			WOS:A1995QL47200001		
J	Kim, KI; Franz, MO; Scholkopf, B				Scholkopf, Bernhard/A-7570-2013				Iterative kernel principal component analysis for image modeling								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				27	9			1351	1366					SEP 2005	2005																		0162-8828			WOS:000230463300001	16173181	
J	Kivinen, J; Smola, AJ; Williamson, RC								Online learning with kernels								IEEE TRANSACTIONS ON SIGNAL PROCESSING				52	8			2165	2176		10.1109/TSP.2004.830991			AUG 2004	2004																		1053-587X			WOS:000222760500003		
J	Micchelli, CA; Pontil, M								Learning the kernel function via regularization								JOURNAL OF MACHINE LEARNING RESEARCH				6				1099	1125					JUL 2005	2005																		1532-4435			WOS:000236329900004		
J	Neumaier, A								Solving ill-conditioned and singular linear systems: A tutorial on regularization								SIAM REVIEW				40	3			636	666		10.1137/S0036144597321909			SEP 1998	1998																		0036-1445			WOS:000075434700007		
J	Scholkopf, B; Smola, A; Muller, KR				Muller, Klaus/C-3196-2013; Scholkopf, Bernhard/A-7570-2013				Nonlinear component analysis as a kernel eigenvalue problem								NEURAL COMPUTATION				10	5			1299	1319		10.1162/089976698300017467			JUL 1 1998	1998																		0899-7667	1530-888X		WOS:000074957800014		
J	Smale, S; Yao, Y				Smale, Stephen/C-2908-2013				Online learning algorithms								FOUNDATIONS OF COMPUTATIONAL MATHEMATICS				6	2			145	170		10.1007/s10208-004-0160-z			MAY 2006	2006																		1615-3375			WOS:000238289600001		
