PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Berger, AL; DellaPietra, SA; DellaPietra, VJ								A maximum entropy approach to natural language processing								COMPUTATIONAL LINGUISTICS				22	1			39	71					MAR 1996	1996																		0891-2017			WOS:A1996UD41700002		
J	Bielza, C.; Li, G.; Larranaga, P.				Larranaga, Pedro/F-9293-2013; Bielza, Concha/F-9277-2013	Larranaga, Pedro/0000-0003-0652-9872; Bielza, Concha/0000-0001-7109-2668			Multi-dimensional classification with Bayesian networks								INTERNATIONAL JOURNAL OF APPROXIMATE REASONING				52	6			705	727		10.1016/j.ijar.2011.01.007			SEP 2011	2011																		0888-613X	1873-4731		WOS:000291137100003		
J	Borchani, Hanen; Bielza, Concha; Toro, Carlos; Larranaga, Pedro				Bielza, Concha/F-9277-2013; Larranaga, Pedro/F-9293-2013	Bielza, Concha/0000-0001-7109-2668; Larranaga, Pedro/0000-0003-0652-9872			Predicting human immunodeficiency virus inhibitors using multi-dimensional. Bayesian network classifiers								ARTIFICIAL INTELLIGENCE IN MEDICINE				57	3	SI		219	229		10.1016/j.artmed.2012.12.005			MAR 2013	2013																		0933-3657			WOS:000318838200006	23375464	
J	Boutell, MR; Luo, JB; Shen, XP; Brown, CM								Learning multi-label scene classification								PATTERN RECOGNITION				37	9			1757	1771		10.1016/j.patcog.2004.03.009			SEP 2004	2004																		0031-3203			WOS:000222701700001		
J	Brinker, Klaus; Huellermeier, Eyke						Veloso, MM		Case-based Multilabel Ranking								20TH INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE								702	707					2007	2007						20th International Joint Conference on Artificial Intelligence20th International Joint Conference on Artificial Intelligence	JAN 06-12, 2007JAN 06-12, 2007		Hyderabad, INDIAHyderabad, INDIA											*****************	WOS:000283721000111		
S	Brinker, Klaus; Fuernkranz, Johannes; Huellermeier, Eyke						Brewka, G; Coraeschi, S; Perini, A; Traverso, P		A Unified Model for Multilabel Classification and Ranking								ECAI 2006, PROCEEDINGS		Frontiers in Artificial Intelligence and Applications		141				489	+					2006	2006						17th European Conference on Artificial Intelligence17th European Conference on Artificial Intelligence	AUG 28, 2006AUG 28, 2006		Riva del Garda, ITALYRiva del Garda, ITALY									0922-6389		978-1-58603-642-3	WOS:000273875100095		
J	BYRD, RH; NOCEDAL, J; SCHNABEL, RB				Nocedal, Jorge/B-7255-2009				REPRESENTATIONS OF QUASI-NEWTON MATRICES AND THEIR USE IN LIMITED MEMORY METHODS								MATHEMATICAL PROGRAMMING				63	2			129	156		10.1007/BF01582063			JAN 31 1994	1994																		0025-5610			WOS:A1994NE24500001		
J	Caruana, R								Multitask learning								MACHINE LEARNING				28	1			41	75		10.1023/A:1007379606734			JUL 1997	1997																		0885-6125	1573-0565		WOS:A1997XW54200003		
J	Cheng, Weiwei; Huellermeier, Eyke								Combining instance-based learning and logistic regression for multilabel classification								MACHINE LEARNING				76	2-3			211	225		10.1007/s10994-009-5127-5			SEP 2009	2009						Joint European Conference on Machine Learning (ECML)/European Conference on Principles and Practice of Knowledge Discovery in Databases (PKDD)Joint European Conference on Machine Learning (ECML)/European Conference on Principles and Practice of Knowledge Discovery in Databases (PKDD)	SEP 07-11, 2009SEP 07-11, 2009	Inst Jozef Stefan; Pascal2; Google; Microsoft Res; Yahoo Res; QUINTELLIGENCE; LABS hp; ACTIVE; Machine Learning; Data Min & Knowledge Discovery; NokiaInst Jozef Stefan; Pascal2; Google; Microsoft Res; Yahoo Res; QUINTELLIGENCE; LABS hp; ACTIVE; Machine Learning; Data Min & Knowledge Discovery; Nokia	Bled, SLOVENIABled, SLOVENIA									0885-6125			WOS:000269013000004		
S	de Carvalho, Andre C. P. L. F.; Freitas, Alex A.				de Carvalho, Andre/A-6321-2008	de Carvalho, Andre/0000-0002-4765-6459	Abraham, A; Hassanien, AE; Snasel, V		A Tutorial on Multi-label Classification Techniques								FOUNDATIONS OF COMPUTATIONAL INTELLIGENCE, VOL 5: FUNCTION APPROXIMATION AND CLASSIFICATION		Studies in Computational Intelligence		205				177	195			10.1007/978-3-642-01536-6		2009	2009																		1860-949X		978-3-642-01535-9	WOS:000268010900008		
