PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bartlett, PL					Bartlett, Peter/0000-0002-8760-3140			The sample complexity of pattern classification with neural networks: The size of the weights is more important than the size of the network								IEEE TRANSACTIONS ON INFORMATION THEORY				44	2			525	536		10.1109/18.661502			MAR 1998	1998						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, COLORADODENVER, COLORADO									0018-9448			WOS:000072248600008		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Feng, Guorui; Huang, Guang-Bin; Lin, Qingping; Gay, Robert				Huang, Guang-Bin/A-5035-2011; Feng, Guorui/E-6895-2012	Huang, Guang-Bin/0000-0002-2480-4965; 			Error Minimized Extreme Learning Machine With Growth of Hidden Nodes and Incremental Learning								IEEE TRANSACTIONS ON NEURAL NETWORKS				20	8			1352	1357		10.1109/TNN.2009.2024147			AUG 2009	2009																		1045-9227			WOS:000268756800012	19596632	
J	Ghanty, Pradip; Paul, Samrat; Pal, Nikhil R.								NEUROSVM: An Architecture to Reduce the Effect of the Choice of Kernel on the Performance of SVM								JOURNAL OF MACHINE LEARNING RESEARCH				10				591	622					MAR 2009	2009																		1532-4435			WOS:000270824500003		
J	Golub, TR; Slonim, DK; Tamayo, P; Huard, C; Gaasenbeek, M; Mesirov, JP; Coller, H; Loh, ML; Downing, JR; Caligiuri, MA; Bloomfield, CD; Lander, ES								Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring								SCIENCE				286	5439			531	537		10.1126/science.286.5439.531			OCT 15 1999	1999																		0036-8075			WOS:000083121200061	10521349	
J	Huang, GB; Zhu, QY; Mao, KZ; Siew, CK; Saratchandran, P; Sundararajan, N				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Can threshold networks be trained directly?								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS				53	3			187	191		10.1109/TCSII.2005.857540			MAR 2006	2006																		1057-7130			WOS:000236215200005		
J	Huang, Guang-Bin; Chen, Lei; Siew, Chee-Kheong				Huang, Guang-Bin/A-5035-2011; Siew, CK/A-5082-2011	Huang, Guang-Bin/0000-0002-2480-4965; 			Universal approximation using incremental constructive feedforward networks with random hidden nodes								IEEE TRANSACTIONS ON NEURAL NETWORKS				17	4			879	892		10.1109/TNN.2006.875977			JUL 2006	2006																		1045-9227			WOS:000238865200004	16856652	
J	Huang, Guang-Bin; Chen, Lei				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Enhanced random search based incremental extreme learning machine								NEUROCOMPUTING				71	16-18	SI		3460	3468		10.1016/j.neucom.2007.10.008			OCT 2008	2008																		0925-2312			WOS:000260066100047		
J	Huang, Guang-Bin; Chen, Lei				Huang, Guang-Bin/A-5035-2011	Huang, Guang-Bin/0000-0002-2480-4965			Convex incremental extreme learning machine								NEUROCOMPUTING				70	16-18			3056	3062		10.1016/j.neucom.2007.02.009			OCT 2007	2007																		0925-2312			WOS:000249908400047		
J	Huang, Guang-Bin; Zhu, Qin-Yu; Siew, Chee-Kheong				Huang, Guang-Bin/A-5035-2011; Siew, CK/A-5082-2011	Huang, Guang-Bin/0000-0002-2480-4965; 			Extreme learning machine: Theory and applications								NEUROCOMPUTING				70	1-3			489	501		10.1016/j.neucom.2005.12.126			DEC 2006	2006						8th Brazilian Symposium on Neural Networks8th Brazilian Symposium on Neural Networks	SEP 29-OCT 01, 2004SEP 29-OCT 01, 2004	Brazilian Comp Soc; Int Neural Network Soc, SIG INNS Brazil Special Interest GrpBrazilian Comp Soc; Int Neural Network Soc, SIG INNS Brazil Special Interest Grp	Sao Luis, BRAZILSao Luis, BRAZIL									0925-2312	1872-8286		WOS:000242602300047		
