PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Andrews, S						Thrun, S; Saul, K; Scholkopf, B		Multiple instance learning via disjunctive programming boosting								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 16		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		16				65	72					2004	2004						17th Annual Conference on Neural Information Processing Systems (NIPS)17th Annual Conference on Neural Information Processing Systems (NIPS)	DEC   08, 2003DEC   08, 2003		CANADACANADA									1049-5258		0-262-20152-6	WOS:000225309500009		
J	Barnard, K; Duygulu, P; Forsyth, D; de Freitas, N; Blei, DM; Jordan, MI				Duygulu, Pinar/N-2707-2013	Duygulu, Pinar/0000-0002-6420-2838; Barnard, Kobus/0000-0002-8568-9518			Matching words and pictures								JOURNAL OF MACHINE LEARNING RESEARCH				3	6			1107	1135		10.1162/153244303322533214			AUG 15 2003	2003						Workshop on Machine Learning Methods for Text and ImagesWorkshop on Machine Learning Methods for Text and Images	20012001		VANCOUVER, CANADAVANCOUVER, CANADA									1532-4435			WOS:000186002400005		
J	Bennett, KP						Scholkopf, B; Burges, CJC; Smola, AJ		Combining support vector and mathematical programming methods for classification								ADVANCES IN KERNEL METHODS								307	326					1999	1999																					CCC:000078344100019		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Bressan, M; Vitria, J				Vitria, Jordi/C-7072-2008	Vitria, Jordi/0000-0003-1484-539X			On the selection and classification of independent features								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				25	10			1312	1317		10.1109/TPAMI.2003.1233904			OCT 2003	2003																		0162-8828			WOS:000185460800010		
J	Chen, SSB; Donoho, DL; Saunders, MA								Atomic decomposition by basis pursuit								SIAM JOURNAL ON SCIENTIFIC COMPUTING				20	1			33	61		10.1137/S1064827596304010			1998	1998																		1064-8275			WOS:000075434800003		
J	Chen, YX; Wang, JZ								A region-based fuzzy feature matching approach to content-based image retrieval								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				24	9			1252	1267		10.1109/TPAMI.2002.1033216			SEP 2002	2002																		0162-8828	1939-3539		WOS:000177640500008		
J	Chen, YX; Wang, JZ								Image categorization by learning and reasoning with regions								JOURNAL OF MACHINE LEARNING RESEARCH				5				913	939					AUG 2004	2004																		1532-4435			WOS:000236328000003		
J	Dietterich, TG; Lathrop, RH; LozanoPerez, T				Lozano-Perez, Tomas/J-9374-2012	Lozano-Perez, Tomas/0000-0002-8657-2450			Solving the multiple instance problem with axis-parallel rectangles								ARTIFICIAL INTELLIGENCE				89	1-2			31	71		10.1016/S0004-3702(96)00034-3			JAN 1997	1997																		0004-3702			WOS:A1997WM88500002		
J	Iannarilli, FJ; Rubin, PA					Rubin, Paul/0000-0002-6313-4968			Feature selection for multiclass discrimination via mixed-integer linear programming								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				25	6			779	783		10.1109/TPAMI.2003.1201827			JUN 2003	2003																		0162-8828			WOS:000182961300012		
J	Jain, A; Zongker, D								Feature selection: Evaluation, application, and small sample performance								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	2			153	158		10.1109/34.574797			FEB 1997	1997																		0162-8828			WOS:A1997WK72800009		
J	Kadir, T; Brady, M								Saliency, scale and image description								INTERNATIONAL JOURNAL OF COMPUTER VISION				45	2			83	105		10.1023/A:1012460413855			NOV 2001	2001																		0920-5691	1573-1405		WOS:000171873700001		
J	Kohavi, R; John, GH								Wrappers for feature subset selection								ARTIFICIAL INTELLIGENCE				97	1-2			273	324		10.1016/S0004-3702(97)00043-X			DEC 1997	1997																		0004-3702	1872-7921		WOS:000071321500009		
J	Krishnapuram, B; Hartemink, AJ; Carin, L; Figueiredo, MAT				Figueiredo, Mario/C-5428-2008	Figueiredo, Mario/0000-0002-0970-7745			A Bayesian approach to joint feature selection and classifier design								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				26	9			1105	1111		10.1109/TPAMI.2004.55			SEP 2004	2004																		0162-8828			WOS:000222605100001	15742887	
J	Kwak, N; Choi, CH								Input feature selection by mutual information based on Parzen window								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				24	12			1667	1671		10.1109/TPAMI.2002.1114861			DEC 2002	2002																		0162-8828	1939-3539		WOS:000179444600012		
