PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Albrecht, S; Busch, J; Kloppenburg, M; Metze, F; Tavan, P				Metze, Florian/N-4661-2014	Metze, Florian/0000-0002-6663-8600			Generalized radial basis function networks for classification and novelty detection: self-organization of optimal Bayesian decision								NEURAL NETWORKS				13	10			1075	1093		10.1016/S0893-6080(00)00060-5			DEC 2000	2000																		0893-6080	1879-2782		WOS:000166120000002	11156189	
J	Augusteijn, MF; Folkert, BA								Neural network classification and novelty detection								INTERNATIONAL JOURNAL OF REMOTE SENSING				23	14			2891	2902		10.1080/01431160110055804			JUL 20 2002	2002																		0143-1161			WOS:000176948800010		
J	Borisyuk, R; Denham, M; Hoppensteadt, F; Kazanovich, Y; Vinogradova, O				Kazanovich, Yakov/N-9261-2013; Borisyuk, Roman/A-7476-2014	Kazanovich, Yakov/0000-0001-8454-7270; Borisyuk, Roman/0000-0003-1384-9057			An oscillatory neural network model of sparse distributed memory and novelty detection								BIOSYSTEMS				58	1-3			265	272		10.1016/S0303-2647(00)00131-3			OCT-DEC 2000	2000						International Workshop on Neuronal Coding '99International Workshop on Neuronal Coding '99	OCT 11-15, 1999OCT 11-15, 1999		OSAKA, JAPANOSAKA, JAPAN									0303-2647	1872-8324		WOS:000165953600033	11164655	
J	CORDELLA, LP; DESTEFANO, C; TORTORELLA, F; VENTO, M				Tortorella, Francesco/F-5964-2010				A METHOD FOR IMPROVING CLASSIFICATION RELIABILITY OF MULTILAYER PERCEPTRONS								IEEE TRANSACTIONS ON NEURAL NETWORKS				6	5			1140	1147		10.1109/72.410358			SEP 1995	1995																		1045-9227	1941-0093		WOS:A1995RT52300012	18263404	
J	De Stefano, C; Sansone, C; Vento, M					Sansone, Carlo/0000-0002-8176-6950			To reject or not to reject: That is the question - An answer in case of neural classifiers								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS				30	1			84	94		10.1109/5326.827457			FEB 2000	2000																		1094-6977			WOS:000086192300009		
J	Denoeux, T								A neural network classifier based on Dempster-Shafer theory								IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS				30	2			131	150		10.1109/3468.833094			MAR 2000	2000																		1083-4427			WOS:000086357100005		
J	Desforges, MJ; Jacob, PJ; Cooper, JE								Applications of probability density estimation to the detection of abnormal conditions in engineering								PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE				212	8			687	703		10.1243/0954406981521448			1998	1998																		0954-4062			WOS:000077791000003		
S	Diaz, I; Hollmen, J			IEEE; IEEE	Diaz Blanco, Ignacio/L-3396-2014	Diaz Blanco, Ignacio/0000-0003-0420-2315			Residual generation and visualization for understanding novel process conditions								PROCEEDING OF THE 2002 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-3		IEEE International Joint Conference on Neural Networks (IJCNN)						2070	2075		10.1109/IJCNN.2002.1007460			2002	2002						International Joint Conference on Neural Networks (IJCNN 02)International Joint Conference on Neural Networks (IJCNN 02)	MAY 12-17, 2002MAY 12-17, 2002	IEEE; IEEE Neural Networks Soc; Int Neural Network SocIEEE; IEEE Neural Networks Soc; Int Neural Network Soc	HONOLULU, HIHONOLULU, HI									1098-7576		0-7803-7278-6	WOS:000177402800369		
J	Doulamis, AD; Doulamis, ND; Kollias, SD					Kollias, Stefanos/0000-0003-2899-0598			On-line retrainable neural networks: Improving the performance of neural networks in image analysis problems								IEEE TRANSACTIONS ON NEURAL NETWORKS				11	1			137	155		10.1109/72.822517			JAN 2000	2000																		1045-9227	1941-0093		WOS:000085524000014	18249746	
S	Granger, E; Grossberg, S; Rubin, MA; Streilein, WW						Kearns, MS; Solla, SA; Cohn, DA		Familiarity discrimination of radar pulses								ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 11		ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS		11				875	881					1999	1999						12th Annual Conference on Neural Information Processing Systems (NIPS)12th Annual Conference on Neural Information Processing Systems (NIPS)	NOV 30-DEC 05, 1998NOV 30-DEC 05, 1998		DENVER, CODENVER, CO									1049-5258		0-262-11245-0	WOS:000086093700123		
