PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
S	Belkin, M; Matveeva, I; Niyogi, P						ShaweTaylor, J; Singer, Y		Regularization and semi-supervised learning on large graphs								LEARNING THEORY, PROCEEDINGS		Lecture Notes in Computer Science		3120				624	638		10.1007/978-3-540-27819-1_43			2004	2004						17th Annual Conference on Learning Theory (COLT 2004)17th Annual Conference on Learning Theory (COLT 2004)	JUL 01-04, 2004JUL 01-04, 2004	Machine Learning; PIMS; Intel; Natl ICT Australia; Informat iCOREMachine Learning; PIMS; Intel; Natl ICT Australia; Informat iCORE	Banff, CANADABanff, CANADA									0302-9743		3-540-22282-0	WOS:000222864400043		
J	Belkin, M; Niyogi, P								Laplacian eigenmaps for dimensionality reduction and data representation								NEURAL COMPUTATION				15	6			1373	1396		10.1162/089976603321780317			JUN 2003	2003																		0899-7667			WOS:000182530600005		
J	Chen, SSB; Donoho, DL; Saunders, MA								Atomic decomposition by basis pursuit								SIAM REVIEW				43	1			129	159		10.1137/S003614450037906X			MAR 2001	2001																		0036-1445			WOS:000167366100008		
J	Donoho, DL								For most large underdetermined systems of linear equations the minimal l(1)-norm solution is also the sparsest solution								COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS				59	6			797	829		10.1002/cpa.20132			JUN 2006	2006																		0010-3640			WOS:000237100300002		
J	HULL, JJ								A DATABASE FOR HANDWRITTEN TEXT RECOGNITION RESEARCH								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				16	5			550	554		10.1109/34.291440			MAY 1994	1994																		0162-8828			WOS:A1994NP14100013		
J	Lee, KC; Ho, J; Kriegman, DJ								Acquiring linear subspaces for face recognition under variable lighting								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				27	5			684	698		10.1109/TPAMI.2005.92			MAY 2005	2005																		0162-8828	1939-3539		WOS:000227569300003	15875791	
J	Meinshausen, Nicolai; Buehlmann, Peter				Buhlmann, Peter/A-2107-2013	Buhlmann, Peter/0000-0002-1782-6015			High-dimensional graphs and variable selection with the Lasso								ANNALS OF STATISTICS				34	3			1436	1462		10.1214/009053606000000281			JUN 2006	2006																		0090-5364			WOS:000239471300013		
J	Tenenbaum, JB; de Silva, V; Langford, JC								A global geometric framework for nonlinear dimensionality reduction								SCIENCE				290	5500			2319	+		10.1126/science.290.5500.2319			DEC 22 2000	2000																		0036-8075			WOS:000165995800049	11125149	
J	Wright, John; Yang, Allen Y.; Ganesh, Arvind; Sastry, S. Shankar; Ma, Yi								Robust Face Recognition via Sparse Representation								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				31	2			210	227		10.1109/TPAMI.2008.79			FEB 2009	2009																		0162-8828			WOS:000261846800002	19110489	
J	Yan, Shuicheng; Xu, Dong; Zhang, Benyu; Zhang, Hong-Jiang; Yang, Qiang; Lin, Stephen				Xu, Dong/A-3694-2011	Yang, Qiang/0000-0001-5059-8360			Graph embedding and extensions: A general framework for dimensionality reduction								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				29	1			40	51		10.1109/TPAMI.2007.250598			JAN 2007	2007																		0162-8828	1939-3539		WOS:000241988300004	17108382	
