PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Arora, S; Babai, L; Stern, J; Sweedyk, Z								The hardness of approximate optima in lattices, codes, and systems of linear equations								JOURNAL OF COMPUTER AND SYSTEM SCIENCES				54	2			317	331		10.1006/jcss.1997.1472			APR 1997	1997						34th Annual Symposium on Foundations of Computer Science (FOCS 93)34th Annual Symposium on Foundations of Computer Science (FOCS 93)	NOV 03-05, 1993NOV 03-05, 1993	IEEE, COMP SOC, TECH COMM MATH FDN COMPIEEE, COMP SOC, TECH COMM MATH FDN COMP	PALO ALTO, CAPALO ALTO, CA									0022-0000			WOS:A1997WX18200010		
J	Bartlett, PL; Bousquet, O; Mendelson, S					Bartlett, Peter/0000-0002-8760-3140			Local Rademacher complexities								ANNALS OF STATISTICS				33	4			1497	1537		10.1214/009053605000000282			AUG 2005	2005																		0090-5364			WOS:000231408600002		
J	Bartlett, PL					Bartlett, Peter/0000-0002-8760-3140			The sample complexity of pattern classification with neural networks: The size of the weights is more important than the size of the network								IEEE TRANSACTIONS ON INFORMATION THEORY				44	2			525	536		10.1109/18.661502			MAR 1998	1998						10th Annual Conference on Neural Information Processing Systems (NIPS)10th Annual Conference on Neural Information Processing Systems (NIPS)	DEC 02-05, 1996DEC 02-05, 1996	NIPS FdnNIPS Fdn	DENVER, COLORADODENVER, COLORADO									0018-9448			WOS:000072248600008		
J	Bartlett, PL; Mendelson, S					Bartlett, Peter/0000-0002-8760-3140			Empirical minimization								PROBABILITY THEORY AND RELATED FIELDS				135	3			311	334		10.1007/s00440-005-0462-3			JUL 2006	2006																		0178-8051	1432-2064		WOS:000236952300001		
J	Bousquet, O								A Bennett concentration inequality and its application to suprema of empirical processes								COMPTES RENDUS MATHEMATIQUE				334	6			495	500	UNSP S1631-073X(02)02292-6/FLA	10.1016/S1631-073X(02)02292-6			MAR 30 2002	2002																		1631-073X			WOS:000175562000011		
J	Breiman, L								The 2002 Wald Memorial Lectures - Population theory for boosting ensembles								ANNALS OF STATISTICS				32	1			1	11					FEB 2004	2004																		0090-5364			WOS:000220612600001		
J	Breiman, L								Prediction games and arcing algorithms								NEURAL COMPUTATION				11	7			1493	1517		10.1162/089976699300016106			OCT 1 1999	1999																		0899-7667	1530-888X		WOS:000083169000001		
J	Collins, M; Schapire, RE; Singer, Y								Logistic regression, AdaBoost and Bregman distances								MACHINE LEARNING				48	1-3			253	285		10.1023/A:1013912006537			JUL-SEP 2002	2002																		0885-6125			WOS:000173586600011		
J	CORTES, C; VAPNIK, V								SUPPORT-VECTOR NETWORKS								MACHINE LEARNING				20	3			273	297		10.1023/A:1022627411411			SEP 1995	1995																		0885-6125			WOS:A1995RX35400003		
J	Feder, M; Figueiredo, MAT; Hero, AO; Lee, CH; Loeliger, HA; Nowak, R; Singer, AC; Yu, B				Figueiredo, Mario/C-5428-2008	Figueiredo, Mario/0000-0002-0970-7745			Special Issue on Machine Learning Methods in Signal Processing								IEEE TRANSACTIONS ON SIGNAL PROCESSING				52	8			2152	2152		10.1109/TSP.2004.831149			AUG 2004	2004																		1053-587X			WOS:000222760500001		
