PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	BAPTISTA, LF; PETRINOVICH, L								SONG DEVELOPMENT IN THE WHITE-CROWNED SPARROW - SOCIAL-FACTORS AND SEX-DIFFERENCES								ANIMAL BEHAVIOUR				34				1359	1371		10.1016/S0003-3472(86)80207-X			OCT 1986	1986																		0003-3472			WOS:A1986E483900009		
J	Brainard, MS; Knudsen, EI				Henrich, Joseph/A-2403-2009				Sensitive periods for visual calibration of the auditory space map in the barn owl optic tectum								JOURNAL OF NEUROSCIENCE				18	10			3929	3942					MAY 15 1998	1998																		0270-6474			WOS:000073484300041	9570820	
J	Brainard, MS; Doupe, AJ				Marion-Poll, Frederic/D-8882-2011	Marion-Poll, Frederic/0000-0001-6824-0180			What songbirds teach us about learning								NATURE				417	6886			351	358		10.1038/417351a			MAY 16 2002	2002																		0028-0836			WOS:000175592100060	12015616	
J	Brooks, R; Meltzoff, AN				Brooks, Rechele/A-3089-2008	Brooks, Rechele/0000-0002-3798-3448			The importance of eyes: How infants interpret adult looking behavior								DEVELOPMENTAL PSYCHOLOGY				38	6			958	966		10.1037//0012-1649.38.6.958			NOV 2002	2002						International Conference on Infants StudiesInternational Conference on Infants Studies	APR, 2002APR, 2002		TORONTO, CANADATORONTO, CANADA									0012-1649			WOS:000178997300008	12428707	
S	Conboy, Barbara T.; Kuhl, Patricia K.						Braten, S		Early speech perception Developing a culturally specific way of listening through social interaction								ON BEING MOVED: FROM MIRROR NEURONS TO EMPATHY		Advances in Consciousness Research		68				175	199					2007	2007						Theory Forum Symposium on Foundations of (Pre)VerbalIintersubjectivity in Light of New FindingsTheory Forum Symposium on Foundations of (Pre)VerbalIintersubjectivity in Light of New Findings	OCT 03-05, 2004OCT 03-05, 2004		Norwegian Acad Sci & Letters, Oslo, NORWAYNorwegian Acad Sci & Letters, Oslo, NORWAY									1381-589X		978-90-272-9275-9; 978-90-272-5204-3	WOS:000345129700011		
J	Decety, Jean; Michalska, Kalina J.; Akitsuki, Yuko; Lahey, Benjamin B.								Atypical empathic responses in adolescents with aggressive conduct disorder: A functional MRI investigation								BIOLOGICAL PSYCHOLOGY				80	2			203	211		10.1016/j.biopsycho.2008.09.004			FEB 2009	2009																		0301-0511			WOS:000264044300007	18940230	
J	Dehaene-Lambertz, Ghislaine; Hertz-Pannier, Lucie; Dubois, Jessica; Meriaux, Sebastien; Roche, Alexis; Sigman, Mariano; Dehaene, Stanislas				Meriaux, Sebastien/C-3163-2014; Dubois, Jessica/P-2461-2014	Meriaux, Sebastien/0000-0001-7430-8348; Dubois, Jessica/0000-0003-4865-8111			Functional organization of perisylvian activation during presentation of sentences in preverbal infants								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				103	38			14240	14245		10.1073/pnas.0606302103			SEP 19 2006	2006																		0027-8424			WOS:000240746600060	16968771	
J	Demiris, Yiannis; Meltzoff, Andrew								The robot in the crib: A developmental analysis of imitation skills in infants and robots								INFANT AND CHILD DEVELOPMENT				17	1			43	53		10.1002/icd.543			JAN-FEB 2008	2008																		1522-7219			WOS:000252867700004	18458795	
J	Duncan, Greg J.; Claessens, Amy; Huston, Aletha C.; Pagani, Linda S.; Engel, Mimi; Sexton, Holly; Japel, Crista.; Dowsett, Chantelle J.; Magnuson, Katherine; Klebanov, Pamela; Feinstein, Leon; Brooks-Gunn, Jeanne; Duckworth, Kathryn								School readiness and later achievement								DEVELOPMENTAL PSYCHOLOGY				43	6			1428	1446		10.1037/0012-1649.43.6.1428			NOV 2007	2007						Biennial Meeting of the Society-for-Research-in-Child-DevelopmentBiennial Meeting of the Society-for-Research-in-Child-Development	APR 07-10, 2005APR 07-10, 2005	Soc Res Child DevSoc Res Child Dev	Atlanta, GAAtlanta, GA									0012-1649			WOS:000250863500012	18020822	
J	Goldstein, MH; King, AP; West, MJ								Social interaction shapes babbling: Testing parallels between birdsong and speech								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				100	13			8030	8035		10.1073/pnas.1332441100			JUN 24 2003	2003																		0027-8424			WOS:000183845800110	12808137	
