PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Belhumeur, PN; Hespanha, JP; Kriegman, DJ				Hespanha, Joao/C-2569-2008	Hespanha, Joao/0000-0003-2809-4718			Eigenfaces vs. Fisherfaces: Recognition using class specific linear projection								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			711	720		10.1109/34.598228			JUL 1997	1997																		0162-8828	1939-3539		WOS:A1997XM69300005		
J	BRUCE, V; BURTON, AM; HANNA, E; HEALEY, P; MASON, O; COOMBES, A; FRIGHT, R; LINNEY, A				Burton, A. Mike/A-9491-2008; Mason, oliver/B-3432-2013	Burton, A. Mike/0000-0002-2035-2084; 			SEX-DISCRIMINATION - HOW DO WE TELL THE DIFFERENCE BETWEEN MALE AND FEMALE FACES								PERCEPTION				22	2			131	152		10.1068/p220131			1993	1993																		0301-0066			WOS:A1993KV93000002	8474840	
J	BURTON, AM; BRUCE, V; DENCH, N				Burton, A. Mike/A-9491-2008	Burton, A. Mike/0000-0002-2035-2084			WHATS THE DIFFERENCE BETWEEN MEN AND WOMEN - EVIDENCE FROM FACIAL MEASUREMENT								PERCEPTION				22	2			153	176		10.1068/p220153			1993	1993																		0301-0066			WOS:A1993KV93000003	8474841	
J	Chapelle, O; Vapnik, V; Bousquet, O; Mukherjee, S					Mukherjee, Sayan/0000-0002-6715-3920			Choosing multiple parameters for support vector machines								MACHINE LEARNING				46	1-3			131	159		10.1023/A:1012450327387			2002	2002																		0885-6125			WOS:000171501800007		
J	Etemad, K; Chellappa, R								Discriminant analysis for recognition of human face images								JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION				14	8			1724	1733		10.1364/JOSAA.14.001724			AUG 1997	1997																		1084-7529	1520-8532		WOS:A1997XM67600005		
J	Evgeniou, T; Pontil, M; Poggio, T								Regularization networks and support vector machines								ADVANCES IN COMPUTATIONAL MATHEMATICS				13	1			1	50		10.1023/A:1018946025316			2000	2000																		1019-7168			WOS:000085682400001		
B	Gutta, S; Wechsler, H; Phillips, PJ			IEEE					Gender and ethnic classification of face images								AUTOMATIC FACE AND GESTURE RECOGNITION - THIRD IEEE INTERNATIONAL CONFERENCE PROCEEDINGS								194	199		10.1109/AFGR.1998.670948			1998	1998						3rd IEEE International Conference on Automatic Face and Gesture Recognition3rd IEEE International Conference on Automatic Face and Gesture Recognition	APR 14-16, 1998APR 14-16, 1998	IEEE, Comp Soc, Tech Comm Pattern Anal & Machine Intelligence; Informat Proc Soc Japan; Inst Electr Informat & Commun Engineers; Inst Image Informat & Televis Engineers; Soc Instrument & Control EngineersIEEE, Comp Soc, Tech Comm Pattern Anal & Machine Intelligence; Informat Proc Soc Japan; Inst Electr Informat & Commun Engineers; Inst Image Informat & Televis Engineers; Soc Instrument & Control Engineers	NARA, JAPANNARA, JAPAN											0-8186-8344-9	WOS:000073666400032		
S	Huang, J; Shao, XH; Wechsler, H						Jain, AK; Venkatesh, S; Lovell, BC		Face pose discrimination using support vector machines (SVM)								FOURTEENTH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOLS 1 AND 2		INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION						154	156					1998	1998						14th International Conference on Pattern Recognition14th International Conference on Pattern Recognition	AUG 16-20, 1998AUG 16-20, 1998	Int Assoc Pattern Recognit; Australian Pattern Recognit SocInt Assoc Pattern Recognit; Australian Pattern Recognit Soc	BRISBANE, AUSTRALIABRISBANE, AUSTRALIA									1051-4651		0-8186-8512-3	WOS:000075882100039		
J	Moghaddam, B; Pentland, A								Probabilistic visual learning for object representation								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				19	7			696	710		10.1109/34.598227			JUL 1997	1997																		0162-8828			WOS:A1997XM69300004		
S	Osuna, E; Freund, R; Girosi, F			IEEE COMP SOC					Training support vector machines: an application to face detection								1997 IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, PROCEEDINGS		PROCEEDINGS / CVPR, IEEE COMPUTER SOCIETY CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION						130	136		10.1109/CVPR.1997.609310			1997	1997						1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)1997 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 97)	JUN 17-19, 1997JUN 17-19, 1997	IEEE Comp Soc, Tech Comm Pattern Anal & Machine IntelligenceIEEE Comp Soc, Tech Comm Pattern Anal & Machine Intelligence	SAN JUAN, PRSAN JUAN, PR									1063-6919		0-7803-4236-4	WOS:A1997BJ30G00021		
J	OToole, AJ; Vetter, T; Troje, NF; Bulthoff, HH				Bulthoff, Heinrich/J-6579-2012	Bulthoff, Heinrich/0000-0003-2568-0607; Troje, Niko/0000-0002-1533-2847			Sex classification is better with three-dimensional head structure than with image intensity information								PERCEPTION				26	1			75	84		10.1068/p260075			1997	1997																		0301-0066	1468-4233		WOS:A1997WV07300007	9196691	
J	POGGIO, T; GIROSI, F								NETWORKS FOR APPROXIMATION AND LEARNING								PROCEEDINGS OF THE IEEE				78	9			1481	1497		10.1109/5.58326			SEP 1990	1990																		0018-9219			WOS:A1990EC03500005		
J	Swets, DL; Weng, JJ								Using discriminant eigenfeatures for image retrieval								IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE				18	8			831	836		10.1109/34.531802			AUG 1996	1996																		0162-8828	1939-3539		WOS:A1996VE31800006		
J	Tamura, S; Kawai, H; Mitsumoto, H								Male female identification from 8x6 very low resolution face images by neural network								PATTERN RECOGNITION				29	2			331	335		10.1016/0031-3203(95)00073-9			FEB 1996	1996																		0031-3203			WOS:A1996TV65700011		
