PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Baraldi, A; Bruzzone, L; Blonda, P				Bruzzone, Lorenzo/A-2076-2012	Bruzzone, Lorenzo/0000-0002-6036-459X			Quality assessment of classification and cluster maps without ground truth knowledge								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				43	4			857	873		10.1109/TGRS.2004.843074			APR 2005	2005																		0196-2892			WOS:000227882500020		
J	Breiman, L								Bagging predictors								MACHINE LEARNING				24	2			123	140		10.1007/BF00058655			AUG 1996	1996																		0885-6125			WOS:A1996UZ38000003		
J	Burges, CJC								A tutorial on Support Vector Machines for pattern recognition								DATA MINING AND KNOWLEDGE DISCOVERY				2	2			121	167		10.1023/A:1009715923555			JUN 1998	1998																		1384-5810			WOS:000076132400002		
J	Camps-Valls, G; Bruzzone, L				Camps-Valls, Gustavo/A-2532-2011; Bruzzone, Lorenzo/A-2076-2012	Camps-Valls, Gustavo/0000-0003-1683-2138; Bruzzone, Lorenzo/0000-0002-6036-459X			Kernel-based methods for hyperspectral image classification								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				43	6			1351	1362		10.1109/TGRS.2005.846154			JUN 2005	2005																		0196-2892	1558-0644		WOS:000229586900012		
J	Chapelle, O; Vapnik, V; Bousquet, O; Mukherjee, S					Mukherjee, Sayan/0000-0002-6715-3920			Choosing multiple parameters for support vector machines								MACHINE LEARNING				46	1-3			131	159		10.1023/A:1012450327387			2002	2002																		0885-6125			WOS:000171501800007		
J	Chen, YS; Wang, GP; Dong, SH								Learning with progressive transductive support vector machine								PATTERN RECOGNITION LETTERS				24	12			1845	1855		10.1016/S0167-8655(03)00008-4			AUG 2003	2003																		0167-8655	1872-7344		WOS:000182747700005		
J	Chi, MM; Bruzzone, L				Bruzzone, Lorenzo/A-2076-2012	Bruzzone, Lorenzo/0000-0002-6036-459X			A semilabeled-sample-driven bagging technique for Ill-posed classification problems								IEEE GEOSCIENCE AND REMOTE SENSING LETTERS				2	1			69	73		10.1109/LGRS.2004.841478			JAN 2005	2005																		1545-598X	1558-0571		WOS:000230795700015		
J	Chi, MM; Bruzzone, L				Bruzzone, Lorenzo/A-2076-2012	Bruzzone, Lorenzo/0000-0002-6036-459X			An ensemble-driven k-NN approach to ill-posed classification problems								PATTERN RECOGNITION LETTERS				27	4			301	307		10.1016/j.patrec.2005.08.012			MAR 2006	2006						3rd Pattern Recognition in Remote Sensing Workshop3rd Pattern Recognition in Remote Sensing Workshop	AUG 27, 2004AUG 27, 2004	Int Assoc Pattern RecognitInt Assoc Pattern Recognit	Kingston Univ, Kingston upon Thames, ENGLANDKingston Univ, Kingston upon Thames, ENGLAND									0167-8655	1872-7344		WOS:000234946000012		
J	Dundar, MM; Landgrebe, DA								A cost-effective semisupervised classifier approach with kernels								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				42	1			264	270		10.1109/TGRS.2003.817815			JAN 2004	2004																		0196-2892			WOS:000188542800023		
J	Hsu, CW; Lin, CJ					Lin, Chih-Jen/0000-0003-4684-8747			A comparison of methods for multiclass support vector machines								IEEE TRANSACTIONS ON NEURAL NETWORKS				13	2			415	425	PII S1045-9227(02)01805-2	10.1109/72.991427			MAR 2002	2002																		1045-9227	1941-0093		WOS:000174519400014	18244442	
